 	tutto	il	cibo	vuole	girato	</S>
a31	0.12688929656	0.12555480712	0.2998862864	0.06985760742	0.3646027218	0.01320928578
a8	0.132161386853	0.111010048707	0.283733617135	0.0620277441467	0.397125882933	0.013941326406
a31	0.166941845551	0.111545128836	0.23670846208	0.0478760716289	0.423402859844	0.0135256492347
a29	0.161202864317	0.149182649859	0.157189605335	0.038404486369	0.475446708748	0.0185736993869
a20	0.275078241239	0.190028888266	0.0744818962537	0.0367950858423	0.391546579449	0.0320693152336
a39	0.39877500708	0.175673396422	0.0461427149046	0.0496338670374	0.255012241616	0.0747627645912
a31	0.376730260227	0.168674198807	0.0438243087882	0.0504394751691	0.241571998272	0.118759756701
a0	0.419850564742	0.165708690069	0.0493222837294	0.0476209935297	0.182861141691	0.134636329336
a31	0.422779247701	0.155822303956	0.0595263709765	0.0503724082966	0.17565411163	0.135845567468
a24	0.422515885887	0.159879409619	0.0688127619255	0.0517244501189	0.17212627921	0.124941249576
a36	0.473017320629	0.12953264724	0.0918555515752	0.055232577413	0.120145789003	0.130216161232
a11	0.44376240021	0.110286578413	0.131579664992	0.068340296871	0.128753086734	0.117277995244
a17	0.40236364207	0.101800038204	0.134957010364	0.0737444408237	0.197458657111	0.089676217148
a31	0.32111380069	0.124070998335	0.155492618688	0.0744610220746	0.24927187677	0.0755896970493
a6	0.269234801563	0.133033472778	0.170906648496	0.0770705789582	0.279709441923	0.0700450775498
a31	0.297517414521	0.120516450126	0.157694322432	0.0765697554527	0.273301019508	0.0744010493833
a24	0.33159324884	0.144055697909	0.178492758144	0.0738068497509	0.195251495303	0.0767999565278
a6	0.30707791028	0.164484834636	0.217015010048	0.0884411544503	0.142187645368	0.0807934576426
a31	0.298243264093	0.149538584612	0.205859910016	0.0997670677501	0.160913408456	0.0856777809475
a46	0.291460332964	0.142155444137	0.193850178005	0.10399298745	0.181720916152	0.0868201501825
a39	0.246134678588	0.164101060246	0.207659004002	0.113852471217	0.163964677384	0.104288116527
a31	0.277172917529	0.162362182082	0.192867818001	0.107859706072	0.153918666595	0.105818739642
a41	0.27182890651	0.150391696361	0.2033949584	0.110900535291	0.159291128598	0.104192809147
a8	0.22665146417	0.154679857787	0.231352126533	0.125174923897	0.154422151133	0.107719494382
</S>	0.234893982085	0.157073600894	0.236627778266	0.129612404748	0.143872317566	0.097919923791
