 	qui	dentro	deve	mettere	un	tappeto	</S>
a20	0.1998784538	0.156199484434	0.021613677379	0.15143172094	0.06162923568	0.37601249738	0.03323491992
a31	0.0998389312236	0.115745565235	0.0316793784141	0.127900300455	0.0841118846067	0.50830638626	0.032417573498
a4	0.0776196451868	0.0920499346597	0.0337980234557	0.0679630512679	0.131353592669	0.578343598953	0.018872178734
a46	0.0857301412741	0.0706288147159	0.0375237099863	0.100225003506	0.134568079536	0.555680937518	0.0156433350707
a31	0.0631058961445	0.0640203244126	0.0580601730941	0.166011864956	0.137356193505	0.496650081639	0.0147954874956
a28	0.0410579621915	0.0798070470232	0.064425035779	0.151502144412	0.145845455415	0.49381353008	0.0235488372619
a27	0.0450654264572	0.104292774209	0.0516996608672	0.126215229773	0.087037445105	0.55454951396	0.031139946348
a31	0.0567611377724	0.102298003574	0.0537887685463	0.134355936934	0.0928511541683	0.533111000587	0.0268340113627
a49	0.0567119393441	0.106906517555	0.0688736450972	0.110650471486	0.106205651123	0.518998887949	0.0316529061242
a23	0.067659592848	0.113758219338	0.0665599798782	0.0996234185893	0.0863743219743	0.529207291803	0.0368171904714
a31	0.0917136911493	0.0958186529753	0.0582349895894	0.0943720544084	0.0814290114581	0.537539790401	0.0408918256438
a29	0.11136741185	0.0906852455611	0.0714614591066	0.0751806589921	0.0726685631527	0.527719413	0.0509172488813
a17	0.12718513795	0.097619800767	0.0874444592182	0.067853574264	0.0678826347176	0.498596308733	0.0534180793338
a20	0.18767369385	0.092066545949	0.0814258092421	0.0687569001547	0.0754560310392	0.441731690511	0.0528893265513
a17	0.20895180995	0.0837230442497	0.068474331854	0.0711745568449	0.100600674413	0.41450608837	0.0525695069838
a31	0.161200866383	0.0694184973406	0.059555405472	0.132954873468	0.132483512204	0.38305595279	0.0613309197279
a20	0.147020813728	0.0606709593509	0.0591675762913	0.162943783616	0.132925390468	0.346342124263	0.0909293588426
a31	0.141195166309	0.081721908917	0.0659250537438	0.116952223672	0.123799122556	0.336211246354	0.134195276414
a3	0.15299515277	0.0960523145057	0.0765452231613	0.105163616757	0.123413760452	0.300701552385	0.145128384805
a31	0.15862040799	0.0920076846352	0.0824090225204	0.105082365186	0.131377984284	0.276264601195	0.154237933602
a8	0.146529492397	0.0990130981451	0.0964171476401	0.120483394262	0.147432675761	0.237861410798	0.152262774401
</S>	0.148397526198	0.105963847073	0.11309973082	0.136583334131	0.148764636881	0.218918753399	0.128272159
