 	puoi	non	parlare	di	questo	con	Anna	</S>
a31	0.20498853398	0.0690506773898	0.163599150093	0.0206975990797	0.27972712843	0.15926553067	0.092985222781	0.0096861759985
a20	0.145054689347	0.0593713744702	0.190811897887	0.0547238769624	0.265232151297	0.169465089636	0.108391075407	0.00694982933417
a11	0.109240453876	0.0688871175151	0.168161151612	0.0694724719401	0.372361269766	0.100878069649	0.100125581882	0.0108738579947
a10	0.0549039860653	0.116935153628	0.173577937867	0.0323980589927	0.502983771142	0.0629272206149	0.0447276154807	0.0115462416697
a39	0.0589271160551	0.142822334105	0.196509357536	0.0143720272829	0.506553332561	0.0530252610804	0.0222614123602	0.0055291644299
a7	0.0952389095317	0.131229197376	0.175192858552	0.00806755396363	0.49315242482	0.0601851230679	0.0264576361334	0.0104763145538
a37	0.125496786204	0.106246678897	0.142813062595	0.00760033411188	0.464730383347	0.0700707546893	0.0571813827111	0.0258606270713
a8	0.149481339935	0.115698342355	0.110996237973	0.00636233483463	0.407810600449	0.0634879261718	0.0746143289704	0.0715488771998
a18	0.191369692845	0.115536504945	0.0787190799257	0.00863330870488	0.34486106713	0.0672199556059	0.0865886486568	0.107071730323
a46	0.251615155815	0.083459213171	0.0899563580339	0.0160227676563	0.25959083353	0.102880961495	0.0953883175523	0.101086377048
a31	0.224075072805	0.0637639981383	0.118762634348	0.0277223855801	0.258670257283	0.128035704145	0.102664536451	0.0763053889627
a18	0.258231167002	0.0556192258741	0.122428775778	0.03575945848	0.236396992694	0.117641919448	0.115862004817	0.0580604533742
a24	0.370495098334	0.056897391438	0.133067965113	0.0401469166867	0.144564522631	0.092708897216	0.0990890392057	0.0630301748181
a28	0.404913925711	0.0526480497553	0.130615595891	0.0497993081822	0.100192179944	0.085568459072	0.0922927969352	0.0839696799794
a31	0.29751295737	0.0385587870438	0.107121759786	0.0621402329474	0.194434583581	0.094067031824	0.122450944178	0.0837137015398
a20	0.246767842323	0.0355683670106	0.119801795831	0.0628050909758	0.240135759527	0.098148832208	0.132703798659	0.0640685241799
a31	0.264307089574	0.0403637394702	0.113284461477	0.0762628121653	0.162809872776	0.105359655203	0.167589379886	0.0700229973266
a3	0.226855901325	0.0474470199567	0.109122842626	0.0841957231284	0.119729896059	0.117019714268	0.209790260962	0.0858386396422
a31	0.197990364642	0.0570958807856	0.109796714142	0.0906373769561	0.103243361953	0.118243456889	0.210515264321	0.112477568681
a20	0.172305174147	0.0612763601952	0.094655988314	0.0974335653654	0.103045798184	0.11831699963	0.21843150544	0.13453461036
a31	0.163269129116	0.0632180921317	0.0863132663713	0.0955629713218	0.0973069207947	0.12292558781	0.205696961813	0.165707091453
</S>	0.140011632558	0.0648500161659	0.0761329094857	0.104962792561	0.103934541297	0.126238900005	0.190004728906	0.193864496726
