 	credo	che	stanno	ancora	svegli	</S>
a31	0.159068441447	0.02171158112	0.17716716395	0.06780928266	0.4514529493	0.12279058081
a20	0.153695578887	0.0212125956813	0.149732511639	0.0866871939333	0.4942986369	0.0943734697033
a21	0.161969362802	0.0250971180551	0.092396582869	0.118604911258	0.461863998291	0.140068005384
a31	0.216723564534	0.0314962558184	0.072914580423	0.134737642293	0.405894098755	0.138233849351
a37	0.291374159911	0.0386749385395	0.0804279332743	0.133528513071	0.319749232945	0.136245234529
a31	0.353878673704	0.0529816160465	0.104202366825	0.120867510557	0.223792533275	0.144277308288
a13	0.391245136801	0.0576353634155	0.100268903475	0.113361609386	0.173081856758	0.164407129823
a31	0.332071610634	0.0426729506252	0.0777758102917	0.133991030062	0.195546255586	0.217942332468
a20	0.253051674211	0.0488167600284	0.0847396525639	0.160370603754	0.232014347662	0.221006940889
a31	0.187560250937	0.0515845064761	0.096579639588	0.180955159785	0.261825644821	0.221494777563
a39	0.166721406979	0.0692486905587	0.114665661263	0.192692189128	0.250224489607	0.206447549088
a18	0.228431282126	0.10548357712	0.122873905621	0.164356187043	0.192754170202	0.186100883229
a33	0.298684668709	0.11019179004	0.105971758407	0.137504490348	0.171961773067	0.175685530043
a39	0.34179989357	0.10975804508	0.0977107518023	0.128862067316	0.149265949689	0.172603288014
a31	0.325308892523	0.0973739954267	0.0983260235341	0.158705411639	0.166041791496	0.154243873338
a39	0.303733054174	0.123760286209	0.106295627378	0.15944556388	0.164267220365	0.142498256446
a33	0.288241658725	0.154937623003	0.122230229126	0.138594816627	0.150969561055	0.145026126149
a8	0.258416698242	0.139218920734	0.130045848375	0.140576074876	0.178555149685	0.153187323383
a31	0.275761382081	0.113210505845	0.121628333925	0.146380465625	0.193441800295	0.149577535794
a7	0.321243850694	0.112680089415	0.112849150308	0.140263695875	0.168644052498	0.144319169265
a31	0.314739146231	0.118928418538	0.113991292969	0.150842520625	0.149014441833	0.152484182422
a3	0.290313486744	0.115571940913	0.12320228639	0.165186066075	0.152673241278	0.153052972141
a31	0.268009622248	0.117997921771	0.128995045197	0.164554379225	0.155716377426	0.164726638714
a13	0.254225457416	0.118210127124	0.132730868399	0.165742918408	0.161672687809	0.167417931571
a20	0.284581124472	0.127177382375	0.136799319866	0.151628648803	0.151205213936	0.148608310524
a7	0.290875382157	0.131458940792	0.140912103689	0.147344390268	0.145935227312	0.143473950175
a35	0.289893507386	0.129250415597	0.145784720563	0.144885538756	0.154078814771	0.136106992058
a31	0.264786288462	0.112639816532	0.145975643521	0.162585143585	0.169811903924	0.144201220153
a20	0.269085229487	0.109500772177	0.141136964907	0.166320076528	0.163475127308	0.150481828384
a31	0.261042555829	0.117738614926	0.135640885236	0.161006958843	0.160515731103	0.164055220995
</S>	0.226820177914	0.116029690763	0.133442056418	0.169319530421	0.170119035551	0.184269477498
