 	le	melanzane	devono	girarsi	dopo	le	cucini	</S>
a31	0.11428504129	0.13500266418	0.05052994566	0.18135516925	0.084790370803	0.14618935714	0.23260727993	0.05524016764
a23	0.0714103080367	0.07080636213	0.131756342553	0.27530944455	0.0773882636432	0.0983803831733	0.238750705926	0.0361981979467
a20	0.0696633045642	0.0373300581075	0.201125002653	0.30703735985	0.0405988961445	0.0529192689044	0.266450204859	0.0248759177289
a28	0.0626574308174	0.0390514925667	0.155406107855	0.215567367483	0.0695609929587	0.0449625166481	0.380062953914	0.032731131843
a31	0.0601612456698	0.0391983906696	0.111023990862	0.255701726761	0.107749471468	0.0461830698027	0.348159417785	0.0318226828543
a17	0.0503621761233	0.0260068229672	0.082735607651	0.296202102654	0.112528259492	0.0582078124542	0.301102473728	0.0728547216048
a31	0.0348276945744	0.0133737707195	0.0468151947935	0.353491085485	0.126544542823	0.0616745096581	0.281687700956	0.0815854548749
a19	0.0210464646381	0.00753411123023	0.027115642995	0.409578691095	0.131384661298	0.0667894559927	0.268123627652	0.0684273081916
a31	0.021558573626	0.00696133195374	0.0223390518283	0.376994362765	0.163970787406	0.0865215923309	0.252666350237	0.0689879380572
a20	0.0228506060487	0.00975610556158	0.0215240099161	0.384214917722	0.200731318455	0.0992790663103	0.207127950566	0.0545160456057
a31	0.0472666126829	0.0120580498123	0.04086789878	0.347364638707	0.209585049105	0.10082409657	0.190207524832	0.0518261611552
a20	0.061183406761	0.0152192425892	0.0553621452147	0.321402919836	0.202246904542	0.09411158639	0.194568186854	0.0559056203051
a31	0.0817193332937	0.0194716151951	0.0594149845182	0.301942043812	0.177724002247	0.0895223512967	0.214478346078	0.0557273328884
a20	0.110691158138	0.029568015397	0.0670915369394	0.250885941004	0.156939946149	0.0822190681322	0.235940895753	0.0666634594161
a24	0.0942319533793	0.048598566919	0.0600158919531	0.179788440601	0.125928529583	0.0834126643774	0.301375688384	0.106648294392
a31	0.0787570129864	0.050862782693	0.0585299533044	0.155740693267	0.150945426994	0.0944142078591	0.280748073528	0.130001875731
a38	0.0786207826555	0.0522934376977	0.0596564269681	0.163357181622	0.160459009598	0.105124337353	0.242131561776	0.13835725771
a31	0.0740132819385	0.0635745826326	0.071672026056	0.139044369207	0.155868036999	0.117076223451	0.230010212725	0.148741251837
a28	0.0874962097662	0.0868537892775	0.0831928314187	0.119293387202	0.1551233058	0.114416578084	0.209100883975	0.144523013346
a20	0.108782258589	0.107415612693	0.0803783747396	0.111132358534	0.1355926962	0.103410206161	0.228610882192	0.124677610715
a31	0.0979258407697	0.102695071298	0.0884065751132	0.0992846416447	0.159894483533	0.11838397192	0.196089566264	0.137319846572
a24	0.0991834452966	0.109565207899	0.0918350025711	0.0894966978149	0.159995598911	0.12429499164	0.191496441155	0.134132612191
a8	0.104523800099	0.109277483433	0.0855640427904	0.0910680441383	0.161290755237	0.12973826088	0.200259486718	0.118278129397
a38	0.0994814848997	0.0970574044777	0.0809691535301	0.0946081821128	0.173591667079	0.138692859293	0.188987942173	0.126611311799
</S>	0.10299202575	0.0964805310389	0.0753263600651	0.0876589971564	0.164688206139	0.137503544147	0.203030299086	0.1323200429
