 	questa	canzone	venne	scritta	quattro	anni	fa	</S>
a31	0.054055605134	0.019352073112	0.09467044524	0.04754967059	0.18175589606	0.1005258465	0.4174941636	0.0845962748
a21	0.0512161230569	0.0331912339121	0.109890315405	0.0460976929767	0.180641744993	0.16919787806	0.365342776733	0.044422204036
a37	0.0575820376901	0.044626001049	0.132744944	0.0603620042256	0.186460949464	0.225093837247	0.261925018044	0.0312051975813
a31	0.049979774465	0.0286950212892	0.105864768833	0.0505810871419	0.250867401355	0.284926400216	0.203750156748	0.025335384362
a17	0.082477724275	0.0166112852845	0.082947347011	0.0360106732206	0.282264523785	0.339105828339	0.139228113249	0.0213545011556
a20	0.122041913852	0.0134179742482	0.101751847444	0.0289063567869	0.241741774595	0.237224523446	0.210266873016	0.0446487479679
a41	0.118319534551	0.0127002426694	0.120048923748	0.035160766909	0.188461390465	0.126669124815	0.337251524005	0.0613885148253
a31	0.12571702023	0.0120143728878	0.101181813316	0.040957639703	0.193577641288	0.157024189738	0.324295221535	0.0452321104218
a46	0.160058437357	0.0200539302273	0.071637011972	0.0441985444343	0.204328567096	0.176152849379	0.288896899112	0.0346737602806
a31	0.163914454532	0.0266300068075	0.066306858124	0.0542578744781	0.182475094365	0.177170405726	0.285494391171	0.0437509243802
a13	0.155142230091	0.0291154413609	0.060109813388	0.0547581593594	0.176533455522	0.187212978175	0.29073042279	0.0463974945867
a41	0.143316385124	0.0321062831003	0.062661033276	0.0645641071065	0.144657064841	0.135558828458	0.370195589397	0.0469406936622
a31	0.113705443695	0.0322533920241	0.0635410671187	0.0713012349155	0.087174224907	0.123111577353	0.451295936932	0.0576171205874
a33	0.135752424509	0.0295434447187	0.0511296057729	0.0515535731318	0.0603876877957	0.141123999584	0.475514146577	0.0549951339958
a31	0.134674362834	0.0312290982796	0.0475564732043	0.0485745529039	0.0502726135319	0.175168065128	0.459415036459	0.0531098335986
a28	0.109846430689	0.0456816814999	0.0471291032548	0.0541835005613	0.0443771307106	0.183542346776	0.456784769486	0.0584550790662
a20	0.113489191566	0.05632701746	0.0394742847983	0.0469357027204	0.0480723555702	0.214699297059	0.429200780162	0.0518013922021
a8	0.119760054115	0.05307638372	0.0423291991661	0.0473703473735	0.0500244840567	0.257486005686	0.379905534587	0.0500479948474
a31	0.141458640665	0.0510787577533	0.057131423722	0.0643432423512	0.0529074581522	0.241433920162	0.322514255062	0.0691322878825
a39	0.144036328482	0.0653544870978	0.056431874774	0.0650923618104	0.0517138205041	0.217041781387	0.313818603687	0.0865107274275
a41	0.144970767694	0.0797067110993	0.048905420458	0.0556343470701	0.0553920654214	0.241748472462	0.293666661762	0.0799755486092
a13	0.152752572878	0.0787257342331	0.0549222657527	0.0638840767567	0.0663491266738	0.249805360154	0.249457012587	0.0841038523364
a31	0.143502850653	0.068863610251	0.0668862764709	0.0713966713389	0.0733172312246	0.238471236051	0.241238385396	0.0963237576455
a35	0.155077746178	0.066803260457	0.0673581885436	0.065655674333	0.0732565786082	0.226668022417	0.248939480199	0.0962410782152
a31	0.151287997893	0.0718494038857	0.0807277751012	0.0837046846443	0.0692787358227	0.183219881872	0.265260682066	0.0946708605384
a21	0.152119721798	0.0851971936286	0.0889669373204	0.0952903913481	0.0683603448942	0.159122592891	0.260094442689	0.0908483884461
a31	0.150537271833	0.0955855834762	0.0925078575735	0.101747575983	0.0695123004181	0.149717606297	0.25044818423	0.0899436135487
a10	0.145215754844	0.121072785559	0.0972141531912	0.111771334528	0.072528998726	0.144253634499	0.21179395341	0.0961493617162
</S>	0.167513375422	0.14839152498	0.0835704739956	0.099382941464	0.074872389963	0.145757344249	0.180618697705	0.0998932293581
