 	non	vuole	mangiato	mangiato	tutta	una	volta	</S>
a31	0.080811069962	0.1168050928	0.0403170254457	0.0195381942845	0.0878158830366	0.16617825211	0.4835197926	0.00501466298
a39	0.0484579783187	0.144420263447	0.0365604357698	0.0400957253173	0.0987074744209	0.0962285393063	0.527508579133	0.00802098756667
a41	0.0705395108529	0.114857426493	0.0146488546308	0.0799852069674	0.0984969416056	0.0381053264771	0.516576804244	0.0667899261156
a39	0.0684427574606	0.128739053302	0.0104170708128	0.1171127553	0.0798829800501	0.031095880291	0.472079392448	0.0922301030785
a20	0.0405758964285	0.177153066241	0.0171673997843	0.116396657311	0.0764628621727	0.0556031401437	0.465579333916	0.0510616367462
a0	0.0332330233915	0.16312851538	0.0228924846614	0.0844518630323	0.0864541399809	0.0933873579346	0.465339332972	0.0511132960221
a31	0.0722846264065	0.161229950095	0.0319819900982	0.0616769900501	0.084586515125	0.105963373398	0.411295837324	0.0709807359407
a13	0.102808840165	0.147480291467	0.0408174546038	0.055081812334	0.070300376381	0.0974068629193	0.362696809441	0.123407566647
a17	0.0973067439883	0.123643561422	0.0452036031679	0.0500869627113	0.0793245565737	0.107377224346	0.313071101814	0.183986260482
a31	0.0985709962161	0.139046647527	0.0543710887026	0.0575766543704	0.0820536004206	0.105542957182	0.236825333271	0.226012724294
a3	0.115938463159	0.153563743829	0.0646493068809	0.0662124993235	0.0741112244362	0.0904998850607	0.19073148309	0.244293404231
a46	0.148545123053	0.156979380876	0.0798926760936	0.0758289282412	0.0825042261454	0.0967131252869	0.157940304363	0.201596258077
</S>	0.160513844526	0.155585995438	0.0898827922468	0.0830577638206	0.0918278673727	0.106741775643	0.146751553182	0.165638431039
