 	se	si	era	vestito	la	figlia	l	avessi	portata	alla	chiesa	</S>
a31	0.0408261164367	0.155818661479	0.0420326092246	0.073765635884	0.0168221949698	0.0235021424282	0.01928412384	0.010607291188	0.279187783227	0.030341605964	0.29912097673	0.008690859372
a20	0.0279699860658	0.130144366619	0.0457361161034	0.0759369452642	0.0214765185943	0.0167620152841	0.0120278724667	0.066031542664	0.301296110134	0.0258374781864	0.26715215719	0.00962889560067
a37	0.0372175255041	0.0770667339706	0.0289725389321	0.0320747764429	0.0293532181619	0.0218425454332	0.0169527408262	0.112479054884	0.413290753611	0.0388245814505	0.165665462958	0.0262600539969
a24	0.0349944033466	0.0488749303829	0.0137113305307	0.015497332059	0.0376180508663	0.0494877322524	0.0359382611514	0.081601942468	0.364754531764	0.0506940101042	0.228749389867	0.0380780708603
a31	0.0204260603669	0.0835854550756	0.0163128713476	0.0237369359483	0.0544579732521	0.0603256061068	0.0395478421615	0.0577182027447	0.248346197866	0.0592669397691	0.311512307673	0.0247636092081
a39	0.0130521861243	0.0883883296279	0.0183246927012	0.0289803765781	0.0596858930366	0.0537333266009	0.0420834597422	0.0451320833996	0.168468023772	0.0673044381494	0.398916134875	0.015931053224
a31	0.0144041393648	0.0681557918133	0.0192909662551	0.0309964862094	0.0615035781101	0.0623000100783	0.0464230935801	0.0447221555412	0.152268598069	0.0558345912999	0.429330911872	0.014769688044
a24	0.0142704542683	0.0613246188978	0.020972768997	0.0351626275431	0.0590668082883	0.0624376008094	0.0569676907314	0.0453891595711	0.154861468608	0.0652051818488	0.410815774804	0.0135258741573
a31	0.0255279778481	0.0390201176459	0.0171367697177	0.0352726364277	0.0557592875244	0.0512181905305	0.0638453848891	0.0395136879857	0.118220839879	0.0666563814403	0.467970146775	0.0198585910458
a28	0.0259276388547	0.0323798107086	0.0173026234272	0.0397986201479	0.0575985660358	0.0469533273175	0.0571431597564	0.0382392367852	0.119582550788	0.0593132325334	0.485673858298	0.0200873739286
a24	0.0163678135782	0.0435440364229	0.0190647656104	0.0370553187346	0.0372020871437	0.0420522451625	0.0665382902121	0.0346386920284	0.128072765606	0.0671025831845	0.485771080966	0.0225903061229
