 	voglio	che	Maria	venga	domani	</S>
a20	0.25131198275	0.06281071088	0.053412797644	0.3751429268	0.11889560721	0.13842593325
a21	0.163990190017	0.04528040582	0.0568784961027	0.398764226467	0.131214629723	0.203872009997
a31	0.0768437527883	0.0406099251067	0.0463841452396	0.430823364689	0.170974575778	0.234364218119
a37	0.0492586545054	0.0485051568022	0.0704267592999	0.421698957163	0.23084934365	0.179261128173
a31	0.0489453808818	0.0845420750674	0.123401473067	0.313138777054	0.206453289057	0.223519000191
a35	0.0428372352473	0.138945851022	0.131355800636	0.288151870618	0.144646809052	0.254062432064
a31	0.0423442923158	0.157867034407	0.105161313912	0.303560274873	0.181556230057	0.20951086193
a20	0.0446218547719	0.155522743136	0.0974171468707	0.302992371758	0.211671969512	0.187773930619
a31	0.0476401435906	0.124160707445	0.0922356189569	0.315254265653	0.22236579748	0.198343487093
a18	0.0728779514635	0.100796597415	0.100230198252	0.308810031684	0.211630464796	0.205654764011
a31	0.110672522954	0.113297180805	0.110987267551	0.280297778095	0.187080335665	0.197664926697
a3	0.159621594718	0.119194180602	0.13134077245	0.242954628432	0.172169041242	0.174719802339
a13	0.178709375306	0.147744737667	0.14590166815	0.219228678544	0.153886317814	0.154529232886
a37	0.171290572435	0.188394530822	0.135465058983	0.199261866315	0.157008785538	0.148579192295
a46	0.185368586812	0.216426902541	0.121813157794	0.186901698572	0.155232033446	0.134257617765
a31	0.183418969337	0.195262998847	0.117340510331	0.240252009191	0.140023920949	0.123701586922
a18	0.203495313512	0.196934734949	0.11535613191	0.230746851864	0.13752818185	0.115938781374
a46	0.240093015171	0.211053286583	0.121101406303	0.161572564755	0.154695681283	0.111484027791
</S>	0.247440698585	0.196344272692	0.128545578152	0.146225425377	0.165195981642	0.116248028296
