 	la	casa	la	costruiscono	i	muratori	</S>
a31	0.347105408432	0.086627016262	0.081184298743	0.0789048828065	0.18865848707	0.14914809194	0.068371837
a18	0.218373899097	0.158529718527	0.0776938370917	0.106654146489	0.286767628223	0.0768521970133	0.0751285802667
a31	0.135220966366	0.227619882482	0.0536860944626	0.15068054385	0.316050200608	0.0432544071711	0.0734878983556
a20	0.107893788427	0.239517284681	0.0470469934875	0.155513970283	0.311308152203	0.0500978656437	0.0886219436252
a31	0.1038251117	0.2247608854	0.0359945823558	0.118794050648	0.372872363401	0.0603451211346	0.0834078961751
a37	0.127767381173	0.184241719173	0.0298713739204	0.102773150636	0.416199114467	0.0693569737582	0.0697902874917
a18	0.153769289278	0.134856699271	0.0241785277635	0.107724183879	0.397612290822	0.0842728223661	0.0975861878039
a46	0.144449885026	0.111768143684	0.0348863283254	0.131146930826	0.356920687607	0.107041779122	0.113786243315
a31	0.107224360742	0.099433646488	0.0928615367511	0.164571815449	0.301980885202	0.130447030707	0.103480711085
a46	0.101372421047	0.109798012456	0.118849502244	0.205460445056	0.239298417734	0.126451213236	0.0987699838283
a31	0.101433086216	0.123164524619	0.136717016448	0.217844046612	0.181716459911	0.139238011545	0.0998868674094
a46	0.110478806939	0.130305240606	0.149448349183	0.226872313131	0.145080265304	0.140934953848	0.0968800848031
a31	0.116462443673	0.140949471135	0.149404667968	0.23169843169	0.133674520101	0.134136007283	0.093674464401
a46	0.121002547918	0.144573942845	0.152822966763	0.237437359877	0.1253308491	0.128411193428	0.0904211528003
a31	0.129089916906	0.150922756748	0.144140385388	0.226839919559	0.1354276411	0.119678385876	0.0939010117334
a18	0.137898917235	0.160563147383	0.147526013729	0.19513105412	0.1401538637	0.120320922425	0.0984060883778
a31	0.145837767172	0.157544903794	0.13594086991	0.179866630307	0.151566166567	0.119360459408	0.109883201459
a37	0.149983843151	0.163708305265	0.13501319437	0.165643887036	0.154313674522	0.118721539469	0.112615553153
a13	0.165415001717	0.171845615755	0.12912903979	0.168716431012	0.135901603841	0.123345901156	0.105646397051
a31	0.171233498152	0.157490831585	0.118946776063	0.155796232471	0.14074609168	0.128875637052	0.126910929417
a20	0.176219808964	0.158187664862	0.121192529221	0.14893550829	0.140601781293	0.122980033684	0.131882662606
a31	0.180949181801	0.151115109687	0.12422710534	0.15275864443	0.136911802098	0.125721766828	0.128316369002
a20	0.18056929008	0.145991669962	0.12678358738	0.159478973143	0.136069499033	0.125148006209	0.125958952001
a31	0.187807587043	0.141890833187	0.12596965686	0.160064511714	0.133127479544	0.12567516867	0.125464739134
a20	0.186358745364	0.139348280262	0.12632510602	0.162010945905	0.133636070048	0.126665339557	0.125655499111
</S>	0.176940875682	0.150923932131	0.13528737801	0.172981079953	0.132433733024	0.120857973378	0.110575019955
