 	io	nella	mia	vita	ho	sempre	lavorato	</S>
a8	0.14741116632	0.138264494776	0.02485948512	0.189852510073	0.13116527844	0.28412683876	0.064439214429	0.019880998436
a31	0.0911724849533	0.0721155635387	0.017176611876	0.164644162524	0.128941396111	0.37731931516	0.13387935581	0.0147511024387
a29	0.0388879532311	0.0453304198422	0.00879119271267	0.141674869341	0.162423249142	0.417745540587	0.17326889857	0.0118778597062
a10	0.0226233385344	0.0655985063234	0.00534527284089	0.169674617943	0.190745839827	0.416301214429	0.121612660763	0.0080985214874
a24	0.0137468019461	0.0680750340145	0.00496778206163	0.156214644833	0.168524639122	0.463004759776	0.111839238061	0.0136270957651
a31	0.0156518456394	0.133256612872	0.0111041927099	0.127038741016	0.142990719344	0.447016864059	0.10869620718	0.0142448327404
a24	0.0258594549838	0.160052035557	0.0136262765366	0.146453129805	0.113009682805	0.437297875153	0.0949707882467	0.0087307647668
a16	0.0431934593519	0.138147431586	0.0139236913455	0.168845789755	0.068859848155	0.461359682851	0.0922528102422	0.0134172788056
a31	0.056024085584	0.144889475862	0.0217802370485	0.182968896938	0.104295353618	0.404976519084	0.0703780317474	0.0146873794019
a20	0.0583450729947	0.135737019354	0.0229656379495	0.213519208519	0.112472601926	0.367528146161	0.0746736095825	0.0147587026986
a31	0.107823010932	0.137363704785	0.0273815302498	0.22366904198	0.0979904946953	0.309902389587	0.0808633858942	0.0150064730982
a11	0.135314549197	0.145341346528	0.0340794886499	0.193175218127	0.0927808027318	0.264691814929	0.110042594398	0.0245742129687
a17	0.126855599586	0.189950754176	0.0344823047833	0.131954549842	0.0547781239773	0.267037712843	0.156212493466	0.0387284717162
a11	0.121866011095	0.252583345125	0.0441269507278	0.117969108281	0.0434053201258	0.239143205481	0.140478543309	0.0404275224521
a17	0.0844144014317	0.286587718108	0.0619248078426	0.12549193556	0.0495200563086	0.245858781827	0.109888435256	0.036313866104
a31	0.0562635015839	0.215917134869	0.0699292225475	0.18915766252	0.0679651390695	0.270591612609	0.088929525312	0.041246185428
a20	0.0743674471013	0.183582343123	0.0660051383158	0.21251251484	0.0707615620565	0.247954539203	0.0912693631973	0.0535470817427
a31	0.108988997234	0.176066022174	0.0631353982386	0.192619861413	0.0668028756188	0.210736607001	0.103250304466	0.0783999357809
a20	0.121628615811	0.173695552325	0.0696648808795	0.189761027604	0.0658117160063	0.184011606067	0.0989377525553	0.0964888444603
a8	0.12202097167	0.193868873908	0.0826304255598	0.136745119001	0.0825877918688	0.161013360156	0.128526279718	0.0926071539534
a31	0.128071746397	0.150137917503	0.0795451620533	0.12076509658	0.0928284270896	0.159432292052	0.161733355106	0.107485978318
a24	0.123558474439	0.140895285368	0.0798727645511	0.128972049307	0.0786557084299	0.165607176017	0.160808618635	0.121629927839
a31	0.0932761261197	0.135013833123	0.0815227143837	0.145996429502	0.0795576442766	0.163387698006	0.173396107212	0.12784946168
a10	0.0893226721466	0.134466059974	0.0916894108612	0.158291396234	0.0825045682922	0.152223286335	0.156976962671	0.134525660693
a31	0.0876309302289	0.139872634991	0.10517540322	0.171702229411	0.0888700112307	0.139430519112	0.14069394589	0.126624342098
a11	0.0857127433896	0.141241014397	0.11569258614	0.17862255047	0.0964835450769	0.132754519864	0.130241267563	0.119251777566
a46	0.107899175797	0.161244400799	0.129220567047	0.157303478823	0.106500313559	0.115574154648	0.119386606854	0.102871320255
a6	0.131814686199	0.172593638266	0.115298833616	0.135288244808	0.10862618052	0.104636100083	0.139528722551	0.0922136180183
a31	0.138473849773	0.154248465489	0.0922439680053	0.119927487856	0.0869160205067	0.121887888694	0.19007989905	0.0962224353394
a26	0.133684447231	0.145561671896	0.0966134808018	0.117120968339	0.0953796778356	0.127008059298	0.19314298835	0.0914887200465
a31	0.122618137704	0.140256173232	0.0997841270006	0.11621983078	0.106414614679	0.125568110166	0.183337325717	0.105801684282
a8	0.125543938261	0.134457141011	0.0985834686669	0.12030271826	0.10487764856	0.124029971222	0.179941141306	0.112263972761
</S>	0.14064085413	0.151313384505	0.109809734133	0.12676242013	0.11318036168	0.114419842361	0.143048551353	0.100824856381
