 	il	vestito	della	sposa	deve	essere	bianco	</S>
a20	0.476632315	0.05000291317	0.150829587235	0.047549468748	0.003745556224	0.133810486826	0.095976432318	0.04145323111
a31	0.331255618893	0.0495830329833	0.131283007823	0.0513878765827	0.00199051760053	0.0731275582525	0.320118608526	0.0412537764847
a7	0.207158138191	0.0284303525678	0.109007626686	0.0306669209542	0.00768498434898	0.0323379584643	0.543554062062	0.0411599640762
a31	0.143385750477	0.0245799084266	0.124177112695	0.0284308962914	0.0133857567651	0.0199848681455	0.601262044687	0.0447936781921
a21	0.122972865306	0.0408418185262	0.149037172898	0.0346810050438	0.0182673819592	0.0267270438925	0.531445500896	0.0760272202174
a31	0.222146571635	0.0581388454354	0.169387143266	0.0367947946146	0.021076624351	0.0418207981171	0.357644891232	0.0929903403658
a11	0.258438857145	0.0737310265251	0.142763130589	0.0375344890715	0.0384157411891	0.0717157920127	0.297329867077	0.0800711055019
a31	0.167207433182	0.0788516562417	0.11839630493	0.0751037632238	0.0703562125092	0.114180059518	0.277373511892	0.0985310739473
a46	0.143363986927	0.0695368306339	0.09825756391	0.0947281151679	0.107733127801	0.135280196155	0.263881902297	0.0872182756491
a31	0.122613557042	0.0641654973446	0.10222589617	0.113931106816	0.11892125612	0.124007011134	0.254855857699	0.099279796483
a17	0.151024364814	0.0665771641815	0.122368684857	0.121422727672	0.0979448344396	0.112127000911	0.197923526966	0.130611693134
a20	0.150422147671	0.0597947672605	0.115517049286	0.0976542552907	0.11380540188	0.118663874824	0.188773300989	0.155369205618
a31	0.106243106957	0.0558621569335	0.114046937695	0.121318263697	0.112134221253	0.107887884195	0.19320065733	0.189306764939
a20	0.128919087652	0.0722471990912	0.120138062565	0.131099174566	0.112862430578	0.0995660835317	0.162657233177	0.172510718046
</S>	0.157793696926	0.0847925885456	0.115184087982	0.119911702683	0.137897924089	0.105340667066	0.137323418188	0.141755900423
