 	avete	cucinato	le	verdure	</S>
a29	0.7421662072	0.0513058033158	0.078932511316	0.016661138216	0.110934386098
a38	0.747158089333	0.0253730846337	0.108134020723	0.018444393436	0.100890442441
a31	0.631187039244	0.0199719022748	0.168670898194	0.070128034999	0.11004213309
a11	0.541966876948	0.0368546283824	0.177389271078	0.174414297733	0.0693749280657
a37	0.506935006316	0.0476311762072	0.169300848959	0.222845041311	0.0532879293799
a11	0.486736438105	0.0595023302131	0.17502747112	0.228172342037	0.0505614141933
a31	0.370554120702	0.0584202264577	0.201665131373	0.278946712679	0.0904137965978
a20	0.374390408901	0.0582483776072	0.182657604724	0.248755536226	0.135948041666
a31	0.405721289367	0.0791284004304	0.164553012575	0.215538689142	0.135058567355
a39	0.433461063522	0.0875524847835	0.160779508858	0.190935219181	0.127271705252
a13	0.483749759174	0.101846968241	0.141601405753	0.13289070746	0.139911162884
a18	0.421697258391	0.13183894008	0.142301286984	0.138138511487	0.166024001228
a39	0.346566390797	0.160008007627	0.156561388861	0.155419548629	0.181444661876
a31	0.338861985599	0.153216365276	0.174075186287	0.167500171676	0.166346283625
a46	0.317518319866	0.158137418892	0.183568826096	0.170222936092	0.170552494075
</S>	0.278576020933	0.178302339446	0.182695725048	0.171818320846	0.188607600338
