 	è	che	stanno	ancora	svegli	</S>
a31	0.131009100592	0.08345772496	0.439983970528	0.06342443466	0.1422466667	0.13987813236
a11	0.0490593083387	0.0699911875667	0.410761098949	0.133556324593	0.225035370727	0.111596740671
a7	0.0179385650056	0.0337827629222	0.267780046423	0.223666872918	0.340683670276	0.11614807237
a24	0.0257607591159	0.0536516999274	0.252915915474	0.272916763159	0.292614013765	0.102140829586
a31	0.0402829621244	0.111793013562	0.294390677158	0.279921402786	0.187746153735	0.085865789162
a20	0.0512156114726	0.130047924641	0.303921837719	0.241764183862	0.169532530094	0.103517904601
a31	0.0607910918642	0.102446277307	0.247682499773	0.245252622287	0.210920771914	0.132906720447
a46	0.0683029416147	0.135710577729	0.191723308458	0.238904595029	0.209240023578	0.156118541789
a41	0.0833664828049	0.197265206576	0.167219569286	0.203988292343	0.176978861086	0.17118158417
a31	0.106649814268	0.180021416192	0.168219877162	0.204257336114	0.172961795362	0.16788975539
a33	0.124596226089	0.158634496064	0.174927109321	0.189113622971	0.179965319321	0.17276321313
a31	0.16220921803	0.173926409088	0.161390473107	0.15982445359	0.176442931107	0.16620652071
a0	0.193687264677	0.174768747829	0.159720557036	0.142407444197	0.180196820636	0.14921917857
a31	0.176447235559	0.163273353676	0.168092851012	0.150834897399	0.188403682479	0.152947988857
a20	0.172382555186	0.160403718159	0.171509322337	0.153416372466	0.195042307493	0.147245731152
a28	0.182747810395	0.167081248986	0.168785470779	0.145397257489	0.204635333164	0.131352878984
a11	0.188871033732	0.171889908329	0.161874670926	0.143264471163	0.205685495988	0.128414419395
</S>	0.192296003266	0.174650816165	0.158691622463	0.142853447582	0.201827348394	0.129680758698
