 	quando	Giovanni	è	arrivato	è	arrivato	alla	casa	o	a	casa	ancora	e	cucina	</S>
a39	0.144451086465	0.272980575749	0.0078997616964	0.0155360681702	0.0186847362154	0.0108034623358	0.0146577704814	0.0073237617808	0.0344336951	0.04587616382	0.018715796407	0.021727882723	0.142522535974	0.218419078934	0.0259676073
a31	0.073234370695	0.157093900463	0.00670606520187	0.0126095220751	0.0172575285744	0.0170107780687	0.0275514997923	0.0247333160333	0.0385889691267	0.108813251947	0.023619658307	0.0366498907163	0.255479745727	0.142005993314	0.0586455065133
a8	0.042199993745	0.114630590149	0.00428264582712	0.017128636769	0.0132306993456	0.0197422010307	0.0283247507577	0.0302971472023	0.0382792468489	0.131653947749	0.029734928591	0.0638131771121	0.276655731918	0.120151939465	0.0698743654978
a31	0.0279781179017	0.0993910505043	0.00848447336913	0.01979420393	0.0307166763222	0.0237975080024	0.0287850256159	0.0521244462061	0.0399279309896	0.105871104666	0.0412322460723	0.0801649048707	0.269355758015	0.130348385133	0.0420281782173
a20	0.0164834679072	0.0883899719214	0.0138826508264	0.0223198599	0.0379926977337	0.0233219257391	0.028907267858	0.0602009018874	0.0268125103859	0.0914207283053	0.0344509996614	0.111142112457	0.281516169314	0.131391168522	0.0317675912591
a31	0.0134004170691	0.125624591627	0.0344288828828	0.02397753328	0.0436848569355	0.014517898166	0.019452893374	0.0426487568691	0.0163396999113	0.0667716451284	0.0239096814645	0.108552168252	0.281362983011	0.159166469503	0.026161530912
a13	0.0126587425164	0.107015072942	0.0417673239885	0.0141969503598	0.0489704484457	0.0131247331942	0.0209487316553	0.0383995215964	0.0165761518638	0.0706752694161	0.0249381682215	0.0858405373373	0.309145873515	0.175927721016	0.0198147338543
a18	0.0375358499721	0.0903420784073	0.0277159600804	0.0106591806884	0.0369565681473	0.0105849142236	0.0269925967384	0.0236206394788	0.0194503149946	0.100427363419	0.0245441985338	0.0922463765791	0.288328161398	0.168099845359	0.0424959392581
a31	0.046325878524	0.133564012756	0.0234297234022	0.0123556318411	0.0342168230246	0.010040542839	0.0539481373795	0.0396387404263	0.0210325581089	0.079015432613	0.0508985761359	0.078263009653	0.250058586094	0.123433940073	0.043778416961
a20	0.0394870196547	0.162793260805	0.0206055890361	0.014609344132	0.036666481935	0.0114877657401	0.0606856683665	0.0515723958754	0.019262719147	0.0536707256777	0.0647629250966	0.0752748663977	0.227907370946	0.131665638264	0.029548245462
a39	0.0504011094649	0.164247939135	0.0188839033054	0.0183680827907	0.0322363592914	0.0136051996814	0.0411059120555	0.0404478059585	0.0209700883823	0.0622938044259	0.0505564503655	0.0828581972392	0.196956680382	0.157472855908	0.0495956159073
a13	0.054759023235	0.172883969378	0.0169378458731	0.0256609941969	0.0252300428219	0.0176443976938	0.0378758608185	0.0415713689195	0.0266491621274	0.073430925342	0.0527742525218	0.0911200511197	0.168011024261	0.143895242769	0.0515558319624
a31	0.0490251670917	0.146285856259	0.015651643609	0.0292828696856	0.027747301543	0.0238753934899	0.0488486708062	0.0526603811065	0.0672574780425	0.0834957969807	0.0553130131739	0.100542890173	0.150279417554	0.11879952437	0.0309345741564
a18	0.0476024218239	0.11576945902	0.0160262277483	0.0271371193819	0.029281538029	0.0279612931753	0.0522207599354	0.0548291019022	0.0856835780142	0.0970243616602	0.057378737258	0.103840272258	0.123781191918	0.139669783863	0.0217941341211
a31	0.047050135968	0.09953464934	0.0156930407368	0.02882653001	0.028526532965	0.0336391072751	0.0502644722785	0.0534503361674	0.0756494708714	0.119407989487	0.069275226286	0.108470905553	0.100987726839	0.146680113741	0.022543741945
a37	0.0365297321827	0.0823112822467	0.0151946079609	0.0313755944993	0.0274841108597	0.0369959882884	0.0477553249528	0.0527697843891	0.0843804679105	0.118412635829	0.081749975562	0.110662836751	0.086568213413	0.166259266807	0.0215501536197
a18	0.0293689395876	0.0762852580822	0.0165933280776	0.0293890943131	0.0233481768212	0.0356096414561	0.0354705078643	0.046648288063	0.0923657300568	0.137233593676	0.0926830355207	0.108426560217	0.0748571431377	0.184670325696	0.0170503695466
a31	0.0272556310292	0.0750450863607	0.0170694607032	0.030602280611	0.0263634071217	0.03752920067	0.0395799449748	0.0489911465543	0.115431705686	0.152401809825	0.106747730774	0.105678444672	0.0724635237126	0.125434765792	0.0194058689489
a20	0.0270563933764	0.0689179330536	0.0205199651644	0.0300190595303	0.0307303702339	0.0366969833813	0.0423651945583	0.0485923625848	0.130278885562	0.129093624008	0.112312369658	0.0970585674907	0.0695896704375	0.135621336771	0.0211472866963
a31	0.0292675153388	0.0671787262179	0.0249402489848	0.0309791410368	0.035051795978	0.0368468630004	0.0451099322528	0.0497835812616	0.130284683787	0.114909554069	0.108769523486	0.0954608082302	0.0695442791458	0.139719636624	0.0221537031648
a29	0.0329745970596	0.0641254150726	0.0277442995016	0.0345757581189	0.0370729904393	0.0395116796068	0.0481681562176	0.0537209546205	0.126628819862	0.106463991223	0.100586415695	0.0922948928101	0.0735010619819	0.136181792735	0.0264491815076
a31	0.0357931781399	0.0627138672242	0.0320475346005	0.0391954632596	0.0392440594264	0.0419815896689	0.0516291849392	0.0597205665402	0.119943294554	0.0905133856743	0.089998917565	0.09080620907	0.078077028194	0.138739605405	0.0295961195292
a11	0.0394523317666	0.0658471797414	0.0345383272668	0.0425582403465	0.0407524871755	0.044183515423	0.0541362781797	0.0614854813801	0.121356216051	0.0774980424248	0.0803979173217	0.0844902960233	0.077057649398	0.143432342762	0.0328136982564
a31	0.0417302267089	0.0660328522471	0.0373281322089	0.0474954296222	0.0402722697452	0.046758778541	0.0529030167266	0.06188553206	0.11936432795	0.0704389609083	0.0723288861072	0.0768748002744	0.080751899266	0.150947300254	0.0348876056388
a20	0.0443098415563	0.0721552376824	0.0393551434696	0.0525022952741	0.0413584400884	0.0505827685803	0.0548691276422	0.0658106766867	0.119369298183	0.0723412316028	0.0703119832357	0.0730703974915	0.0820934876887	0.125688389151	0.0361816839863
a13	0.0520613036521	0.0746105332941	0.0359359352232	0.049865661958	0.0372309132961	0.0491838545934	0.0475515767474	0.0585342164956	0.142836202861	0.0810525482009	0.0811892219452	0.0675728738305	0.0737332068629	0.11058816945	0.0380537640021
a20	0.0563938531507	0.065847873098	0.0287227295411	0.0414784877193	0.028821795232	0.0417500691978	0.0363451803158	0.0462527410985	0.16222737822	0.082360937267	0.0809956499151	0.0791536474102	0.086325235721	0.11749188355	0.045832520734
a31	0.0633939752502	0.0692627028993	0.031096932147	0.0396269159931	0.0250837791307	0.0388901739993	0.0297976212386	0.0377801556328	0.142416850607	0.072871463889	0.0704908122584	0.0887878142701	0.10779664262	0.12886672185	0.0538374290447
a20	0.0796028486167	0.0871598892998	0.0345452186157	0.042817804751	0.0258662044302	0.0404824503998	0.0297304404129	0.0412837720776	0.123051816869	0.067317473763	0.0715469613728	0.0779611850234	0.0960367951867	0.12109527935	0.0615018461482
a46	0.0791838831389	0.0840443408999	0.0302418818052	0.045713726117	0.0258366122767	0.0436335757333	0.0320061798043	0.0409733632259	0.137827718356	0.071298517921	0.0741904371909	0.0847154608078	0.0818916683289	0.109661885717	0.0587807379161
a31	0.072509921513	0.0757552386333	0.0379870616351	0.0504687141723	0.0275067554589	0.0478271100444	0.0325949345014	0.035956934542	0.130955406919	0.0653511952403	0.0732131962436	0.0968777475359	0.092081462043	0.109374399306	0.0515399268387
a46	0.0852790803043	0.0788214084778	0.045116161045	0.0521491296574	0.0340770471863	0.0484254883481	0.0350103708005	0.0388293859807	0.120961035706	0.0605846218801	0.0703719597279	0.0790051215786	0.0856532161477	0.109140680369	0.0565753073462
a31	0.0824318807014	0.0745444900926	0.052761133615	0.0554497653525	0.0419994997954	0.0518365161827	0.0416457536668	0.0447112827936	0.118385809169	0.0621721796934	0.063588981776	0.0611916984595	0.0782632763826	0.11177056719	0.0592471802487
a15	0.0726343547005	0.0736187697642	0.0566374456717	0.0587623787175	0.0453008998651	0.0549158230609	0.0453172233556	0.0493194733979	0.116680198123	0.0649716458311	0.061181469392	0.0558115708198	0.0754727564609	0.11257284093	0.0568031492496
a31	0.0702343115335	0.0731725776547	0.0580217978906	0.0602147165058	0.0469839320884	0.056428244287	0.0470412551852	0.0515674051326	0.120173791241	0.065455351677	0.0596598831973	0.0544373091399	0.074417555687	0.10646968791	0.0557221771832
a22	0.0732246398778	0.0764480268849	0.0575195127635	0.0606872138353	0.0451790036961	0.056622051029	0.0464711368617	0.0531044543775	0.118383198547	0.068542177959	0.0592314791991	0.05314616158	0.0745361638957	0.10454545117	0.0523593289744
a31	0.0718986194193	0.076697813095	0.0558815589878	0.0608192185451	0.044534255132	0.056724036143	0.0463605044206	0.0539897099258	0.124169028716	0.069569226453	0.058298347333	0.0523471685933	0.0722045970986	0.10779672399	0.0487091858381
a46	0.0639839103331	0.0751193628983	0.0582292972626	0.0634228730484	0.0476790292773	0.059618251581	0.0493193401402	0.0570465621753	0.121627299172	0.068284098151	0.0546431667777	0.0527792415311	0.0719336590995	0.10677295613	0.0495409506594
a31	0.0624532597377	0.0741316226994	0.0588772060875	0.0637725926161	0.0500152578258	0.060417855527	0.0510762689134	0.0585576108584	0.119051435924	0.0699590518503	0.0541219121926	0.0535313017104	0.0698488356332	0.104183660443	0.0500021409998
a18	0.0626111464059	0.0757611178331	0.0591747486958	0.0643660154054	0.0506880430086	0.0610560304423	0.0518605307045	0.0602039814861	0.114092938708	0.0718415967501	0.0552536347309	0.0543732891035	0.0696204771444	0.0985117661477	0.0505846931733
a31	0.0627577939753	0.076872942811	0.0593149432319	0.0646588852018	0.0509509970029	0.0613829289474	0.0521799163682	0.0609751494954	0.113009899703	0.07354182885	0.0561878304436	0.0556268887012	0.0703683644481	0.0908206345159	0.0513509902311
a18	0.0629791283651	0.0778441098703	0.0593598994773	0.0649421980673	0.050914751001	0.0616923461825	0.0524086012561	0.0616689274318	0.110691880368	0.0746174576167	0.0569383590145	0.0561953369004	0.070959543216	0.0871261875053	0.0516612611504
a24	0.068798215255	0.0841277434234	0.0517420338258	0.0633437548224	0.0467206079337	0.0598359203942	0.0503092850187	0.0635694592106	0.108305647856	0.0727473159389	0.0633269155382	0.0618431277001	0.074693813672	0.0822488167018	0.0483873432568
a31	0.0620294416983	0.0723208818078	0.0543636737419	0.0601775716075	0.0452539186446	0.0576399715981	0.0467408674729	0.0572391948702	0.109427024219	0.067403480113	0.0616860272461	0.0648785190334	0.0869625606907	0.104744432167	0.0491324411523
a41	0.0628984243128	0.0721024701359	0.0581943624473	0.0620226141358	0.0477662290815	0.0594398185994	0.048499056891	0.0582169547567	0.107365261673	0.0669758794377	0.055459855482	0.0599556909445	0.0830753934302	0.106047624656	0.0519803533174
a31	0.0647677374643	0.0728998087786	0.0582049211491	0.0621092294453	0.0497808567605	0.0593969686665	0.0500649246303	0.0587689202522	0.114261176758	0.0694860958126	0.0538366457607	0.0578453532482	0.0745614884101	0.102513654752	0.0515022006391
