 	non	ha	mangiato	mai	un	rustico	</S>
a31	0.1967245953	0.3253519755	0.040363953742	0.059763604396	0.13006727071	0.113722772171	0.1340058193
a24	0.102220971667	0.31066860998	0.0432402761267	0.0676198158607	0.20135751897	0.0781030845993	0.19678971132
a31	0.140437875589	0.248965964927	0.0401043888882	0.0957795866472	0.197301726657	0.0439414879878	0.233468957969
a0	0.183809209703	0.199109162096	0.0350970231694	0.111590100267	0.191800784886	0.0246571675653	0.253936553298
a31	0.186478433868	0.193940398205	0.0281952006425	0.11434767368	0.213354134029	0.0166332553838	0.247050907953
a17	0.225231766009	0.253595192548	0.0228087124048	0.0925932711413	0.171302576876	0.0306292504299	0.203839246472
a13	0.19567730191	0.287583562663	0.0153844417483	0.0673597923831	0.127115102159	0.0832447693966	0.223635051891
a31	0.147735526417	0.231832127828	0.0276905419561	0.0633358347144	0.153231411786	0.131731269492	0.24444330463
a20	0.141497655939	0.162262510709	0.053088997812	0.0900594943048	0.174505807129	0.153015486164	0.22557006621
a31	0.129716911846	0.131693653016	0.0710143826707	0.108162216968	0.14291962191	0.152644188788	0.26384903407
a23	0.130857471149	0.111041330452	0.0896318836236	0.119514511189	0.135080831703	0.156777959329	0.257096017357
a8	0.141806318116	0.133799793151	0.100023940408	0.136584228796	0.153674551701	0.166124736443	0.167986427119
a20	0.181773311772	0.186746437384	0.091410426536	0.126370337932	0.151994777234	0.141530309614	0.12017438904
a31	0.233006523257	0.228343687795	0.0897393768453	0.107380357511	0.125587255545	0.109358930271	0.106583878347
</S>	0.251086592628	0.233608988897	0.0944712896227	0.101148720155	0.113063414073	0.0976994705355	0.108921552173
