 	non	è	li	dimentichiamo	mai	i	i	padri	e	le	madri	</S>
a31	0.066563769772	0.0154728779104	0.087208206965	0.110571661658	0.0599017474927	0.12165289811	0.06311995029	0.142571083897	0.0983791588	0.09783849966	0.070036182172	0.066683943758
a18	0.0423419288724	0.00789747194897	0.104893354598	0.0852129557927	0.0542294294282	0.116012932005	0.0586184291167	0.0701893832437	0.0909086356667	0.124752954773	0.182027202763	0.0629152999013
a31	0.0443616570979	0.0199108689875	0.0972487089727	0.0868651252109	0.0546939117352	0.0931468224637	0.0596921929256	0.0554459652279	0.0550991318889	0.093583151391	0.308899878507	0.0310525916004
a20	0.0479096336313	0.0251747271115	0.0911036949282	0.0858290628036	0.066400391169	0.0735963788252	0.0469463103219	0.080400623516	0.0453209946296	0.0551711796437	0.363305271312	0.0188417632141
a15	0.0586597531024	0.0220981377772	0.0703924343001	0.0655110049612	0.0620483776307	0.0483632932124	0.0312270984473	0.116097735205	0.103402200143	0.0643973169479	0.3180740803	0.0397285853474
a31	0.0449373290941	0.0281906219406	0.1030538491	0.0497211674537	0.0747293817456	0.0465069103641	0.0245954832358	0.101421849422	0.179087523468	0.056369021156	0.249674419111	0.0417124431425
a20	0.0331433799714	0.0303451987897	0.109981477073	0.0336321442846	0.0862511634572	0.0533731939214	0.0304990704719	0.116044430781	0.212643910209	0.0465307854253	0.207349485048	0.0402057665808
a11	0.0356143059905	0.0353401636106	0.054787857331	0.0247719887882	0.0676715706317	0.0466853356758	0.0308698896133	0.167495884709	0.24952893457	0.0635109183618	0.132021622123	0.0917015410376
a0	0.0366865246635	0.0330616255395	0.0462293755103	0.0251357656627	0.0528618730499	0.0505013367873	0.0448609527271	0.189319050952	0.278656171257	0.0804655424273	0.0707900292483	0.0914317568745
a41	0.0532707570878	0.0297926686307	0.0571465434568	0.0454698194276	0.04893371887	0.0571645925558	0.0614322371024	0.181391404005	0.278156742686	0.0958402534291	0.0440729606472	0.0473283092375
a20	0.0636888304959	0.0293836464771	0.0537623935723	0.0989451521492	0.0553691727967	0.0575999221519	0.0706938329275	0.14616325126	0.255952472095	0.103211735543	0.0344555778395	0.0307740316072
