 	i	bambini	non	lo	possiamo	non	possono	mangiare	il	gelato	prima	che	mangiano	</S>
a20	0.16947390574	0.0025212951809	0.0050145943352	0.01453103428	0.106573997845	0.0258256693195	0.042169989902	0.02833615451	0.03687744931	0.1260493786	0.05110976776	0.1068242645	0.26054928775	0.0241431940195
a31	0.11568085349	0.00159519013572	0.00407297117669	0.0156746297607	0.0909364068669	0.0427864828688	0.0427933357047	0.028952595188	0.0550580256687	0.206469485	0.05431495394	0.152093375047	0.167110050643	0.0224616381425
a10	0.0737160982044	0.0029138016478	0.00418623043708	0.0156168266556	0.116964714197	0.0438693265053	0.0416707570656	0.0357590653273	0.0898420788549	0.246567458133	0.0478217685933	0.148192504809	0.119730907841	0.0131484668435
a17	0.0830332661655	0.003907590627	0.00558242095359	0.0164355093665	0.124791435995	0.0270252344604	0.0399671345285	0.0622648386424	0.109575451885	0.271686190711	0.0314790435978	0.0955937564497	0.110978037694	0.0176801039945
a20	0.0658799599952	0.00219647636898	0.00488851399586	0.0217466603222	0.125669586798	0.0313628716468	0.0259273800162	0.0866670728475	0.112345569428	0.291085071904	0.0355784847859	0.0674606885499	0.0955911731913	0.0336005025715
a31	0.0367007512984	0.00147285868557	0.00422138998355	0.0688735724021	0.240329270633	0.0436174258648	0.0240643090587	0.0715324630425	0.0805956114627	0.206882192235	0.034697178182	0.0434796557126	0.114933803055	0.0285995357125
a0	0.0213974751995	0.00119338994512	0.00406853053132	0.118088489631	0.288923529711	0.0391607432779	0.0255889915929	0.0435456654542	0.0523552505076	0.169999894212	0.030213698914	0.0454121249669	0.139584133194	0.0204680774395
a7	0.0253698843458	0.000731333172373	0.00708613875644	0.112630750973	0.20651191717	0.0394571222948	0.025807920051	0.0301192405981	0.0497723490692	0.254357175471	0.0362807422247	0.0484325899223	0.130698543535	0.0327442455532
a20	0.0219874259693	0.000560829893324	0.00851776468988	0.0818987182043	0.186430307057	0.0481523011092	0.0369918417077	0.0340232959594	0.0441750644231	0.22882863369	0.0343860480962	0.0485812678408	0.192209271505	0.0332571881844
a23	0.0448031841218	0.000417074074308	0.00842635743143	0.0551280100821	0.181877333952	0.0490009383208	0.0379074579892	0.0340539426905	0.0367591301344	0.143360658097	0.0231199592734	0.0783304809736	0.279962508402	0.0268529453881
a31	0.0572227237779	0.0048766814719	0.0138199801785	0.045190620698	0.185222703251	0.0441197527408	0.0491205911391	0.0317592533275	0.0301906026648	0.122158361566	0.0214990777111	0.0896976285179	0.265781820087	0.0393401930854
a8	0.0302829423626	0.00637939685443	0.0126250829298	0.03318925871	0.17053972075	0.0342865673747	0.054720887537	0.0363283194625	0.0384739484749	0.141641075522	0.030431223381	0.0948194328726	0.267770447642	0.0485116982511
a31	0.0208024473709	0.0120397045401	0.0110237045573	0.024479388416	0.109422768583	0.023934751082	0.0556870707897	0.0445735622408	0.046178456165	0.159836033174	0.0418776334977	0.109749697758	0.289034085921	0.0513606911504
a8	0.0205538773903	0.014635596698	0.0127000216964	0.0291637559707	0.0757182306477	0.021435079394	0.0559383524366	0.0438199873003	0.0414690573683	0.211987727058	0.0437358162192	0.0899302305193	0.29099597792	0.0479162859901
a31	0.0211670669941	0.0126328185847	0.0107619964581	0.0246739666602	0.0517965776292	0.0194005256647	0.0487502497855	0.0579876921001	0.0503052566961	0.304994372753	0.0531981386197	0.0647340903064	0.238765434587	0.0408318128167
a10	0.0309310159687	0.0169104845349	0.0121590405227	0.0185131673474	0.0302878472364	0.0155789989282	0.0413355448618	0.0638258267667	0.0529789012054	0.295162567984	0.0653464188066	0.0747382001021	0.210994401776	0.0712375721856
a31	0.0434229564376	0.0182817319116	0.0149821215049	0.0254358453265	0.0255780702521	0.0161353510161	0.0274597932206	0.0441801999222	0.0468433586685	0.293256169328	0.0973888886555	0.0796675301007	0.190866148085	0.0765018264285
a8	0.0496946193005	0.0167235694439	0.017845710819	0.0334052574942	0.0318448499907	0.0192811822054	0.0276370790735	0.0361411715741	0.0431901689695	0.303530273376	0.105771127259	0.0703026118336	0.198410361808	0.0462220108828
a10	0.0459309591002	0.0165168084346	0.022196942453	0.0294647435634	0.0453283442636	0.0220120606018	0.0259516494245	0.034581974458	0.0414231402032	0.304388961792	0.0874403562063	0.0827949010112	0.197936887329	0.0440322549676
a29	0.0391564017667	0.0190181614649	0.0231872035643	0.0247258612011	0.0568720472879	0.0268476477073	0.0297003781415	0.0438788123527	0.0441576972011	0.318192576331	0.0888367796688	0.102487173804	0.13684204317	0.0460972101692
a31	0.0654750526022	0.022595754835	0.0286778135748	0.032076997507	0.0551402490293	0.0330207833024	0.0381821741138	0.0560763605842	0.0533360525337	0.290492284777	0.0831929593563	0.0954642572013	0.111797161923	0.0344721158364
a18	0.0973401965474	0.0243032342917	0.0315048982716	0.0359430855957	0.0574976846764	0.0385701669008	0.0422041382379	0.0581706560614	0.0588740138446	0.235212094659	0.0744191125854	0.0784777334004	0.138951885708	0.0285311057855
a24	0.0793356245825	0.0194293993639	0.0226867044772	0.0282327443052	0.0739975083588	0.0414474635003	0.0485833376126	0.0620162278871	0.0538278373482	0.19268770062	0.0601414707551	0.0834494806001	0.204970519369	0.0291939865418
a31	0.0696070481142	0.0215307124546	0.0229032721724	0.0267798905684	0.0618606143196	0.0436815215668	0.0529266704042	0.065727843629	0.0623732281161	0.22508026474	0.0570031712117	0.0832037434667	0.17621505999	0.0311069717673
a13	0.0907253676247	0.0267795249249	0.0271624228575	0.0290415920161	0.0812928835732	0.0472952913889	0.0538278316681	0.063450522743	0.0657718290387	0.201373969447	0.0557613372039	0.0700008533956	0.154402925197	0.0331136466158
a20	0.0783444517416	0.0281050933483	0.0273556478725	0.0290074784587	0.0986828688577	0.049750528503	0.0605698618894	0.072356878781	0.0608734243462	0.137055291149	0.0493566321346	0.0694416761052	0.208136929599	0.0309632265653
a31	0.0600665960339	0.0313273153828	0.0283672669442	0.0278657892596	0.0662363634859	0.0507923132743	0.0606530412298	0.071981155927	0.0653255855821	0.182596386383	0.0503175890449	0.0730085680351	0.187890455333	0.0435715569884
a7	0.061281444198	0.0331845735143	0.0288181249547	0.0274639461532	0.062472866362	0.0481058042914	0.0561636333433	0.0623932908423	0.0614844279274	0.191774982728	0.0517532065616	0.0701612658117	0.195084867044	0.0498575447495
a39	0.056302575466	0.0344991424914	0.0294737044916	0.0287914879444	0.073814955454	0.0464883454171	0.0583453363144	0.0740381028141	0.0572436147758	0.136278683509	0.0497826703339	0.0693719443372	0.245235747081	0.0403336848165
a31	0.0498930875553	0.0369529984305	0.0302855920305	0.0283336839148	0.062362708818	0.0477269021924	0.0608030675048	0.0895660748714	0.0745477476586	0.16605449717	0.049676730898	0.0675798231124	0.18310695316	0.0531101209655
a20	0.0541187618518	0.0396229926235	0.0318452628635	0.0298961220383	0.065259907606	0.0480987469975	0.0580915558349	0.0802295455571	0.0735435533395	0.158433412457	0.0471853571127	0.0682123327041	0.189379833587	0.0560826041752
