 	ogni	giorno	bisogna	che	compriamo	il	pane	</S>
a20	0.18832606212	0.0158079456247	0.094880308949	0.0017346521928	0.553605419858	0.034678138613	0.04802133647	0.0629460985251
a0	0.166223355445	0.0157691736651	0.0586666759657	0.0024797565176	0.477326009308	0.12598141827	0.11121282309	0.0423407525687
a28	0.116971099181	0.00972312487642	0.0473152526579	0.00389371573253	0.25667134944	0.253582959386	0.246433434523	0.0654090562632
a31	0.0561538773561	0.0193004038481	0.0249637009113	0.00433166593818	0.173229079425	0.271002731175	0.348338446061	0.10268010722
a24	0.030137066303	0.0230936359497	0.0117923117464	0.00692876261339	0.15326227374	0.258250613705	0.401626509507	0.114908820726
a46	0.0163513535754	0.0185683261149	0.0159766289888	0.0176180583511	0.09110970632	0.249857843168	0.487193297169	0.103324789075
a31	0.035727606643	0.0267473500515	0.0356709503256	0.0343882284504	0.06451517106	0.212356269789	0.51630009039	0.0742943588317
a24	0.0451346296623	0.0284469971678	0.0660625782419	0.0695701282035	0.0607050311733	0.167144292663	0.47397538413	0.0889609767439
a31	0.0470945139154	0.0361281698146	0.0820346359473	0.0779574781478	0.0670823014578	0.145525577888	0.442593328377	0.101584008295
a20	0.0490834262051	0.0381561789049	0.177397690382	0.0719224121693	0.107797842619	0.117751088096	0.334447233726	0.103444135112
a29	0.0519703153284	0.043573087679	0.293560903861	0.0750567345844	0.166728391673	0.0725386575187	0.191825905722	0.104746013525
a20	0.0562782393748	0.0506076257137	0.31410062262	0.0596033938828	0.233791964024	0.0628548856862	0.132843874121	0.0899194076257
a29	0.0452902641703	0.0375968864092	0.333839340273	0.0505752934809	0.269588439875	0.0647029780687	0.111083607394	0.0873231911086
a13	0.0426946311568	0.0332697103444	0.326802737624	0.0478032954403	0.273360440025	0.0717526011362	0.118641143051	0.0856754303482
a17	0.0485830408123	0.0357180562375	0.255954995875	0.0476868193601	0.259176299008	0.0802969352787	0.186163215917	0.0864206326054
a31	0.0529476298174	0.0378346872885	0.282933205958	0.0453353451867	0.228500045869	0.0800002669916	0.188569079839	0.0838797425138
a44	0.0968314729525	0.0441833263295	0.334269385986	0.0493386414889	0.191395555623	0.0693700408959	0.128395863013	0.0862157027099
a8	0.157731270851	0.0583161369765	0.320104330262	0.0577386020696	0.135222808341	0.062921858432	0.112888945004	0.0950760379433
a6	0.17321424615	0.0745083847255	0.296380081354	0.0608318302632	0.105158132847	0.0815355020773	0.112982305135	0.0953895208478
</S>	0.172690262675	0.0831624037627	0.266395840177	0.0628024656316	0.101159204823	0.100550112939	0.119026245567	0.0942134706239
