 	quando	divento	vecchio	vendo	mia	casa	e	vado	a	vivere	al	mare	</S>
a31	0.053462077487	0.027600980818	0.266026755947	0.0193964496749	0.029505240654	0.0434237387724	0.223661548593	0.0155598476472	0.00846813028	0.006747888312	0.029054798466	0.231445077946	0.0456474458932
a39	0.0289759066623	0.022233622814	0.217520382155	0.0630911105992	0.0314654348007	0.0260911602724	0.119860410098	0.0176621427276	0.0160639246267	0.0442825209107	0.0640461798287	0.291664239649	0.0570429544551
a31	0.0267426476008	0.0400784007847	0.148865233724	0.0873470784111	0.0190613564709	0.0229563412481	0.0706914752327	0.0253658279504	0.0369670965422	0.0816001603702	0.150280392596	0.227781219576	0.0622627757737
a18	0.0213932247469	0.0476891348456	0.166450553041	0.0506251541441	0.0129444645916	0.0189589724334	0.0537136442829	0.0425790145509	0.0467343899141	0.100271111657	0.203936323132	0.202966691619	0.0317373294332
a37	0.0375221307423	0.0242188527179	0.21619173932	0.0276165131958	0.0097654872972	0.0163382580778	0.0313653820443	0.0642925605668	0.037772248678	0.0892304895857	0.164485363911	0.260611279273	0.0205896901244
a11	0.0459979976208	0.0211474667366	0.2569375922	0.0284460742617	0.00865159573907	0.0143759853859	0.0272533571594	0.0661950279521	0.0261293715327	0.0587984402952	0.122837353437	0.301224296291	0.0220054249681
a18	0.0321504773403	0.0228235382409	0.2247924248	0.0446002293439	0.0132410292664	0.0184089549353	0.0485424985865	0.054501515664	0.0216691087376	0.0619094362984	0.113447124279	0.306108952497	0.0378046940027
a31	0.0348930771134	0.0395602817576	0.229235707067	0.103929522159	0.0375828681955	0.0240630981451	0.0524344647288	0.0466259171413	0.0201549005059	0.0520743319328	0.0911113528463	0.235903923239	0.0324305414029
a18	0.0487349172578	0.0449035687492	0.199493356822	0.122590633734	0.0544293204318	0.0248227920817	0.0522938584429	0.0677400776338	0.026674184802	0.0461199879443	0.0718355434354	0.20056174142	0.039800000103
a46	0.0527609105059	0.0309366906057	0.133735117607	0.098556830622	0.0533634830439	0.0305024761939	0.0800053557476	0.0807435891113	0.0348799574007	0.0590095996481	0.0748163640785	0.210311469273	0.0603781460457
a31	0.068236361002	0.0449359557686	0.124919364122	0.113809533427	0.0651780272813	0.0447191663313	0.0802180587825	0.0753239946838	0.0392389293336	0.0606003650494	0.0722068908835	0.160837684018	0.0497756686472
a46	0.0818138517673	0.0553010340095	0.102682161894	0.117172304589	0.0769048450271	0.0455083662438	0.0728034480608	0.0786977683879	0.0478623609779	0.0828651772498	0.0635552104185	0.137140408599	0.0376930677164
a31	0.0822477030158	0.0627737723178	0.0935777013867	0.098454365143	0.0756203741224	0.0480426770813	0.0761223668869	0.0998945620626	0.050921946526	0.0922995240033	0.0585592678128	0.121087384346	0.0403983513121
