 	avete	fatto	già	le	verdure	</S>
a6	0.51245981491	0.29596599981	0.063399026734	0.078995807905	0.021579693512	0.0275996577314
a46	0.34508068199	0.33089691157	0.0472425405447	0.186864505338	0.0327824287773	0.0571329076598
a21	0.21038126495	0.35750871353	0.0296780211082	0.245306172879	0.0836258073524	0.0735000084559
a20	0.19660381365	0.368876964077	0.0292215027361	0.202955253633	0.151173689984	0.051168781452
a24	0.17753916395	0.303496670292	0.035416766352	0.165642735511	0.217406824661	0.100497845184
a31	0.191911538897	0.236038725164	0.093764526504	0.13045781727	0.2349421111	0.112885290861
a14	0.233665934012	0.270942711188	0.115884710981	0.108501804277	0.18726797258	0.0837368691203
a41	0.229432665291	0.295349209556	0.0677399693803	0.089499199779	0.210041086593	0.107937871833
a37	0.200011781204	0.240916722079	0.0522104624468	0.098168055393	0.299751125264	0.108941862504
a31	0.215960933161	0.20557142016	0.0636109951489	0.111342921798	0.314585698421	0.0889280354347
a6	0.294315961394	0.223349412453	0.073777984583	0.0965894731193	0.222327815954	0.0896393469929
a46	0.339488307998	0.197663699618	0.0854221479943	0.109331446626	0.163455955131	0.104638445646
a31	0.336347766509	0.131500088673	0.0955165537314	0.143651972209	0.193465437044	0.0995181910153
a17	0.368610368012	0.139827829158	0.0898332909771	0.118247227103	0.186938273215	0.0965430233251
a20	0.370349159137	0.163586242653	0.110260387659	0.096538550401	0.153088394872	0.106177289095
a31	0.365525204979	0.115242287818	0.13049686762	0.116726525067	0.176529892957	0.095479250565
a17	0.37720157326	0.118130325473	0.122519579273	0.116968627622	0.168928507786	0.0962514125883
a20	0.384005501353	0.142306601091	0.134452221024	0.110560532741	0.119971856462	0.108703297396
a31	0.339367465658	0.121272769297	0.143155997275	0.131684296114	0.143022276287	0.121497188265
a20	0.298089320426	0.114604843499	0.141541585092	0.149039416038	0.159962323096	0.136762504755
a17	0.302220768809	0.130001905966	0.144759680697	0.145637870013	0.135092828699	0.142286949585
a31	0.257734937003	0.136321382522	0.134528340099	0.144093792004	0.163249501966	0.164072052528
a23	0.227795289068	0.140584572707	0.132261289233	0.147198462668	0.180873171055	0.171287214176
a31	0.211733762689	0.149545789969	0.133148778744	0.144807135289	0.166610135018	0.194154389392
a8	0.202547247896	0.15286678439	0.132983799581	0.144712530163	0.166124357673	0.200765270731
a31	0.203390505832	0.154210529463	0.135230744527	0.146557202721	0.155436166558	0.20517484851
a28	0.195681249144	0.150955209821	0.140298412842	0.155290433574	0.153272503853	0.204502189303
a21	0.215686594381	0.15707672194	0.145559245614	0.158893846258	0.157665534751	0.165118059968
a31	0.214080490794	0.159396802313	0.135077584805	0.148962434086	0.15620383285	0.186278870389
</S>	0.203255798397	0.154486557656	0.125934794802	0.145020645443	0.157113696625	0.214188526195
