 	questa	casa	la	costruirono	cinquanta	anni	fa	</S>
a8	0.172447660281	0.0402014954516	0.0116904450238	0.26499289984	0.0149332464881	0.0821970901	0.3544755251	0.05906166906
a31	0.114678038771	0.0255677300006	0.0093430642852	0.173637412177	0.0301000827467	0.169103091233	0.4387300177	0.0388405866733
a8	0.0654949539191	0.0158404860967	0.00727076018645	0.16182524269	0.0657036882435	0.213460068064	0.4434605437	0.0269442731978
a31	0.0545601869986	0.0576046633797	0.0113912096921	0.187955941457	0.0980220416732	0.193593254208	0.371212272233	0.0256604450193
a20	0.0410944452662	0.0753880759866	0.0168729818041	0.177022573552	0.1243084239	0.199673242269	0.330605620878	0.0350346254418
a31	0.0581224729554	0.0554306473622	0.0219945883776	0.130453212917	0.136404359672	0.24977485549	0.297679394026	0.0501404753959
a24	0.0748286107185	0.0664281758807	0.0298650472661	0.0900549259723	0.122539691875	0.242568961763	0.319060855475	0.0546537553653
a31	0.0852664911728	0.0741742452136	0.0458116102934	0.0722418615241	0.110829099623	0.188645472721	0.368714569158	0.0543166696418
a28	0.0692415763276	0.0571003830512	0.0462610090985	0.0619551733414	0.0844724979025	0.179227387307	0.445393361053	0.0563486244006
a17	0.0354771799992	0.0679340531971	0.0344479906002	0.0319417468138	0.0603333122166	0.147447596702	0.557536870751	0.0648812530669
a31	0.0364974151531	0.0842739502924	0.0303876456941	0.0724922057379	0.0520200950825	0.121519919434	0.54831451065	0.054494272729
a28	0.041069886331	0.0566718451241	0.0228085479514	0.0851611087793	0.0396005619498	0.101313346945	0.606332156883	0.0470425568163
a13	0.035783643457	0.047668724308	0.0225521315105	0.0407421887598	0.0376362072766	0.0990035954483	0.663231435628	0.0533820670054
a31	0.0465847753323	0.049383254636	0.0239971802568	0.0500724182866	0.0862145266055	0.107053105149	0.583358926943	0.0533357998685
a23	0.0726078679574	0.0599457906787	0.0261616313523	0.0587649255622	0.0971039093152	0.110395127783	0.507272702714	0.0677480315562
a31	0.102837003652	0.0751916060929	0.0476240709174	0.0700994747874	0.0641966749717	0.128781997661	0.426270867971	0.0849983003854
a18	0.125890703817	0.0921119106976	0.0673957432391	0.0838786171958	0.0612670945239	0.138170728687	0.336569343724	0.0947158626618
a31	0.128763695706	0.104221661166	0.0881238442797	0.0864263147786	0.062610707508	0.148609659029	0.276962727241	0.104281394954
a18	0.135506674335	0.117199580922	0.109081418093	0.0945830101329	0.0736674043027	0.151016338343	0.21690526908	0.102040310585
a31	0.136534767352	0.122319937641	0.118251620831	0.097314492091	0.0823598563009	0.156120300714	0.183075361027	0.104023663795
a24	0.139180234757	0.120766842547	0.12271545741	0.100099004604	0.088220488367	0.161180732105	0.166295088342	0.101542149665
a17	0.159447689319	0.132601804182	0.120222324803	0.0980527464213	0.0982133365223	0.143343896835	0.156918094114	0.0912001244883
a20	0.17257134244	0.129779897927	0.112099788268	0.0974403007404	0.109358600707	0.145765876012	0.140455295371	0.0925289263628
</S>	0.17665132822	0.121764631763	0.102858435134	0.0964148253702	0.115289160153	0.152199932806	0.138921986685	0.0958997211814
