 	la	casa	la	costruisce	il	mastro	</S>
a20	0.059211394711	0.010555383177	0.00626992426895	0.112690361822	0.026375102722	0.7609944204	0.0239033957
a17	0.0557031102155	0.0107035829803	0.00630348071138	0.164673616849	0.038678721642	0.697905869067	0.0260315914693
a10	0.020404097215	0.0283434184948	0.00832849294353	0.183828020566	0.0381265906327	0.699938513442	0.0210308490818
a24	0.008303800819	0.0372286227183	0.0335156905272	0.195353722292	0.0421712158376	0.659263903567	0.0241630272486
a46	0.00515111065567	0.0251177350741	0.0571295109208	0.148729158317	0.0959276352299	0.630496855189	0.0374479661015
a8	0.0108545718719	0.020239037998	0.0601885304707	0.120211926116	0.109066105114	0.62102110613	0.0584187142165
a14	0.0345142280973	0.0315308973993	0.0690577526022	0.119055123479	0.094741689838	0.598460805777	0.0526395023082
a31	0.0446647304591	0.0421511583694	0.0701753477794	0.16148073312	0.119454197999	0.534362327926	0.0277115011654
a20	0.135813451993	0.0368936373594	0.0531330613371	0.15772468584	0.116834596026	0.461895547042	0.0377050120445
a41	0.190708181664	0.0449404946665	0.046914607339	0.0829383007467	0.100763285609	0.468378736081	0.0653563967682
a29	0.181700713288	0.0756362473688	0.0626119276063	0.0589816540489	0.0940785883897	0.44847538136	0.0785154982561
a31	0.191610432296	0.0839775192829	0.0661995793888	0.083527641283	0.0865506697432	0.415279498187	0.0728546412054
a30	0.239170354632	0.0920667784543	0.0603448487829	0.105611017694	0.0909724907277	0.335601613529	0.0762328801218
a31	0.290726396211	0.124567585485	0.090541969261	0.098050044498	0.105147607576	0.191035920243	0.0999304675073
a28	0.266285065404	0.153246898495	0.106188091354	0.106517417766	0.106221037392	0.144678996881	0.116862476636
a31	0.221838968868	0.187396582832	0.122204564785	0.108120407655	0.106021379597	0.125428262794	0.128989830145
a17	0.201755810689	0.188524010944	0.136073359995	0.104298036752	0.106397853799	0.125442389565	0.137508551715
a20	0.22824518823	0.178653222981	0.120283612332	0.105883334984	0.108236912266	0.120091521588	0.138606226372
a31	0.227657870077	0.185768073327	0.138396307511	0.096198741308	0.104937253355	0.117355839596	0.129685938791
a20	0.241605335359	0.178607427442	0.14153965457	0.0969668257493	0.101775108052	0.115017757465	0.124487899597
a29	0.26033148712	0.171956499814	0.120923796257	0.103430822583	0.103339243017	0.112102205755	0.127915923932
a31	0.238631789707	0.178167522605	0.130899356486	0.0952028889277	0.103159682806	0.126468555585	0.127470176844
</S>	0.217912322853	0.180371292302	0.144635217243	0.0887938949638	0.102303097103	0.141187226393	0.124796928122
