 	vestita	la	figlia	l	avevo	portata	alla	chiesa	</S>
a31	0.0476542661746	0.0583884834537	0.0957820042574	0.0909255073101	0.0145644754502	0.27923796784	0.0384215888707	0.345366411556	0.029659262412
a16	0.0454680719252	0.0527073271775	0.0849418705679	0.0617229535712	0.0405890713306	0.23744979604	0.0438371138295	0.407149838252	0.0261339504408
a31	0.0438603428843	0.0277652021988	0.0528476578654	0.0475052691195	0.0804955655046	0.21472937468	0.0607176127094	0.451295519284	0.0207834555997
a24	0.025812373482	0.0181149194414	0.0637208546373	0.0555013967638	0.110354531582	0.179471750627	0.0576152152185	0.474373057508	0.0150359009292
a28	0.0243642717959	0.0450032798023	0.104005055068	0.0500539922733	0.110460831151	0.162092354076	0.0339567653615	0.443462819143	0.0266006507697
a31	0.0352660257453	0.0689018768206	0.113663950583	0.0709043936511	0.113757778353	0.138026575692	0.0270243459938	0.398778210194	0.0336768509519
a41	0.0367096922751	0.0880368593267	0.091881571601	0.0802710780637	0.103079353512	0.108172976333	0.0335851300113	0.412814303285	0.0454490288993
a31	0.0363745906984	0.129253963649	0.0821508405603	0.0711528688519	0.108571100628	0.0998774267583	0.0534546282438	0.369644660762	0.0495199120564
a28	0.0382229870328	0.139242029116	0.0860185320201	0.0756831777746	0.111955334751	0.108621922884	0.0810215225239	0.315678450767	0.0435560359755
a20	0.0383326534109	0.129865291123	0.12255525486	0.0987652655095	0.0739789671883	0.072281702208	0.0987229365873	0.299521059029	0.0659768542985
a46	0.0437457229183	0.114708319819	0.144727154953	0.145296012288	0.0678354623141	0.0776270235953	0.111989424652	0.22542837059	0.0686425032022
a11	0.0523727455074	0.1018749618	0.147770371051	0.160285787163	0.0756407471714	0.0902472077118	0.119328332457	0.17984098395	0.0726388632634
a46	0.0577166536558	0.0938694265067	0.13798318035	0.144099914921	0.0954665260571	0.109567596649	0.121542188299	0.161622789317	0.0781317098478
a31	0.0686990537986	0.0881389476222	0.0987085045167	0.11978626324	0.102270289952	0.1343780188	0.117519509073	0.196803190639	0.0736962168426
a17	0.0762649444129	0.100182134041	0.0928532639056	0.12587365828	0.089544971784	0.125400054467	0.119954470891	0.195714833546	0.0742116801742
a31	0.087318939971	0.106000611967	0.0969035385019	0.123498160493	0.0933248447947	0.109856645302	0.123454311764	0.184856403849	0.0747865449514
a20	0.0967249621237	0.102971194322	0.0890810515006	0.104749012098	0.0957551580649	0.111803309254	0.128792562988	0.188219699283	0.0819030407838
a31	0.109250278841	0.102273063974	0.0880045190335	0.0991743182993	0.0906569944216	0.112322924638	0.129230467796	0.175786535894	0.0933009045279
a13	0.11980374428	0.106864885591	0.0908849320778	0.0937152618998	0.0967670764072	0.109506136813	0.116909174065	0.166043592565	0.0995052139093
a18	0.115674714427	0.11580722333	0.0963147327593	0.0973282969666	0.113303528936	0.119312239671	0.119934564755	0.129976441588	0.0923482653698
a13	0.118632839809	0.117504060843	0.0936280003198	0.0891470589222	0.125269212312	0.115821340357	0.127517171385	0.124519377463	0.0879609415233
a31	0.114131993603	0.107990171814	0.0854484041733	0.0791855773074	0.108668681771	0.104147278186	0.123779515262	0.177177685154	0.0994706949078
a18	0.118449318868	0.116382816271	0.0877476054578	0.0792318839691	0.10021924959	0.103539550329	0.108288444554	0.182929578251	0.103211543969
a3	0.133193935889	0.13564562609	0.0973855518193	0.0857173815897	0.112806975997	0.10851870651	0.105579088051	0.12915319635	0.091999540123
a0	0.135989346896	0.13677040603	0.0965684687398	0.0817544785299	0.117935550132	0.104011750437	0.118665667417	0.122373438183	0.0859309265743
a20	0.122212773365	0.12602978821	0.0869824343799	0.0705120574433	0.115219360311	0.115461219879	0.123943699872	0.160129585061	0.0795091033914
a31	0.117706775522	0.118109924603	0.0777834535266	0.0608451523144	0.0927045223037	0.12619902616	0.104286100624	0.20843196902	0.0939330675971
a13	0.127547480507	0.142675995534	0.0946467165755	0.0653887125381	0.0839110644346	0.11734620232	0.0872391854747	0.178521857673	0.102722757532
a31	0.135015376836	0.149965344578	0.109020259192	0.0743871241794	0.0863961504782	0.105500792907	0.0872267668249	0.143732388824	0.108755776844
a20	0.135536338279	0.134517595259	0.105962697797	0.0811027597931	0.0923000664927	0.108772397836	0.0936946967416	0.135272233875	0.112841214415
a13	0.13439862096	0.138352126153	0.109300875399	0.088668660731	0.103385576231	0.115128783279	0.0991141815805	0.113201430225	0.0984497512717
a20	0.13245459692	0.140909473784	0.1088359232	0.0889013661103	0.106587575877	0.11126332756	0.103822042994	0.112510784342	0.0947149204239
a31	0.135608726707	0.132290497128	0.104167107667	0.0827781049701	0.0995422716923	0.10341997332	0.101117169598	0.133810975447	0.107265173808
a17	0.135601530902	0.129786688243	0.104010280156	0.0925527950567	0.0950237284308	0.104865573107	0.0952138253327	0.133604571949	0.109341001003
a20	0.128954857634	0.136025744081	0.106904943385	0.100661321219	0.10005183081	0.114710432369	0.0962819716442	0.11676643105	0.0996424650677
</S>	0.128258229817	0.13763873604	0.107777379693	0.0950871990095	0.099216170005	0.116682520184	0.0979000540221	0.117135221925	0.100304483034
