 	il	muro	vuole	uno	specchio	</S>
a23	0.5961301973	0.06141881246	0.103028478237	0.041510685946	0.164053453228	0.033858371138
a20	0.574101190433	0.06661904694	0.141552110112	0.048209220731	0.111487883135	0.058030546126
a31	0.447295917888	0.17441728846	0.159485789804	0.0356415941183	0.0794171225739	0.103742275786
a24	0.34252928314	0.230303967153	0.186533118201	0.039488984029	0.0481688312384	0.152975798506
a31	0.328429473987	0.231768391618	0.203238703934	0.0807318189397	0.0313314483483	0.124500135413
a13	0.389786723682	0.223177029806	0.189984327711	0.0976231433299	0.0203097697564	0.079118983595
a39	0.443695413474	0.163985366815	0.189224810437	0.07339615011	0.0289055794551	0.100792667372
a20	0.415685120691	0.134225459218	0.162634574546	0.0891514856367	0.075910040505	0.122393318391
a31	0.428973153697	0.0872743896393	0.147326517115	0.0891938904122	0.115673424208	0.131558627197
a24	0.474953100766	0.0671212874798	0.111343807438	0.0694647819374	0.113846902243	0.163270130932
a8	0.422781089655	0.0719815099933	0.101962678013	0.0810444959791	0.113145262748	0.209084973111
a31	0.330643182418	0.0845576756311	0.109219215004	0.117977266326	0.142811704049	0.21479095757
a20	0.278790767473	0.104377840677	0.097646016068	0.127681316642	0.178019762483	0.213484293057
a31	0.237254743158	0.122496458226	0.0944184170893	0.138819655814	0.208725532161	0.198285195686
a29	0.207401533053	0.141286498075	0.0953311383631	0.145219447938	0.217270292054	0.193491115895
a31	0.185938895218	0.150129165492	0.0962145538544	0.136465038246	0.231423700685	0.199828667965
a8	0.170431169939	0.152028082631	0.106719374485	0.142277193282	0.248837413562	0.179706772655
a20	0.19425236038	0.157231266477	0.118677810962	0.132427045627	0.241247354521	0.156164155885
</S>	0.19544513679	0.163375362638	0.122982616481	0.130171907814	0.243056000261	0.144968959442
