 	guardando	le	nuvole	sapevi	che	sta	per	piovere	</S>
a31	0.0101005350822	0.03477539471	0.0631987913356	0.28857677378	0.07033648318	0.0141617432335	0.014033215645	0.45264247252	0.05217456303
a46	0.0077980048622	0.0342869452907	0.10370548727	0.145071166387	0.0670457526434	0.0324567653882	0.0151317520103	0.54819375044	0.04631036203
a31	0.00534881595407	0.0195694709709	0.103286948707	0.115587142642	0.0556021445205	0.0392684873227	0.0245072792194	0.617753188413	0.01907653613
a27	0.00669916681836	0.0370539494796	0.087876395131	0.090297405614	0.0472546724822	0.0212813996902	0.0212352841305	0.678137071138	0.0101646789473
a41	0.0154683530331	0.0547012429425	0.070772850043	0.084820631738	0.0201211653141	0.0128402428407	0.0171980556168	0.708684824046	0.0153926555064
a1	0.0161482209044	0.0415493822208	0.034431941551	0.148241602393	0.0153282302247	0.0149538460669	0.0250459298989	0.676246325349	0.0280545333235
a21	0.0101571041081	0.0369822801803	0.0211716126423	0.234729622895	0.0223986082576	0.025205504969	0.0280789246196	0.58861972445	0.0326566235625
a31	0.024642027496	0.0505825205068	0.0411913539194	0.229414412982	0.0267988752612	0.028529502143	0.0276190212865	0.529206447683	0.0420158305062
a13	0.0441807723987	0.0807948138223	0.0544219547398	0.240401969661	0.0424273197357	0.0244195398677	0.0235327028155	0.438208474094	0.0516124430161
a31	0.0667259296219	0.116339545607	0.0560931425799	0.247888673087	0.0473372900652	0.0259896540226	0.0248184967185	0.358073009431	0.0567342233407
a41	0.075056312783	0.158095702856	0.06210210686	0.214934588829	0.0549263438884	0.0299885644075	0.0292299721528	0.304284513877	0.0713818625869
a35	0.069194270661	0.183189398565	0.0587340329867	0.195021626076	0.103073428923	0.0407701495625	0.0303440435843	0.235893291159	0.0837797533156
a31	0.0882027495157	0.181535562222	0.0576652762289	0.149756374292	0.101014762668	0.0532910176808	0.0449886022614	0.23796252892	0.0855831202852
a14	0.0936614553806	0.194724853107	0.0576969241763	0.177492254831	0.0797117928227	0.0589998030269	0.0547542970871	0.206020127373	0.0769384894951
a28	0.0920411336402	0.193445214102	0.0616001122588	0.190711514677	0.105197626274	0.068724086209	0.060139069429	0.155004709924	0.073136540965
a31	0.100946936138	0.169370127434	0.0663505281329	0.155505297026	0.103724953158	0.0809736622697	0.0707177514763	0.162917245708	0.0894935183217
a0	0.112056254704	0.157499383811	0.073121975491	0.143206250342	0.0931016517193	0.0799443724232	0.0786615941588	0.163780612103	0.0986279125739
a31	0.114660258481	0.157205563337	0.0810900339637	0.143338925447	0.0933168872398	0.0821194911411	0.0827175235196	0.128058896634	0.117492402658
a46	0.10764987494	0.155179324912	0.0888042082546	0.144687513816	0.0902448636133	0.085938175447	0.0843466547732	0.120609534211	0.122539829553
a17	0.125546443113	0.152999992704	0.0944472869515	0.140701454605	0.0946091161378	0.084912385549	0.0908139724577	0.116220041004	0.0997493031843
</S>	0.142462374557	0.153554568352	0.0948723812757	0.130608196303	0.0943732126689	0.0868960667745	0.0943671220289	0.108004759502	0.0948613255921
