 	noi	ti	amiamo	a	te	di	pocchi	giorni	e	non	ti	possiamo	dimenticare	mai	di	questo	che	trocammo	bene	a	te	</S>
a31	0.212237556158	0.0126933532757	0.02978592931	0.102414181418	0.0121289045826	0.0105894144253	0.0140683301582	0.0528081125245	0.032688657384	0.011313866701	0.031306600931	0.152414647696	0.0811687098125	0.00430840015757	0.0034167496302	0.0775808323313	0.0129734425179	0.0730829762932	0.0227479609428	0.00688702932618	0.0408285628376	0.00255573986429
a11	0.125963385072	0.0110159297546	0.0182840949178	0.0950873888137	0.00597217610087	0.00383830818945	0.00580918720112	0.0329888788292	0.0178056237947	0.00571091024858	0.0227807148797	0.135477303375	0.12694425048	0.00418929833457	0.0024425237268	0.0614275331553	0.00987826103097	0.124847251424	0.0508883926076	0.00615621069339	0.130885371899	0.00160697063343
a23	0.0428696474222	0.00662075959887	0.0118107430468	0.0342171262103	0.00428850312296	0.00157028309286	0.00306468428068	0.0115343039862	0.0169296662436	0.00322401769993	0.0144277212332	0.0948360855377	0.126081891307	0.0128828355492	0.00395474134866	0.104914290752	0.00728039901432	0.192197488355	0.0615901100025	0.00581484404113	0.238099012506	0.00179081724994
a46	0.0185462572432	0.00603714947762	0.0149574023412	0.0131226232258	0.00911104669565	0.000746945997393	0.00620096715469	0.00555429998773	0.0146983843199	0.00239710125291	0.0162620175577	0.0808629763719	0.086640207599	0.0295794574281	0.0124016788217	0.152068090417	0.00851093307344	0.171017113598	0.0612711726675	0.00683135745038	0.280702475915	0.00248031850978
a8	0.0162271537618	0.0100757100479	0.0140672738857	0.00752196686153	0.0176752902019	0.000634339953731	0.018820734433	0.00606636420124	0.0132330831866	0.00416877917277	0.0171394352192	0.067815623124	0.0642483714343	0.037735394419	0.0206092007856	0.133144404632	0.0202778681771	0.135190268599	0.103885701889	0.0112947871035	0.276972133105	0.00319610469293
a31	0.012888087147	0.028675032438	0.03679369121	0.016365506449	0.0334993639386	0.00094739033863	0.024557945492	0.00777370923801	0.0366095924955	0.0118017200725	0.0198220306464	0.0580970548147	0.0503075035154	0.0374347565112	0.0222419139383	0.085972137904	0.0214138970462	0.0981856448663	0.0937261670963	0.0111042705678	0.288659865255	0.00312270930164
a20	0.00658600169462	0.038930061708	0.0431812245629	0.0219683339097	0.0427388558529	0.00094243990453	0.032487253759	0.0082563573668	0.0432896655985	0.0170982453508	0.0272895609421	0.0725784459782	0.0585086282851	0.0419399636804	0.0233356634978	0.0465225124347	0.0118257169987	0.0742242474221	0.0606625746321	0.0071265032426	0.317540726038	0.00296700291655
a31	0.00469155398047	0.0359100258113	0.0222168624624	0.02753437812	0.0353138351376	0.00112967548762	0.0303872799734	0.0159388778421	0.0351263945262	0.0285346004529	0.0408849665007	0.0763827471927	0.066329942347	0.0410623004522	0.0225969038292	0.0345555367716	0.0091015649673	0.067411441314	0.059745105544	0.00615536844753	0.334292911813	0.00469771240152
a39	0.00386487218025	0.0320914437718	0.0156198526316	0.0300843572441	0.0394103269192	0.00133276202838	0.0296298837315	0.0188345948007	0.0361560188467	0.0314755741832	0.0551235078669	0.0800720364642	0.0850971637103	0.0393245204819	0.0253881556409	0.0271366881505	0.00882765343663	0.0528531111447	0.0492099941147	0.00603971876251	0.326555162818	0.00587261141051
a10	0.00409892873104	0.0226831596186	0.00658005904253	0.019851124888	0.0346418277491	0.00112134704259	0.0316871991688	0.0123920794256	0.0272317386122	0.0177627946906	0.0671100246956	0.125571623688	0.126891223925	0.0427871897637	0.028665152398	0.0248483431168	0.0109185566721	0.0545135059816	0.0472624543716	0.00908521019684	0.278794611599	0.00550186751884
