 	mia	sorella	ancora	non	è	venuta	qui	</S>
a8	0.3426710402	0.0748642951089	0.03949582924	0.0949439348675	0.0808521226476	0.2810229253	0.061964726267	0.024185128603
a23	0.23885344056	0.0575277300669	0.035223517914	0.0828769494027	0.0888920530136	0.402759749433	0.0518127716337	0.0420537764743
a31	0.137003406813	0.0607746618276	0.0150067890853	0.0651232535603	0.0949958574521	0.512591969144	0.0511209015046	0.0633831375648
a8	0.104629563128	0.0612820102947	0.0240014060751	0.0601655796084	0.0895303363207	0.526624619715	0.0689091404749	0.0648573227883
a20	0.0852569321267	0.0825327700991	0.0367182453107	0.0501849388261	0.0730894751437	0.471877491905	0.0803351964516	0.120004940443
a24	0.0552403744689	0.0985936743256	0.0316600322159	0.0356998788887	0.0542478383549	0.422490140568	0.103353141497	0.198714911368
a31	0.0621800418496	0.0552962000228	0.0424397266253	0.0616700018062	0.06466463705	0.464280818123	0.085249370539	0.164219194589
a20	0.0901615535765	0.032646142325	0.0414069813018	0.0751767277821	0.0742092372857	0.482435465908	0.0665440915863	0.137419786196
a31	0.103020918792	0.0273266245516	0.0241264491139	0.109231427494	0.0632447904256	0.449917464103	0.0838714883088	0.139260829213
a37	0.150847212864	0.0230461729074	0.0217349205446	0.125205596285	0.0516794957255	0.398964136301	0.113786470783	0.114736006586
a41	0.220526257821	0.0191764404795	0.0231919762215	0.0673685250283	0.0413194857752	0.374237217167	0.125675130928	0.128504980802
a37	0.242623666674	0.0216680299489	0.0305688654738	0.0442467040761	0.0412226186584	0.366440084256	0.142657544243	0.110572486494
a13	0.212598381891	0.0254863292456	0.0360116057579	0.044572693292	0.0539185818195	0.375109531552	0.167793696401	0.0845091882447
a38	0.190140177697	0.0322876010259	0.036610498786	0.0513873414307	0.0650203523398	0.386009549851	0.15412934532	0.0844151549482
a35	0.193901793832	0.0375303769686	0.035204185462	0.0539921685436	0.0688919406466	0.382151017284	0.138524000973	0.0898045259961
a39	0.179727285944	0.0422890093695	0.0364303094207	0.0536744323812	0.0814659447489	0.375438746761	0.137291587124	0.093682694652
a35	0.150804559315	0.0470209467165	0.0390177264736	0.0590722193271	0.089098685583	0.371935618254	0.143979842775	0.0990704274707
a20	0.140191305172	0.0515917761988	0.0404498124245	0.0618933553757	0.089004638461	0.367013737885	0.148503414258	0.10135199529
a31	0.131242400257	0.0590308556096	0.0443068319415	0.0593757583919	0.104942849354	0.364527613428	0.137470916086	0.0991028135367
a46	0.133830585419	0.0682280835199	0.0512797948472	0.0635962301306	0.103054286585	0.347034335143	0.132573823762	0.100402886019
a37	0.158795844873	0.0792556797066	0.0614200656824	0.0707752434435	0.0950521842617	0.283548405781	0.146755924854	0.10439665494
a17	0.168704837358	0.0906422146355	0.0714809660941	0.0761562064812	0.0998163404206	0.238365003994	0.147348510818	0.107485911913
a31	0.177325986519	0.101193600912	0.0781935509647	0.0772040127604	0.111414730474	0.189912649665	0.154830737873	0.109924719438
a20	0.171247715173	0.109864654204	0.0866877879216	0.0835185707201	0.118287449825	0.148572669555	0.165303370358	0.116517763146
a39	0.153301127724	0.117654496335	0.0980738033072	0.0949974031067	0.115203995075	0.143508148518	0.155030272919	0.122230741982
a31	0.147189454908	0.117555123045	0.103554785102	0.0943815695022	0.129650940158	0.122798632173	0.164591317106	0.120278182594
a33	0.142589205303	0.120970784215	0.108157165034	0.0943318475674	0.128636178719	0.124665980058	0.161238606235	0.119410238931
a21	0.143872586434	0.130669571005	0.115263538678	0.101647382922	0.11641744744	0.132136536086	0.137865057945	0.12212788471
a31	0.139371706145	0.124587675268	0.114822766959	0.0980841974407	0.135906899747	0.119856102562	0.145448175315	0.12192247557
a29	0.153088227782	0.131619282423	0.10720044752	0.0898037217469	0.134041399916	0.112598095321	0.144630602438	0.12701820219
a31	0.156264011661	0.136104352341	0.105034106307	0.088658282449	0.126336435839	0.110849399107	0.145171588813	0.131581799197
a8	0.146168883887	0.130291317247	0.110371505769	0.0934064141497	0.127558592413	0.122472439436	0.143397639738	0.126333180066
a31	0.140226175296	0.126054926416	0.11189166939	0.0958922455166	0.133730187004	0.125645423012	0.139008120979	0.127551236555
a17	0.141107917099	0.125581783139	0.111377367597	0.0959920035055	0.136498817668	0.117345438471	0.140644463926	0.131452215852
</S>	0.15226991955	0.133891852069	0.112222028299	0.0974546390527	0.120242179834	0.119514298235	0.132902863963	0.131502227926
