 	la	pasta	vuole	sale	</S>
a31	0.172606473439	0.5695617316	0.12703464778	0.077525910455	0.053271237595
a15	0.0841646590663	0.529987166533	0.15461167526	0.201785093702	0.0294514108057
a31	0.0600177821661	0.478407153511	0.19535018442	0.246126169527	0.0200987060452
a13	0.0606865095347	0.517905946504	0.187185754807	0.213821476002	0.0204002932104
a31	0.0634686159076	0.529576470168	0.187788943789	0.198110962441	0.0210550058995
a6	0.147122263536	0.543023767389	0.166867028916	0.116302702854	0.0266842490492
a31	0.196561744979	0.51406319313	0.126703960839	0.112404126951	0.0502669813717
a46	0.205367139193	0.472068686377	0.121632261546	0.127889413917	0.0730425224872
a31	0.226144512664	0.398718071459	0.125465026762	0.143058537106	0.106613866949
a46	0.188397397288	0.34384811262	0.137757901541	0.199850517635	0.13014606025
a20	0.145780477229	0.324144013007	0.155970790154	0.246590299878	0.127514397817
</S>	0.131440996615	0.350629416503	0.160583865677	0.234372635539	0.122973068208
