 	la	mia	mia	mamma	mio	padre	mia	mamma	e	mio	padre	eh	non	sono	stati	mai	in	Grecia	</S>
a31	0.0555894880361	0.0198648287845	0.02133978974	0.030041727382	0.0139849291308	0.0088122917096	0.009531090939	0.01827447264	0.02397705142	0.023555469744	0.02698471396	0.16684736357	0.04172026768	0.0381188260054	0.16228770565	0.0179954691627	0.0131553650744	0.2937346939	0.014184469561
a37	0.0214671401998	0.0129247954922	0.0137727560473	0.06436180858	0.0106759672615	0.00967076072827	0.0144671024123	0.032892363528	0.0216962768733	0.0292209838013	0.0357267337867	0.142627925457	0.0418131272013	0.0273444594539	0.0924601787433	0.0111456151613	0.0100961289537	0.39838426812	0.00925161446033
a8	0.0176696417118	0.00853033662007	0.00731857114171	0.0634136279193	0.00575121704783	0.0162102834548	0.0194269098508	0.044797265184	0.0228437568244	0.0285770705778	0.0677821901156	0.111636663352	0.0270774900151	0.0103327039837	0.0416096643078	0.0088015610991	0.0296623609266	0.455236722193	0.0133219769894
a31	0.0164214067504	0.0129383221007	0.0125155086852	0.0490731207731	0.0192045027033	0.0283382172829	0.0220626991836	0.0497450184413	0.0240120567415	0.0262556741393	0.0868885021212	0.066522403584	0.0188682973144	0.00428849955537	0.0763771954066	0.00913117276237	0.0422266584702	0.421536553416	0.0135941970088
a39	0.0110141283469	0.0122479547742	0.0127337269157	0.0429726145817	0.0233991982338	0.030952963083	0.0213014615479	0.0430049361004	0.0288852639138	0.0426193387398	0.0888014796564	0.0730376919947	0.0207986929075	0.00267996184806	0.0848218368729	0.00695355597012	0.0594553730847	0.382909424157	0.0114103765286
a3	0.0101441434496	0.0063460782954	0.00616776556657	0.0180200825926	0.0107763527833	0.025430064265	0.0195749859026	0.0343737669268	0.0381327063646	0.0527080018599	0.0898080717148	0.0798931795649	0.0242747388292	0.00378110116202	0.0519612234243	0.0123160582967	0.115049230648	0.382533065786	0.0187093624429
a8	0.00541857924947	0.00404210792113	0.00423105600219	0.0104774252135	0.00731349140977	0.026859794015	0.0186798220275	0.0427441363489	0.0352122849149	0.0411668216333	0.100157394094	0.0556849325216	0.0279817021164	0.00409922682094	0.0626194752348	0.0183235964256	0.133971667816	0.379765171729	0.0212513140676
a31	0.00487948263489	0.00511549577238	0.00649149387606	0.0108874935405	0.0103653131793	0.0318702968717	0.0307445118692	0.0434203631296	0.0344245070383	0.0393997166911	0.137150783991	0.0747470459405	0.0347756872455	0.00355140943391	0.0669866096983	0.0151934604105	0.0840715609253	0.34712571569	0.0187990417199
a7	0.00635890034696	0.00802580030479	0.00906196578002	0.0106286560028	0.0134604570568	0.0307702784992	0.0392315566564	0.0394751157632	0.0400058221928	0.0357650881904	0.123200230841	0.0938290003602	0.0350426764352	0.00455594974624	0.0562925557194	0.0120149695915	0.0619986380951	0.361221088277	0.019061250544
a27	0.00601111732765	0.00920929625293	0.00723239952601	0.00859147589627	0.0106478622036	0.0247025349951	0.0318524760055	0.0775464177211	0.0439065313443	0.0333496284768	0.0736062153377	0.0860752852334	0.0314741524517	0.00938522128368	0.0894909559265	0.0166505019565	0.089547762285	0.326728114759	0.0239920477347
a31	0.00610994628955	0.00986818806164	0.00822807842727	0.0110703134252	0.0112852545822	0.022305710065	0.0367938414272	0.084532064987	0.0434612190948	0.0373886171989	0.103079141069	0.0765639731445	0.0297900542772	0.0109339452206	0.0992331549955	0.0172285571868	0.0745909978817	0.296716433866	0.0208205015796
a0	0.00772213167552	0.0104529667192	0.010685166261	0.0109456846888	0.0114596777834	0.0212329829043	0.0358532635611	0.0692462220757	0.0472129592849	0.0364617951063	0.120811237632	0.0776367338348	0.0342363001991	0.00949334208887	0.114290733332	0.0141057244636	0.0483987940339	0.289542094235	0.0302122028612
a31	0.00810062424124	0.0101066876878	0.0107770647171	0.00902517793013	0.0107557960405	0.0213929878721	0.0303532693604	0.0689864995186	0.0564129832683	0.0371383351688	0.112197453171	0.0815946423316	0.0399167053864	0.0128853381763	0.114874353444	0.0125193311645	0.0408598577046	0.286503975932	0.0355989219537
a37	0.00943778165981	0.011313968668	0.0132486803531	0.00966414512658	0.0102933892195	0.0247663749787	0.0286902834201	0.0659629731329	0.0589275381561	0.0364118218896	0.12075111123	0.0739342649772	0.0429116478221	0.0146493053268	0.135249582081	0.0105970512315	0.0291602471482	0.266231503164	0.0377983204779
a31	0.00913232050567	0.0105655595987	0.0130054674808	0.00805223350099	0.00850679984983	0.0241602770796	0.0214570228534	0.0576523880576	0.049460697452	0.0335976237099	0.136802363437	0.0608499448591	0.0671623990847	0.0198881139223	0.14330824226	0.0154344982285	0.0252873821094	0.258894932299	0.0367817262126
a24	0.010568126579	0.0113316466716	0.0160054320113	0.00763672769913	0.00765719442661	0.0181640288265	0.0182237172378	0.0407476132992	0.0392828259507	0.0335392744833	0.149695835812	0.0516401492864	0.0747108074922	0.0229618587954	0.14329433452	0.0204401272542	0.0354339217765	0.263702497678	0.0349638878775
a31	0.0103684125017	0.0112797548132	0.0162268241743	0.00691631327171	0.0073538620422	0.0150511865688	0.0168956023639	0.0343351233664	0.0375932181702	0.0324113455078	0.154855037947	0.0500545327755	0.0940168493201	0.0188088921825	0.154805258413	0.0177344711781	0.0398524487122	0.247829716953	0.0336111575098
a20	0.0109840156092	0.0125754247271	0.0163291731553	0.0078684391439	0.00730965444073	0.0185426162296	0.0179977328593	0.0342730251221	0.0372161208434	0.0292540061026	0.160329381098	0.0446211788718	0.101003046196	0.0173156131195	0.168288065044	0.0140610712727	0.0293708801374	0.243728591245	0.0289319725873
