 	tu	quante	bottiglie	hai	rotto	dieci	</S>
a21	0.368875736796	0.373801645367	0.224518012836	0.0068399251308	0.010524849602	0.00110912250808	0.0143306820344
a20	0.357746194012	0.499253323477	0.110295153358	0.0086741016388	0.0072356972994	0.00117078938388	0.0156247327272
a35	0.332828284435	0.559577968052	0.0640262569584	0.0185876355028	0.00751740245335	0.00363777955029	0.0138246814484
a20	0.310207465426	0.436791276396	0.150423128559	0.0445369677076	0.0169144027631	0.0136857834301	0.0274410127135
a38	0.260527923809	0.246214069912	0.2829518615	0.103530894063	0.0321102013797	0.0332283365634	0.0414367577312
a31	0.25728970143	0.273672442295	0.244413325967	0.118462723844	0.0331435545292	0.0365433190945	0.0364749551571
a18	0.263007625861	0.253133316791	0.268858572436	0.119365245149	0.0332581006311	0.0331108480555	0.0292663046257
a23	0.183619384111	0.13645952929	0.404644824725	0.156390443495	0.044093918129	0.0419009343436	0.0328909622286
a24	0.157694462624	0.102037023897	0.441953705042	0.152394921258	0.0516911991897	0.0498777303203	0.0443509283229
a37	0.166212429368	0.072014377099	0.461147225881	0.142737213379	0.0565409866432	0.0539003307514	0.0474474022076
a20	0.159961954443	0.065048524833	0.469036082627	0.142377491206	0.0678373410077	0.0547413998838	0.0409971797025
a31	0.127044873814	0.0626068230777	0.489376814209	0.157147569909	0.0703596488672	0.0534346623719	0.0400295949875
a20	0.148089426578	0.0609820182926	0.46204572067	0.12559044313	0.0655416551404	0.059393176888	0.0783575704825
a33	0.180646804859	0.0784921421642	0.39675355609	0.0679688168433	0.0744134798468	0.076959852496	0.124765355561
a31	0.153046097353	0.0854989384547	0.410808779563	0.0875530491478	0.0695944085489	0.0735662283653	0.119932513987
a20	0.140180015384	0.0740261836849	0.339744661188	0.0967929272493	0.079156901583	0.118773391955	0.151325950129
a31	0.162657580461	0.0745846860283	0.221307429729	0.0854412026364	0.0924362314077	0.179322927018	0.184249945376
a20	0.169693294154	0.0763203701428	0.172068985243	0.0855420949188	0.0992145680559	0.215498042759	0.181662631125
a31	0.168537614051	0.0718098921143	0.140243133681	0.0784543144596	0.110819824292	0.234209823806	0.195925382975
</S>	0.182599480025	0.0671495874571	0.141550111741	0.0796966525298	0.107708657896	0.219746436103	0.201549054388
