 	pure	che	ti	vedo	una	volta	non	ti	dimentico	mai	</S>
a31	0.0287817599104	0.0231284444413	0.0503099458783	0.22792584632	0.0260574853	0.1441051448	0.04885645994	0.2157436206	0.213028039706	0.0168000002348	0.005263289734
a10	0.0440262504875	0.01410559574	0.0591365878928	0.20825911404	0.0524298831303	0.140722106	0.04572565934	0.214740678867	0.191993973746	0.0160169970628	0.0128431750007
a31	0.0458134924492	0.00612994192227	0.0590303466909	0.210000153747	0.0792133725344	0.132250614067	0.0433720164467	0.209728334022	0.183152474678	0.0158971511866	0.0154120955762
a10	0.0259849807697	0.00682354333942	0.0570680280903	0.234076907782	0.0661635033881	0.128034926956	0.0484790829756	0.216603076674	0.168463946682	0.0303031965945	0.0179987965054
a28	0.0187936520566	0.00916914501847	0.0483842734834	0.163186348261	0.054383627812	0.152522077052	0.0552392849919	0.216621432691	0.195376215647	0.0538694286275	0.0324545103351
a10	0.0100732091149	0.00762661333149	0.0271845869745	0.13912575442	0.0442849694773	0.161181363971	0.0488092689306	0.217412606964	0.252812732866	0.0572668547145	0.0342220394784
a21	0.0279088941743	0.0085307953025	0.0744137381782	0.13326813894	0.0262306590858	0.13583343021	0.0426157421769	0.258173384655	0.216496750839	0.0515073077342	0.0250211654728
a38	0.0523624901861	0.0116656902342	0.159490942459	0.0860518088133	0.0181586969486	0.106729668903	0.0357358982856	0.292102622285	0.16199743332	0.0567464050667	0.0189583176843
a41	0.0579528169447	0.0165852307154	0.202445587726	0.0541346017178	0.0185808037295	0.0900664958943	0.0288741404552	0.288852420295	0.173564157827	0.0551823211109	0.0137613719881
a31	0.0513100213322	0.0253836985465	0.176016115015	0.106934503119	0.0310836285898	0.0882872533248	0.0223726362184	0.239619168365	0.198551701476	0.0431943858103	0.0172468563227
a18	0.0429506584401	0.0307221319728	0.123246208112	0.14997380284	0.0358801846433	0.0799134858349	0.0224269468728	0.242878368388	0.211900406692	0.0392860965634	0.0208216903876
a31	0.0365198965598	0.0257083314909	0.095785104304	0.14759687048	0.0441202387278	0.0827462234716	0.0250753454576	0.250234180329	0.225996163831	0.0496743676811	0.0165432515959
a21	0.0331132326263	0.0253170061036	0.078540913168	0.146519415627	0.0541315904426	0.0917437930905	0.0303204999459	0.23283278931	0.240731916377	0.0491416711537	0.0176071492253
a31	0.0322596612021	0.0262665294079	0.070618874856	0.146615369982	0.0632462418809	0.101035045564	0.0368767154086	0.22695498877	0.221419625492	0.0567138630446	0.0179930634684
a18	0.0349910336607	0.0271994291093	0.062626027952	0.150808821901	0.0742622165603	0.112844083721	0.0455707182695	0.184300736523	0.226896691464	0.0599460833815	0.0205541426228
a17	0.0462022271536	0.0382809905031	0.0551337566507	0.158814612834	0.0636490423868	0.10123789582	0.0522863389965	0.162257999108	0.245208682588	0.0492712379605	0.0276572066076
a20	0.0570336749845	0.047076554301	0.0555062080836	0.151131756211	0.0549851834623	0.0827267708533	0.0510351360388	0.166964903703	0.233240426263	0.0589634216535	0.0413359660025
a3	0.0673545213948	0.0564320313003	0.0606435189612	0.15840121067	0.0526739338208	0.0732595406844	0.0486428998129	0.143681565234	0.222638391554	0.0674279842845	0.0488444130275
a35	0.0691554950649	0.0637801599668	0.0673238619871	0.25072076209	0.0493263256736	0.0641092460948	0.041436725071	0.101274884078	0.186510277318	0.0666949304615	0.0396673267425
a37	0.0639341934216	0.0621979830956	0.092483883729	0.283280061897	0.0529528317579	0.0603269962983	0.0375382108903	0.0930005143593	0.145551084639	0.0695133320538	0.0392208992475
a38	0.0630513047405	0.0600818577119	0.114910501176	0.253146599099	0.0611253308526	0.0624173204328	0.0373553997634	0.0934400674531	0.14042459188	0.0731276020846	0.0409194339092
a31	0.0675970705135	0.0515589586773	0.094356286792	0.271570086433	0.0752166512375	0.0626748512976	0.0366549503211	0.0807520508177	0.122799268893	0.0935245104949	0.0432953167084
a37	0.0693078010378	0.0448888340924	0.060810104264	0.325198062278	0.0821801852325	0.0616876278525	0.0400521485737	0.0697546664726	0.109773223564	0.0905292766316	0.0458180629481
a21	0.0689880295459	0.0511375518975	0.055728406488	0.323950211626	0.0883799140108	0.0725808758842	0.0459594072579	0.0702094436909	0.119582128255	0.0628968894772	0.040587142636
a31	0.0725714001153	0.0545678808992	0.0630201073627	0.248843496742	0.0883738617369	0.0759016259881	0.049243422686	0.0977336975636	0.118406539818	0.0810239727591	0.050313998492
a29	0.0791306005718	0.0536522095664	0.0617571713209	0.229550329714	0.078655341179	0.0665371250227	0.052156843562	0.108036324255	0.122722962606	0.0884944447864	0.0593066468307
a31	0.0830720616573	0.0585252513888	0.063722709907	0.199022532705	0.0852709787263	0.0697037648009	0.059630216054	0.101546186618	0.119216629235	0.0914478014621	0.0688418512102
a33	0.0871518556191	0.0664436762629	0.068103029169	0.160321426968	0.0983231913088	0.079553003127	0.0667743061513	0.0985670087393	0.113053184445	0.0905680248874	0.0711412764701
a20	0.095560613873	0.073170222621	0.0671980505897	0.153048925056	0.107234262436	0.092705445309	0.0742044518504	0.0954747479798	0.103397910148	0.0735993732958	0.06440598649
a31	0.102232451624	0.0765564090737	0.0699337915299	0.112281989619	0.104256571145	0.0894906161697	0.0770177496168	0.10593889766	0.095083420916	0.0913284736986	0.07587961243
</S>	0.105137757312	0.0763092840369	0.0722002743649	0.0933889199095	0.0998120750725	0.0794263026849	0.0743058158084	0.11181058233	0.095548558258	0.107530333649	0.084530075215
