 	questa	canzone	venne	scritta	molti	anni	fa	da	un	nostro	poeta	</S>
a31	0.039426570595	0.0063642467763	0.107313903536	0.034801221505	0.42782495137	0.047323371213	0.019017417832	0.0099526326926	0.03197152901	0.241551429465	0.0116096977126	0.0228430291419
a11	0.0314251442813	0.0197758936075	0.099413577712	0.0344918886883	0.424824669103	0.127095463764	0.0226060871307	0.00900432754193	0.0291841107433	0.146935745739	0.0429273877029	0.0123157041326
a15	0.0179219152124	0.0278284633547	0.0714374116307	0.0363361652294	0.328634753034	0.295928134588	0.0324167524302	0.0115605342065	0.0431357529944	0.0711353600327	0.0545104851703	0.00915426758287
a11	0.0168856336789	0.0275234218638	0.0736435463836	0.0408018778271	0.276811392345	0.346442813063	0.0486081582767	0.0122114537674	0.0432960213048	0.0780475679122	0.0263036403861	0.00942446612762
a13	0.0292430216439	0.02929219257	0.115528767315	0.0389321841997	0.300465938448	0.257638147954	0.0787313721589	0.0116552313311	0.0308895882749	0.0755632234487	0.0194601213594	0.0126002047759
a7	0.0528161713309	0.0279949091421	0.147021445885	0.0321547607866	0.345556486303	0.157814790318	0.100346576353	0.010112685037	0.024781866785	0.0733444070036	0.0157174191038	0.012338494952
a18	0.066666811634	0.026600742842	0.145920711042	0.0333851128622	0.327017020761	0.106967310039	0.125826933484	0.0138104445923	0.027042711395	0.0849608604839	0.0218674973013	0.0199338674107
a31	0.0614375836847	0.0259639467667	0.130752414827	0.0425037526207	0.288774846194	0.118710608113	0.137516293895	0.0188145692101	0.0298490238517	0.100480817857	0.0248356241831	0.0203605355502
a11	0.0662344350416	0.0245132540722	0.107173533156	0.0403651280069	0.269661762765	0.147473686738	0.163205035998	0.017275844476	0.0306713041706	0.093811684265	0.0271318673149	0.0124824865701
a39	0.0823430862699	0.0243492092654	0.0943934936253	0.0386056084023	0.217131008202	0.151988394613	0.203121274099	0.0185340930853	0.0376566861569	0.063295930237	0.0426746455295	0.0259065797834
a31	0.071242124086	0.0359804145265	0.0788674366218	0.0407300884808	0.240888581481	0.175264580104	0.152544699833	0.0168278743751	0.0339240713923	0.0897675208157	0.0378750703165	0.0260875166645
a11	0.0605656395673	0.0438945797988	0.0651847199139	0.0384744574403	0.283151217247	0.205760905061	0.119324474811	0.0133585069384	0.0317163278708	0.0978316107772	0.0295124296628	0.0112251103915
a18	0.0713852624384	0.0405654197023	0.0608151893913	0.0384531488534	0.233123663749	0.222133372047	0.156892097937	0.0234925531128	0.0518449467569	0.0562777288617	0.0327069316783	0.0123096954772
a15	0.0749914365195	0.0411768638034	0.0552591741904	0.0395885317778	0.16697749423	0.219301827349	0.216975263779	0.0315934015376	0.0735005480523	0.0382070205199	0.0296008102834	0.0128276425591
a31	0.0592587329945	0.0466604177789	0.0476943939768	0.0394703154859	0.193682730077	0.209007236783	0.22238771806	0.0279538588792	0.0649220092841	0.0550958869633	0.0258383821518	0.00802832737503
a11	0.0518618055195	0.051177846428	0.0417175773456	0.0378186354086	0.254681885292	0.211283081594	0.174052237087	0.0262134741597	0.0583635656947	0.0613060013544	0.0258468193573	0.00567706998034
a35	0.0660930047712	0.047031860096	0.0417525836152	0.0367442269429	0.239349378097	0.204374693531	0.174992299162	0.0332715024532	0.0891669038849	0.0395913555475	0.0230431827058	0.00458900090011
a8	0.0862557971484	0.0374898818787	0.0582306025984	0.0354209464476	0.211623558866	0.18512110671	0.178151655521	0.0400516942177	0.107506799015	0.0347920736918	0.0196802794219	0.00567560599337
a31	0.0778399791761	0.0356389898562	0.0578000856128	0.0385595532359	0.209035042749	0.18617919797	0.185274559574	0.0381783538059	0.100945040938	0.0415080815773	0.0222785478606	0.00676257796446
a17	0.076133680154	0.0436505089154	0.0432297721643	0.0447040413653	0.189247007076	0.187595320257	0.211579275858	0.0371593929353	0.095408434246	0.0401031525658	0.0235720093135	0.00761741709482
a31	0.0738263887413	0.0469710239285	0.0365764143214	0.0417352720751	0.135570712808	0.196271003819	0.251866191553	0.0418249792118	0.105550519815	0.0358203461619	0.0245387762245	0.00944836851827
a46	0.0741461684708	0.0517252390462	0.0328436897071	0.0401991918784	0.0918631553187	0.17796910834	0.256491595918	0.0486151037706	0.129564440672	0.0466321759873	0.0369533211015	0.0129968011528
a31	0.0785700121979	0.0559960201021	0.0316282950357	0.0404294454128	0.0801076604062	0.16875266718	0.247977390439	0.0545764630569	0.125416435291	0.0538408798891	0.0449913446605	0.0177133687709
a24	0.0756948813066	0.0593699001207	0.0302770796786	0.0391861828243	0.0767718101154	0.176512627193	0.242686358146	0.058945021219	0.117913604164	0.045152958323	0.0566551293135	0.020834412277
a31	0.0781432776575	0.0645704117236	0.0340266009889	0.0422510752281	0.0758175946551	0.183133233064	0.222145042715	0.0620237670263	0.113662987055	0.0419357697677	0.0578189501712	0.0244712692257
a17	0.0814696296348	0.0742802867379	0.037242855479	0.0469824867627	0.0785768172217	0.175475051021	0.205023051772	0.0578001428621	0.105036851485	0.0644261253826	0.0469947573904	0.0266919356486
a11	0.0996898527763	0.0896327809726	0.0411922548797	0.0496653984809	0.0808709012739	0.14720726234	0.180722214257	0.0553728759207	0.094923051295	0.0823710681942	0.0516302183301	0.0267221131629
a15	0.111561568614	0.0916274092909	0.0447086186132	0.050637349087	0.0840659289846	0.171167899447	0.170423689219	0.0616971164402	0.077615996565	0.0674088053314	0.0443397646434	0.0247458600943
a31	0.104748716425	0.0845935272436	0.0462457852044	0.0510184204223	0.109750035182	0.169589106682	0.150047452006	0.0638521277467	0.095636229455	0.0489085109105	0.0420086225478	0.0336014649648
a20	0.101195020657	0.0826802355945	0.0469712024348	0.0521942531941	0.113314440434	0.178369555761	0.145412650202	0.0641793048489	0.100016075952	0.0393313963702	0.0381972560493	0.0381385901683
a15	0.113812672601	0.0894665970982	0.0452444906049	0.0524880187114	0.0938723331847	0.18434215152	0.172921715001	0.068287933683	0.0812755655173	0.0412615261901	0.0267564171031	0.0302705586581
a31	0.105602027834	0.0907051927794	0.0441442331616	0.0497466427238	0.127966297328	0.15191051184	0.159440588467	0.0626913432277	0.0879614626391	0.03772287433	0.038367006521	0.0437418127747
