 	mi	si	gonfiò	il	dito	</S>
a41	0.55117411037	0.03220410517	0.00497585230184	0.140366037716	0.163902063144	0.107377815673
a20	0.44854197759	0.06093549999	0.0213887871206	0.190267585305	0.221534477998	0.057331635351
a39	0.306869281725	0.0886380027967	0.0769721139602	0.185143361435	0.246122908113	0.0962542946437
a31	0.218052578483	0.0954441667189	0.120347112834	0.246123572685	0.214772448224	0.105260111183
a37	0.173603896254	0.13138771056	0.124413705874	0.340810470662	0.118193392128	0.111590831863
a21	0.135146824198	0.165610729087	0.122148359487	0.338622447241	0.0868940628427	0.151577581144
a38	0.250702446199	0.182005782929	0.111893886429	0.26816015144	0.0733604340809	0.113877299758
a18	0.3584817789	0.221314521776	0.104880059356	0.18708842032	0.0539669555603	0.0742682685527
a46	0.345010687533	0.243247259125	0.108235816145	0.163506911113	0.0576161601201	0.0823831786509
a31	0.268204184511	0.193642735042	0.100935169062	0.213087706038	0.124131317173	0.0999988935503
a20	0.238982944744	0.188262802347	0.0983648467807	0.198933826893	0.154311441724	0.121144145937
a46	0.230867566155	0.248878429449	0.11250039724	0.154631268978	0.124205814108	0.128916531286
a31	0.199824666985	0.233959911816	0.120313367013	0.160432704126	0.123562681036	0.161906653182
a8	0.178133322328	0.231384262605	0.124982740004	0.149896791242	0.135153185345	0.180449683967
a31	0.198783106109	0.233871271535	0.133526081401	0.136328298281	0.137524375648	0.159966868896
</S>	0.225307991055	0.212609871768	0.139241118301	0.13476358114	0.126960996624	0.161116448448
