 	ieri	abbiamo	deciso	di	andare	al	mare	tutti	ma	mio	fratello	non	voleva	venire	</S>
a31	0.0085453087286	0.1724665829	0.099213481	0.0232695833512	0.0425447840242	0.0491051224816	0.124589785649	0.023219169588	0.0468931091986	0.014702443691	0.0074693003707	0.012280395587	0.11562590225	0.254793940514	0.005281103826
a46	0.00725038400184	0.244229273833	0.0897761213333	0.0128076656485	0.0226655427862	0.0263008222549	0.098887968237	0.026292168188	0.0411758864319	0.012724602195	0.0050105764307	0.0220723544043	0.13047499586	0.256307560456	0.00402407809933
a31	0.00351014527432	0.232412932144	0.0698650450178	0.00856303528417	0.0103188624969	0.0277167681916	0.066325806827	0.043300265156	0.0441238287573	0.0139864403503	0.00620194970357	0.0300827148948	0.141629305448	0.298872802034	0.00309011574231
a46	0.00393855825843	0.156358476395	0.0479547637393	0.00813461676019	0.00646726952759	0.0265404909125	0.0556393528517	0.0581445556387	0.0470716855991	0.0158530523114	0.00969318872786	0.0303524173996	0.0978274531007	0.429229379956	0.0067947559753
a8	0.00370713027461	0.0877208299906	0.0643402030518	0.00716356524486	0.00451672466142	0.0138420482042	0.0455948154914	0.0525697689062	0.0518055457997	0.0263491943305	0.0134152218293	0.0351169287385	0.0949701814336	0.485269691152	0.0136181456218
a31	0.00196275287681	0.0787079210025	0.119556381436	0.0110871640526	0.00842218463334	0.0123866234061	0.0808394876619	0.0317927579687	0.0403086650799	0.0386872717702	0.0110509198744	0.0224058810395	0.0950943766112	0.436237977946	0.011459641165
a28	0.00302851852087	0.0885744952462	0.124753412279	0.0191423956051	0.0125846685842	0.0147844211954	0.0869426224206	0.0347649110562	0.0451927377066	0.0434510105767	0.00960092592947	0.0144510617998	0.10270050047	0.390944379177	0.0090839616434
a8	0.00364654994289	0.0875943846341	0.107587864222	0.0170180608644	0.0108477901795	0.0139486884298	0.0509448205469	0.0438694075521	0.0621732602355	0.0460843428922	0.0156962317298	0.0189524610799	0.148775196823	0.361730938392	0.0111300186165
a31	0.00356139206305	0.0870475817847	0.136514022123	0.0306373780015	0.014769792448	0.0137559177079	0.0483972814556	0.041360593384	0.0696562659185	0.0543347191641	0.0202177519433	0.0164369028866	0.154484214674	0.298508386097	0.0103178014148
a11	0.00753327251914	0.0785101200949	0.136780410868	0.0460273406592	0.02154184526	0.014584817796	0.0603184806319	0.048378019928	0.0650743076795	0.0533155899747	0.0176512986344	0.0111316948622	0.155646705691	0.272057631399	0.0114484547743
a31	0.00915634916575	0.074851886825	0.150851546636	0.0516371128284	0.0303840323067	0.0156633764787	0.049093224824	0.0553429816893	0.0655662270798	0.0574585737249	0.0200953133115	0.0101468650541	0.14789658327	0.24948268023	0.0123732298988
a11	0.0117380969843	0.0758256068577	0.171999210639	0.0523569645988	0.0333192927702	0.0222412971596	0.064781288408	0.0637158000764	0.0603700375466	0.0535805803683	0.0194215679172	0.00808002233137	0.132499966297	0.21368584504	0.0163844087136
a39	0.0175209213981	0.0714720644952	0.123893530313	0.0389148573996	0.0289073106047	0.0292469747599	0.0806320704693	0.0889243250921	0.0637893432155	0.0471041837894	0.0180623312724	0.0110780854705	0.176068014666	0.183184153947	0.0212018332579
a31	0.0159764160125	0.0603017695517	0.0847714983777	0.0469804575699	0.0398372952682	0.0273020199866	0.0576705268898	0.101541586964	0.0779048471585	0.0594440489031	0.0319032465308	0.0154217625368	0.169703793755	0.190517350982	0.020723394256
a8	0.0113354218679	0.0778987315959	0.0909535623872	0.0457350378753	0.0356209814961	0.0195999566222	0.0475903487366	0.116250658388	0.0756024973062	0.0538621928477	0.0303906108303	0.0129750429589	0.136613495652	0.228559622394	0.0170118317953
a46	0.0126034444088	0.0762972626386	0.0886541263997	0.0251030498318	0.0187537496987	0.0200339355674	0.0564390295522	0.161672253596	0.0791131504354	0.0480194063492	0.0198317666501	0.0133969376463	0.178894370484	0.181862527398	0.0193249681651
a35	0.0155567431064	0.0449641319889	0.0630588951959	0.0228944331506	0.0237059762849	0.0277336648558	0.0639421195441	0.186875987465	0.0936955692118	0.0607708667164	0.02374221505	0.0188658990488	0.236675756761	0.096894212866	0.0206235449617
a31	0.0149161550023	0.045149014151	0.0551767667186	0.0443502585769	0.0389855348203	0.0305366845853	0.0640829564747	0.170231173955	0.0888129880506	0.0689266939855	0.0310546804833	0.0194056834496	0.21393804672	0.100078506335	0.0143548694739
a24	0.0138597879779	0.0388223483917	0.0405600185729	0.0468372752256	0.0384182586801	0.0302887298018	0.0607100268649	0.157815023718	0.0827962925969	0.0636145615418	0.0292779493611	0.0271490709165	0.224557856507	0.125879498692	0.019413295738
a31	0.0122377779918	0.0276563216719	0.023334282291	0.0484550717485	0.03654326602	0.0303573228406	0.0551334208616	0.183076028773	0.0821514471723	0.0611018440606	0.0250657007204	0.0293131237055	0.230457025036	0.132277179997	0.022840194186
a28	0.0141964359926	0.0268078018773	0.024515500157	0.0493932881962	0.0345047095733	0.0346673741202	0.0568397714205	0.200386706324	0.0793788966974	0.0569144803002	0.0217744952401	0.0227476391018	0.234848140412	0.120008555632	0.0230162180287
a18	0.0177737825189	0.0239219931991	0.022177691999	0.0274751497454	0.0225528569738	0.0413494121467	0.0705057356068	0.202436935708	0.0810557011658	0.0572067973001	0.0179014050134	0.0227856582939	0.265334637071	0.102634544344	0.0248877050656
a31	0.0159411042963	0.0230590431264	0.0161473619263	0.0301722185951	0.0272398778406	0.0483580727156	0.0772789093356	0.211586762369	0.0904422681886	0.0715598786867	0.0238109884045	0.024146072558	0.209397918957	0.108605342048	0.0222541782245
