 	Maria	ora	sta	vicino	a	me	ma	sta	dormendo	</S>
a31	0.152017386144	0.1267461543	0.079525680069	0.1510079002	0.04432071587	0.0788874033652	0.1289408253	0.09539738804	0.106074129498	0.03708242238
a1	0.0843983491932	0.162436681073	0.0896006095105	0.164842905847	0.106695261517	0.072998935807	0.107615729693	0.08770594064	0.100893615042	0.0228119553933
a31	0.052443506132	0.183048882091	0.0530517151143	0.180734117656	0.162342977439	0.0598302447775	0.145580666624	0.07115486546	0.0778808099655	0.0139321961558
a24	0.0351203615587	0.187020164638	0.0328028984744	0.161802656912	0.12424201868	0.0391602534625	0.183344351541	0.0834354798	0.142741370537	0.0103304342966
a31	0.0485413036022	0.185518922527	0.0418460936784	0.140173361431	0.0999239150267	0.0288885772014	0.16120671578	0.06432847844	0.219268499086	0.0103041124255
a37	0.0582239701114	0.175954318642	0.0567424071675	0.120671122104	0.0811325402089	0.0239617560443	0.14435460726	0.05312500372	0.271440361282	0.0143938922752
a31	0.0427833332678	0.168949611121	0.0526369516878	0.101353750281	0.0713600977363	0.0280695617608	0.148665501087	0.0739638475067	0.284877031587	0.0273403038117
a17	0.0438048461159	0.129048966014	0.0494369348599	0.0998565549403	0.0677747513121	0.0358527266329	0.174883943696	0.0883325417889	0.268891462572	0.0421172688279
a31	0.0741533525186	0.0985892057247	0.049548260912	0.0875625855601	0.051978198504	0.042761181683	0.214486017632	0.090623250683	0.245593590714	0.04470433846
a20	0.0838110130529	0.110773273228	0.0465358977307	0.0943752487	0.046032233568	0.0477011771463	0.222922266277	0.102055365001	0.206687386838	0.0391061178333
a17	0.0605497206376	0.129357730209	0.0454483737182	0.0920278386333	0.0451264605227	0.0523675948488	0.225221697759	0.115188629974	0.180273738779	0.0544382053444
a20	0.0493917464525	0.137146726136	0.0428494939861	0.0632621840111	0.0628324401076	0.0536312661763	0.26650595652	0.114061888191	0.146141958526	0.0641763392481
a8	0.0441834931842	0.142084649579	0.0422725045287	0.098457952737	0.0944502069025	0.0571147610188	0.25449073724	0.089944988197	0.113566056909	0.0634346519494
a31	0.0511414256614	0.12496733664	0.0386833119296	0.121161103532	0.0952330155675	0.0586386747396	0.232866627613	0.0835535343323	0.12770377037	0.0660512132365
a37	0.0726404792871	0.100866704527	0.0307125689432	0.093455094664	0.0772739039225	0.0589771615799	0.281795342538	0.0891136875108	0.12906922099	0.0660958759588
a13	0.0843857635624	0.099124920509	0.0314191302744	0.0911213384213	0.0831507713075	0.0629576271266	0.295522271846	0.0851342319703	0.10337080673	0.0638131844796
a31	0.0755847383208	0.097339824463	0.0327530348381	0.0942818845404	0.0981028065692	0.0679747564422	0.262505764482	0.105460721123	0.114336104043	0.0516603949599
a20	0.0754510587736	0.105124040981	0.0312444382127	0.0939335695135	0.0968244103231	0.0685961152141	0.239131285627	0.113961391241	0.120728657481	0.0550050556533
a31	0.0831293282579	0.0987536717937	0.0329420240709	0.0864709470378	0.089280292841	0.0675215938714	0.213775204942	0.120197983014	0.13885888036	0.0690700797511
a28	0.084245192886	0.0970313105979	0.035760449157	0.0950532824126	0.0926006898137	0.0670463458238	0.184380170514	0.121911365005	0.144251927453	0.0777192483837
a31	0.0827626108287	0.0945189529326	0.0382546106523	0.0985134982042	0.0925884157379	0.0691149209413	0.163122339505	0.120535921668	0.149824580484	0.0907641233279
a17	0.0863083056096	0.0964425323775	0.0431706380841	0.110258277535	0.0876003839126	0.0717940227804	0.148921357235	0.119978695489	0.143673816828	0.0918519560426
a31	0.0907520020032	0.101018124326	0.047264190628	0.113015267712	0.0825573851042	0.0761040219935	0.141568333745	0.11832794263	0.139104985209	0.0902877476142
a8	0.0921550464677	0.0898772497753	0.0497160177427	0.123065372771	0.0878800603681	0.0816661050645	0.133897785315	0.12160512941	0.133836514603	0.0863007139581
a31	0.0998113730026	0.0829081497918	0.0496084206476	0.124081893524	0.0892239977894	0.0868060876882	0.130597496938	0.121066828003	0.134533241334	0.0813625028727
a46	0.103584307314	0.0802886354639	0.0540519029492	0.114716597175	0.0797496203965	0.0908459118961	0.129710647813	0.127849854734	0.138088314111	0.0811141970909
a28	0.0938056351713	0.095707831088	0.0615470703164	0.148269334392	0.0811873459988	0.0886961659654	0.133743011404	0.120007017711	0.105917150504	0.0711194257636
a31	0.0893045070571	0.0978021127627	0.0580852569055	0.119141462597	0.0778591002663	0.0900874496551	0.129553439268	0.126407061504	0.132801576168	0.0789580270545
a37	0.089356079819	0.108779152588	0.0582680793018	0.117555035266	0.0751551964888	0.088242467085	0.120179357956	0.123422746368	0.134186922123	0.0848549546848
a24	0.0885759763397	0.116648185529	0.0609893084606	0.144146728555	0.0767276074296	0.0834523126283	0.161684989919	0.101132006456	0.0955956081743	0.0710472672283
a20	0.0850662027799	0.10154320791	0.0584903226202	0.136082842652	0.0838065254765	0.0863627216094	0.20878469464	0.090585993952	0.0864735567248	0.0628039059428
</S>	0.08230968879	0.095433695555	0.0570125928701	0.133329169326	0.0894167397382	0.0898922368047	0.21506728082	0.088686728976	0.0874333522624	0.0614184726714
