 	le	melanzane	vogliono	girate	</S>
a20	0.200983698164	0.263422797607	0.2352884253	0.21249307936	0.0878120195216
a31	0.1548406644	0.314659857694	0.266787074367	0.188284357587	0.0754280607205
a39	0.106381458299	0.368222597598	0.273305632736	0.221857525662	0.0302327517668
a41	0.107423495188	0.265378746712	0.348705687259	0.258659505021	0.0198325059436
a18	0.109008048583	0.14714577127	0.438843490686	0.268053405074	0.0369492315892
a28	0.1046112475	0.0971403176633	0.431441431695	0.315409121558	0.0513978649564
a13	0.0896962175	0.0980859106611	0.360419040898	0.384103429186	0.0676954268988
a14	0.0735074130667	0.12532325478	0.231888249259	0.468755638395	0.100525465901
a39	0.0801743332622	0.129690343467	0.129038221733	0.542875155465	0.118221963857
a31	0.0753395523541	0.101477653174	0.163581259664	0.544237403155	0.115364150674
a6	0.122674801838	0.0789103031033	0.165827189621	0.516074125718	0.116513602718
a20	0.187218178173	0.0703442359184	0.0914269721537	0.522005468973	0.129005155386
a31	0.144386214898	0.0723203782968	0.157746527065	0.452109697524	0.173437178487
a46	0.145982837259	0.0740641843923	0.172943240422	0.428006429108	0.179003311228
a18	0.209400948846	0.0813648191574	0.0930231478073	0.471808166903	0.144402916809
a24	0.232466453482	0.0912527848258	0.0783302282024	0.461903587034	0.13604693143
a31	0.201028793827	0.122568527782	0.149747621134	0.361094021945	0.165561010303
a17	0.170222946609	0.142006252594	0.178346332311	0.317443366248	0.191981084768
a11	0.205134025536	0.126153729665	0.180232260037	0.328204504349	0.160275469589
a20	0.234204125845	0.120285303888	0.220281120212	0.28976133945	0.13546810333
a24	0.237413991908	0.116372768496	0.173585176937	0.347394609217	0.12523345151
a31	0.222606814463	0.139503582165	0.190235385379	0.310809428739	0.136844790437
a37	0.194501233354	0.158479276455	0.207739420793	0.27831768738	0.160962381146
a31	0.187081139918	0.157202573218	0.187944279731	0.276838206993	0.190933796382
a20	0.187963136773	0.159315973473	0.180050224977	0.278989971264	0.193680694127
a31	0.172717388458	0.159401681558	0.183006891392	0.286348502755	0.198525534042
</S>	0.158561304529	0.163659943779	0.214916630696	0.237268637577	0.225593473021
