 	se	la	pasta	aveva	voluto	sale	lo	avevo	messo	</S>
a31	0.025500197534	0.011555083547	0.13277706295	0.058293754353	0.4495237133	0.013160577848	0.0314648588	0.13392228652	0.113000255982	0.0308021813442
a20	0.0615454546247	0.0129209333012	0.121107432623	0.0938325602657	0.341883190367	0.0176699699413	0.0749953932	0.12351907946	0.121193598204	0.0313323523147
a31	0.0774179684016	0.0112271073946	0.165357853408	0.081476797973	0.266645501856	0.0394752750604	0.1566908918	0.0857543086133	0.093953464668	0.0220008144489
a21	0.0505902132939	0.0130847085555	0.208888818949	0.071295381053	0.203388563619	0.0433711971201	0.146719154133	0.0841693634978	0.153915674423	0.0245769159816
a31	0.0754319476646	0.0237217405092	0.226903467843	0.0629173101802	0.16789078634	0.02904781682	0.129023881844	0.0704892416459	0.184581085881	0.0299927178519
a13	0.0902349872549	0.0341563983951	0.204065756754	0.0454905409093	0.141023135013	0.0275534091933	0.129166941415	0.0524615981353	0.2190480817	0.056799153974
a31	0.0859930561383	0.0511719482397	0.190850520829	0.0375697812131	0.145632923671	0.0310519565444	0.124270262272	0.0450969660451	0.224665679433	0.0636969163547
a6	0.0735058371128	0.0625199903292	0.18776876316	0.0325915438481	0.136229755097	0.0369872873815	0.168779084024	0.0361162917484	0.191684602611	0.0738168699482
a46	0.0631526441709	0.0732329803931	0.10835821056	0.0317640517254	0.126055804266	0.0340585610205	0.171354134941	0.0376661531828	0.246661048337	0.107696417649
a31	0.056898768057	0.0750370725964	0.132052858153	0.0396149649435	0.111799064875	0.0697558627628	0.141890053047	0.0343125422076	0.261327712112	0.0773110963697
a46	0.0575576286857	0.0909171826541	0.152999903551	0.0508652634442	0.147452637005	0.0933533045169	0.134838247549	0.0325177688159	0.198771384171	0.0407266922766
a11	0.0767927683619	0.112730459818	0.133891562384	0.0469734294681	0.228952974315	0.079762181219	0.13744763795	0.0322917604386	0.11959699819	0.0315602408922
a37	0.0875553030873	0.106620176206	0.146300149061	0.0439014996894	0.230486613018	0.0933272035197	0.13489968475	0.0291508259795	0.0974392992633	0.0303192480974
a18	0.0994169727291	0.100551036842	0.136643456687	0.0449415116698	0.229365252859	0.100693556953	0.141193103383	0.0287701451265	0.0875310746211	0.0308938972325
a46	0.103248140376	0.0887360531207	0.108347993136	0.0474899109966	0.21587224204	0.088892993231	0.181308555461	0.0406622173755	0.092484230607	0.0329576708775
a31	0.091087681692	0.0716822020002	0.0885990042987	0.0505779794875	0.1703610833	0.080808953877	0.195231264354	0.0737799603918	0.137952556536	0.0399193105592
a20	0.106875684931	0.0684784174934	0.125713369046	0.0487545377845	0.1320964681	0.0790788838923	0.171439768851	0.0805895757973	0.144061653112	0.0429116412531
a35	0.138819794777	0.0749211816311	0.160938069282	0.0467541434615	0.1485478927	0.0921655599641	0.14551605895	0.0593458040658	0.0905558181707	0.0424356874177
a6	0.150172321592	0.0717270323437	0.160717171427	0.0463611310872	0.148415736233	0.092672846588	0.132275703783	0.0698417744886	0.0778537357236	0.0499625519392
a13	0.130174716797	0.0626005563812	0.167196647742	0.0421473728291	0.112373548238	0.076611096596	0.157429477261	0.0991589751629	0.0904259974412	0.0618816093131
a28	0.0961583106657	0.0551987497937	0.181953883447	0.0395856467297	0.118766356106	0.0716849360653	0.158821017087	0.113453073121	0.0943620526804	0.0700159607044
a31	0.0841778931552	0.0513773002646	0.152057030976	0.0378910658699	0.120165876202	0.0855353356884	0.145273236896	0.11791451944	0.132027230627	0.0735804967681
a10	0.0910344582517	0.0526254032882	0.154088993085	0.03748282153	0.120772777634	0.0971467427628	0.123132729499	0.112139474347	0.134099371742	0.077477228656
a24	0.108174507017	0.0602420526294	0.179340520495	0.0384984603767	0.130925241545	0.0820075253209	0.111023155833	0.110075889049	0.105397574114	0.0743150776853
a31	0.101131475806	0.0662246300098	0.121179575432	0.0397991372589	0.113816356515	0.0814565250403	0.121095033078	0.124173453416	0.151775191038	0.0793486148284
</S>	0.085122126703	0.0674255244049	0.086395539116	0.0411189364294	0.0966826692575	0.0920771910201	0.123061664239	0.131426947708	0.187055934519	0.0896334498142
