 	la	casa	la	costruirono	i	muratori	</S>
a31	0.16341207102	0.0613892920712	0.0639306435038	0.397569626853	0.1026424103	0.146879533156	0.06417644774
a17	0.0832310711067	0.0913620199597	0.0566041034276	0.397098772218	0.172869815767	0.0840128360747	0.114821370927
a39	0.0825840286862	0.0929308350199	0.0273018176778	0.398260983773	0.187305668206	0.0516831383062	0.159933490182
a3	0.109449084699	0.07048070692	0.0208655421562	0.439038708691	0.159833393819	0.0335943107381	0.166738211811
a35	0.114715371206	0.07070180222	0.0353097804854	0.425817663697	0.146605816473	0.0418927673527	0.164956771945
a31	0.123174871182	0.0780163960333	0.0556921705285	0.363752155699	0.155864012224	0.0519197696976	0.171580626513
a24	0.140843699567	0.0686018837978	0.0686792526962	0.3067321489	0.148632072608	0.0759780832059	0.190532876558
a31	0.120209777476	0.0607661108793	0.0864172203654	0.278917851033	0.131784790936	0.115980925642	0.205923346053
a39	0.125114141472	0.10315727332	0.0824471095218	0.215240021544	0.128422674045	0.135349565681	0.210269233638
a31	0.135188005491	0.12545688444	0.0987906704406	0.164977044648	0.125460085215	0.15697487356	0.193152453433
a24	0.123835149164	0.124223730347	0.11827095308	0.151766806683	0.124063135805	0.16858943492	0.189250810251
a31	0.143753168055	0.138076971982	0.108772982227	0.133021164028	0.117054493868	0.169012587107	0.190308645657
a28	0.148744890352	0.166072452527	0.108257165276	0.119963844209	0.106585586089	0.172123528502	0.178252543412
a45	0.125792568784	0.173969130309	0.0909265817587	0.11881657827	0.125390230763	0.199344020834	0.165760893864
a31	0.132066858261	0.142707299703	0.0908124463196	0.13821214287	0.154534470588	0.198380177278	0.143286605955
a20	0.162880232754	0.140278314034	0.102730982507	0.13690248027	0.146194005863	0.172630904759	0.138383084518
a31	0.161821386918	0.150858889411	0.114066127502	0.124924884023	0.128876527488	0.17026051492	0.149191676573
a8	0.147749681906	0.14858010427	0.125921621834	0.139279626208	0.135547180029	0.144540246973	0.158381528124
a31	0.148188956902	0.147676714357	0.137102717945	0.140097510203	0.134697663676	0.139244931324	0.152991495308
a20	0.157237587634	0.152823743986	0.138700373315	0.140114899934	0.130556412559	0.139542187108	0.141024803969
a18	0.159839115211	0.149372947329	0.123704549105	0.146034895178	0.135320741853	0.153200091369	0.13252765979
a31	0.158966060537	0.153791636443	0.131307023102	0.122787504593	0.125239508618	0.160638092456	0.147270166197
a11	0.174128439312	0.157290269481	0.134406683101	0.125694806931	0.124326453873	0.139042130152	0.145111211532
a27	0.202693610771	0.152428709427	0.119160122367	0.136191002177	0.126010292291	0.140741204051	0.122775055577
a31	0.193658930124	0.152346924742	0.115723728789	0.122524912992	0.12141800243	0.150208486684	0.144119008126
a0	0.186972451641	0.154363801914	0.11666406533	0.126512534264	0.124668382477	0.143018916895	0.147799859509
a31	0.173007354927	0.153623367905	0.11749483491	0.130625046288	0.126867292826	0.147176365632	0.151205775303
a18	0.153680892289	0.153348870235	0.121142155703	0.139897369496	0.131418140675	0.146940796677	0.153571781434
a31	0.14741345721	0.150903514078	0.126010015501	0.143621727232	0.134573819958	0.148745725692	0.148731715478
a46	0.140361139517	0.149146924026	0.1301884241	0.146750294611	0.137068367319	0.150169380564	0.146315447693
a14	0.153473189839	0.152644000009	0.131567491767	0.153429748137	0.14063416204	0.146442010855	0.121809386431
a8	0.162010470613	0.15698421067	0.133596658989	0.142183559846	0.138770832947	0.151006357618	0.115447882877
a31	0.158201799538	0.151437854223	0.13082027073	0.129150516082	0.133865393649	0.154879777206	0.141644353026
</S>	0.151667590769	0.143829094111	0.125827581965	0.117294917941	0.128929012825	0.161928665603	0.170523116513
