 	ho	scritto	una	lettera	al	mio	fratello	</S>
a10	0.4063758499	0.058935478696	0.033045329195	0.058892246232	0.1375061768	0.11492777292	0.04559712287	0.144720017263
a31	0.3076567459	0.039206593584	0.023861178373	0.0869706970739	0.168090253606	0.16063560142	0.0224125670567	0.191166350274
a37	0.258146188967	0.0464002085627	0.0537006074756	0.0772274198432	0.184962533012	0.162926839403	0.0694095326989	0.147226661736
a31	0.161226120122	0.101339857988	0.123272068938	0.048683428504	0.161780490125	0.140468638871	0.161728198918	0.101501198058
a20	0.126108026127	0.122779246636	0.158329972559	0.0416484750463	0.144355743839	0.12702980059	0.206326408057	0.0734223330347
a31	0.134040883662	0.150407258679	0.147383380552	0.0488711362817	0.149402245373	0.13790165303	0.196623800416	0.0353696589182
a20	0.151502365994	0.16329128136	0.123752982596	0.0627440293282	0.141177886591	0.14677000021	0.185203724203	0.0255577364061
a13	0.216174788971	0.12216801712	0.101668525381	0.0796159723427	0.12692807833	0.14643677507	0.177966321401	0.0290415211354
a20	0.203842075524	0.120477153773	0.0844451533423	0.0923107723476	0.119158462043	0.143775551757	0.164678890667	0.0713119528451
a24	0.139056526441	0.132219296258	0.0693124687874	0.0908333518092	0.115557713348	0.140701726119	0.174274701156	0.138044224015
a31	0.125250189394	0.102707750819	0.0558953426825	0.0783525027631	0.114848229449	0.17431875144	0.201071561052	0.147555673138
a0	0.152191164111	0.11726389434	0.0718056806942	0.071447735121	0.104398779883	0.165645112013	0.178700856084	0.138546755646
a35	0.215933307037	0.161320235047	0.0880825525647	0.0630475537737	0.0825280526277	0.112077961471	0.140620261295	0.136390039882
a0	0.252889916346	0.163246063416	0.0923459025216	0.0558682856579	0.0736617012092	0.10075166269	0.138245383032	0.122991083961
a31	0.252506805449	0.159021216072	0.106733168307	0.0658591616193	0.0794489103364	0.0985248587633	0.124195279011	0.113710623587
a11	0.26334319515	0.158986844824	0.110226379036	0.0751438688064	0.0798712771788	0.0856561117211	0.0988748068037	0.127897535462
a20	0.30477813905	0.168393897608	0.105686250345	0.0684457678688	0.0727283367929	0.0760720867737	0.0823022634679	0.121593271287
a41	0.349922391017	0.164718994536	0.109002158782	0.0668287743563	0.070663410531	0.0734491237912	0.0748611178226	0.0905540208957
a10	0.354700041006	0.169573097779	0.105285546527	0.0625956986521	0.0751102256437	0.0759325038637	0.0699502510075	0.0868526162986
</S>	0.353250501503	0.18262327829	0.0982381352635	0.0567581431261	0.0774753110218	0.0776997014318	0.0657517156038	0.0882031996493
