 	quest	anno	che	viene	mangio	quanti	voglio	</S>
a23	0.050314601792	0.154743484555	0.011438742523	0.00075245394419	0.116355389176	0.449848505618	0.074393209812	0.142153643948
a31	0.125488788424	0.130355357828	0.0116025939183	0.00088713865226	0.098782431332	0.383452282672	0.159831448233	0.0895999871757
a37	0.175684251181	0.120194532881	0.0405371656194	0.00228371144522	0.0484163553727	0.373990580475	0.192841429703	0.0460519761642
a20	0.139409386234	0.197182942307	0.0708851283945	0.00410389103414	0.0400302931109	0.409641503082	0.11662867225	0.0221181843256
a31	0.13925716915	0.249307668849	0.0659471122568	0.00356966621165	0.0337341647836	0.417516995311	0.0793845628497	0.0112826726252
a7	0.121112276162	0.23840308835	0.0819212530323	0.00442387633895	0.0680564884212	0.374573546968	0.093300196767	0.0182092879558
a10	0.102323997854	0.226385209517	0.126114583177	0.0143356315043	0.130294144474	0.281268320069	0.0884891728223	0.0307889478046
a41	0.0892400118847	0.212390781706	0.135595837326	0.0214499802594	0.141647141625	0.29709372829	0.0596798092741	0.0429027103782
a37	0.0702022199616	0.165558773635	0.131999196175	0.0292553311398	0.145301263475	0.361207020363	0.051958042758	0.0445181478527
a14	0.0525098170872	0.116824756865	0.13254138497	0.0419587867426	0.129728371425	0.394428300454	0.0733148423193	0.0586937361389
a31	0.0708802996091	0.0888426847417	0.117893103435	0.0431155911435	0.124726537822	0.370694216418	0.121872285773	0.0619752751276
a20	0.074625103403	0.0819948377272	0.107564476718	0.0452859099012	0.123235641687	0.391603098873	0.126872449058	0.0488185024092
a31	0.0805765839187	0.0832721194957	0.0944090993793	0.0544042158271	0.119338519409	0.376665722824	0.129984204953	0.0613495672831
a37	0.0831556209039	0.0852771804452	0.0863287364131	0.0526287037357	0.111713512916	0.384311518341	0.139967475118	0.056617247861
a7	0.0519665964346	0.0847497369884	0.0951028463244	0.0600627180452	0.082816110572	0.452549052114	0.122367461039	0.050385455247
a10	0.0436988978115	0.0785611925295	0.0888908997748	0.0789544073484	0.075820966924	0.412726634705	0.136041475146	0.0853055152157
a7	0.0483081935372	0.0779714664432	0.0893715454583	0.0782154393828	0.0983580477747	0.339909414902	0.152726054915	0.115139838072
a39	0.0521101398857	0.0753063067611	0.0985211916861	0.0661184070609	0.125130427592	0.323248078701	0.148460929905	0.111104501424
a10	0.0469142504019	0.0625800198004	0.0903882170554	0.0639386108203	0.106381925931	0.3732203677	0.135328449035	0.121248137808
a32	0.050429240294	0.0669392969335	0.0830340399118	0.0633372273401	0.0784440222437	0.312337233233	0.176852281812	0.168626647003
a19	0.0530817942713	0.0666454757112	0.0785317915039	0.05456233398	0.0683581008146	0.201325320344	0.263436520337	0.214058656134
a31	0.0467419476904	0.0549478320371	0.0707395599013	0.07470045926	0.0718739866049	0.209271158781	0.273744596112	0.197980444778
</S>	0.0427180600252	0.0502717226186	0.0660668371506	0.09952869643	0.0774387760024	0.247347329891	0.245295675056	0.171332877189
