 	dovevo	comprare	il	pane	ogni	giorno	</S>
a20	0.620615145	0.0254876804169	0.06265698179	0.168062289883	0.027268918112	0.0208493240858	0.075059675142
a31	0.583527832333	0.0312858101829	0.104774788443	0.137855630701	0.0517767215497	0.0189371965153	0.0718420263053
a37	0.518914770111	0.0454356122316	0.123438261394	0.117456131467	0.0978913225029	0.0546985043932	0.0421654089351
a31	0.42840052917	0.0469244199994	0.0869484465313	0.106274443089	0.152661935964	0.0783336938111	0.100456545032
a7	0.316841852017	0.0328390931049	0.0856596843771	0.092277278187	0.154763651525	0.101892514057	0.215725938364
a31	0.294942273966	0.0250231263912	0.0851102096057	0.0694998444103	0.108927215421	0.127634476826	0.288862854288
a44	0.439944854189	0.0154187011524	0.0602367248152	0.0429964993074	0.0972038203728	0.093811545082	0.250387851423
a31	0.449315252463	0.0235921121935	0.0659553317517	0.0494877633158	0.111327020912	0.128160751754	0.172161754322
a7	0.363646894021	0.0361421615205	0.0684234767306	0.0631589671719	0.119966563918	0.199382508911	0.149279421929
a3	0.379654386207	0.0443473343202	0.0678822767769	0.0627498549573	0.099005249586	0.197946087904	0.14841482771
a20	0.382558600069	0.0558604856601	0.0613780907256	0.0672940872524	0.0844087601153	0.184837049568	0.163662947237
a31	0.371492491356	0.0614850264534	0.0545310069752	0.0699227873508	0.0914724341051	0.172981229189	0.178115047879
a0	0.383061041119	0.0780329294845	0.0760064407251	0.0661263899169	0.0835004173684	0.155084977796	0.15818781856
a31	0.302242491973	0.0955701793615	0.102989340575	0.0743221823723	0.0882648263228	0.170426474665	0.166184507987
a8	0.263351223591	0.0999310575205	0.102643891725	0.0871266933908	0.104955733241	0.182328841422	0.159662553062
</S>	0.306299985795	0.10311052026	0.0975641306625	0.0865142219954	0.10528101832	0.169166018511	0.132064089131
