 	se	la	pasta	voleva	sale	lo	avevo	messo	</S>
a8	0.1209267828	0.014523022922	0.13045053664	0.28125909401	0.105822280107	0.10071569802	0.108159051456	0.1155598572	0.022583661176
a20	0.119327843	0.0107713540193	0.0652745867133	0.24927564281	0.11798746158	0.17354808972	0.074939327732	0.153188283333	0.0356874149253
a31	0.0612960526067	0.0044237561173	0.0253478378753	0.125240770159	0.164295652858	0.20145626154	0.129624918004	0.250281977778	0.0380327934568
a8	0.0350567289756	0.00285091947962	0.0203565800093	0.125965633942	0.143019244497	0.158281968749	0.168750429771	0.324766301373	0.020952204994
a20	0.0392732948585	0.00418969876446	0.0220205248231	0.198293314981	0.115664943066	0.179672890976	0.137448603394	0.281369224771	0.0220675057113
a31	0.0482207532708	0.00378165256815	0.0273049830744	0.18949964546	0.100053497429	0.184547815283	0.142270303498	0.277677261324	0.0266440885111
a24	0.0458602107749	0.00384309194218	0.0366512352581	0.17824755702	0.0904034050897	0.144545111028	0.150231656566	0.314651718908	0.035565995491
a46	0.0782019734583	0.0104160664785	0.072553836586	0.198506817207	0.0902502218299	0.127815268943	0.101955919322	0.258350277569	0.0619496023057
a10	0.0850836754194	0.0131755903868	0.120318288595	0.200733684669	0.09173244621	0.139174184781	0.0713604881207	0.211633152523	0.0667884945106
a8	0.0724104840778	0.0116683162889	0.146361214592	0.206439463223	0.100531462603	0.158703812927	0.0641079964136	0.188090546641	0.0516867194062
a31	0.0729931268839	0.0166886183654	0.145209752431	0.196309193674	0.110013740968	0.149469947642	0.0568135784312	0.208101565631	0.0444004898847
a46	0.0526563290813	0.0260292603242	0.148406623384	0.207482234158	0.113211188823	0.136913791414	0.0539873445571	0.203351294921	0.0579619267682
a3	0.0660819264271	0.0340145255747	0.205678161395	0.256623941386	0.0871833783197	0.103610169951	0.0544346924364	0.118777407134	0.0735957929041
a18	0.061247003049	0.0305670054582	0.237269780798	0.288008148529	0.0722003219559	0.11272250685	0.0506764532401	0.0838334271113	0.063475360196
a31	0.0477631060763	0.0265887239507	0.191205948999	0.248604672576	0.071557068856	0.154796466137	0.0565771036707	0.133402623104	0.069504295472
a10	0.0592404625788	0.0360915068482	0.1649019492	0.210468902459	0.0791793659653	0.149140374499	0.0680658551302	0.155145311988	0.0777662766507
a20	0.0710694105263	0.0487848110827	0.204482513467	0.225820513553	0.0768531324018	0.120383042086	0.0763459420167	0.107321048149	0.0689395991769
a35	0.0651834798421	0.0484277325609	0.229901623022	0.230295014118	0.0684267514006	0.125145836962	0.0795134486722	0.0884912685163	0.0646148673256
a8	0.059267139014	0.040759541987	0.220757745274	0.243335252306	0.0659869913869	0.130020010654	0.0926679415574	0.0827257270388	0.0644796694685
a31	0.078304033938	0.0429946657957	0.187222955025	0.202068922169	0.0608997514623	0.124487620685	0.0974949341858	0.139579484613	0.0669476530495
a24	0.0915491745127	0.0520962665319	0.177257386542	0.170091377523	0.0589902934741	0.117601064228	0.0981165002619	0.160084631604	0.0742133254832
a8	0.0956335152376	0.065690077844	0.195746025247	0.176939263374	0.0680381915314	0.108976560476	0.106222309287	0.100958116468	0.0817959490944
a0	0.103917343879	0.0719714568147	0.199478428482	0.161910443391	0.0727243723771	0.102658369092	0.114137121229	0.0855445570893	0.0876579078315
a31	0.0988467395597	0.0674765776716	0.171454425827	0.13904613013	0.0686452698124	0.107373381031	0.11779901401	0.139632560763	0.0897259145438
a18	0.101469814987	0.0747590274239	0.159757449142	0.13761267111	0.0719079753575	0.107021768877	0.108311178137	0.150372587321	0.0887875482479
a31	0.109980653662	0.0950990992746	0.150287012981	0.125698528703	0.0749266043192	0.101055048026	0.104797305246	0.13149395924	0.106661787683
a17	0.119008375954	0.109800546825	0.135216564327	0.112404799501	0.0802092774397	0.0995439260087	0.102892579949	0.127958702947	0.112965209361
a8	0.130224009318	0.117436399275	0.145404952109	0.1239325001	0.0857700927466	0.0965917831362	0.101026821516	0.0969472579823	0.102666164454
a31	0.127092450039	0.119983018758	0.125302756103	0.101777551833	0.0814275983822	0.101427009179	0.105874360639	0.126549986194	0.110565239018
</S>	0.121611522419	0.118677326379	0.107471338652	0.0818605831165	0.0742531309911	0.106039369089	0.10921228852	0.162850292097	0.118024107009
