 	i	genitori	non	è	che	li	dimentichiamo	mai	</S>
a31	0.41201173781	0.106834139724	0.09245787952	0.0633329284015	0.07533395304	0.035459335883	0.17203341593	0.035975506678	0.006561102495
a18	0.42203407905	0.109071621324	0.117809117227	0.0778993693384	0.0896066461867	0.051313331479	0.103530809914	0.0217535323644	0.00698147943433
a24	0.344543469903	0.0900610244147	0.095319015189	0.0594139798859	0.0979620701689	0.11441701449	0.131349269182	0.0311517642881	0.0357823849181
a31	0.202578660254	0.122635208645	0.0846736672297	0.0742528390118	0.098344098003	0.163882861029	0.1759292387	0.035405115068	0.0422982950027
a37	0.271836597618	0.157209865748	0.0793479700499	0.0788750456676	0.100426339068	0.126510557364	0.116131681813	0.0415477529547	0.0281141838909
a0	0.332855884786	0.158021849783	0.05500598239	0.0547984051192	0.149924766889	0.069262620988	0.072792854791	0.0676571377849	0.0396805383903
a28	0.283413686329	0.156835686621	0.0530890436433	0.0470779795064	0.20718330953	0.058515452396	0.0707925798103	0.0803883860616	0.0427039177034
a18	0.266366573376	0.126979135087	0.0655404191011	0.0410040929255	0.20058757825	0.0739586454653	0.106421208597	0.0795339346205	0.0396084251478
a31	0.217277429192	0.124065557029	0.060199891607	0.0357544490145	0.235075502843	0.0881723721951	0.141535509132	0.0652217031402	0.0326975891959
a37	0.188136546797	0.10614463567	0.041572230689	0.0317449938235	0.229923903994	0.089934393705	0.212824789824	0.0662015694467	0.0335169574253
a20	0.175529455732	0.0615152199367	0.076295028143	0.0294185056238	0.200579835378	0.087814969795	0.239449501435	0.0824957274489	0.0469017872218
a31	0.206844150377	0.0755561128856	0.0955223240077	0.0308295142879	0.172821682046	0.091906968025	0.175599326192	0.101238796983	0.0496811591406
a24	0.231998220526	0.0792368265352	0.0742064017359	0.034426633816	0.121508548549	0.0996238700083	0.187570800131	0.113742041794	0.0576866753135
a31	0.188686455975	0.0804617317784	0.077466765912	0.0497825686787	0.101092853516	0.103067495336	0.196676289777	0.127110106331	0.0756557367045
a20	0.173254390658	0.0884954918928	0.0839790379707	0.0637734224462	0.083416334372	0.106229696312	0.185834603659	0.13135463851	0.0836623889015
a31	0.161274372053	0.0828500179976	0.0939281830569	0.0767275914154	0.076154266924	0.098462046904	0.20475240402	0.11546010937	0.0903910257005
a18	0.167517260518	0.0842916284659	0.112634967419	0.0886939465385	0.077488376108	0.0939220808347	0.173975940807	0.109192859657	0.0922829721668
a41	0.196085901973	0.090406863422	0.12094200274	0.0914823108462	0.0862634947027	0.0970670534782	0.127630644002	0.100769509352	0.0893522438556
a35	0.254226575324	0.0871558268073	0.107359442713	0.0862146798821	0.0889953251676	0.0996100034261	0.0984581770673	0.091046820784	0.0869331718852
a24	0.334835467108	0.0807076084024	0.0956064904377	0.0682747972274	0.0900245926559	0.0940069880754	0.0770306655558	0.0805295735947	0.0789838225617
a28	0.331912829036	0.0770014522675	0.0800344370792	0.0539925702091	0.118935103952	0.0901432546918	0.0825789805186	0.0803612956649	0.0850400545872
a31	0.309304044345	0.0747894051558	0.0629702440931	0.050994038603	0.112765527384	0.0847017266306	0.103723679506	0.106922223222	0.0938290923291
a11	0.311351254782	0.0815399898519	0.063422163831	0.0563095243343	0.0793607329947	0.0764973126102	0.107109747169	0.120824406141	0.10358487051
a31	0.247803169261	0.087976090484	0.074816874277	0.0727023814448	0.0756297393982	0.0802012051367	0.11009776859	0.127232514514	0.123540272703
a20	0.199285362754	0.097029378428	0.0849825276923	0.0855925202149	0.0789207053327	0.0847322501122	0.110779230597	0.129296433838	0.129381616101
</S>	0.203790812377	0.104810064214	0.0892388232461	0.0861671488074	0.0841653119663	0.0857000308561	0.100570401599	0.118728466919	0.126828974051
