 	hai	già	mangiato	</S>
a38	0.28280939596	0.360180189	0.04522744063	0.311783001493
a31	0.21000220944	0.345199634333	0.04808637523	0.396711808025
a20	0.188092495027	0.376001948111	0.107985704177	0.327919863382
a31	0.202235528409	0.44558781737	0.189484346426	0.162692300649
a27	0.16422620447	0.53576601579	0.191988747275	0.10801901411
a31	0.10697806549	0.523602754597	0.245113904265	0.124305263483
a20	0.106857348963	0.434505486866	0.281576689928	0.177060480174
a31	0.151751322588	0.384473588289	0.264360171976	0.199414921927
a39	0.253700692263	0.311039999463	0.241539368925	0.193719943878
a20	0.342928939154	0.249028122501	0.202233140708	0.205809795313
a10	0.327915531785	0.225302215214	0.235635908369	0.211146336571
</S>	0.296563416093	0.215282393207	0.268260354185	0.219893836885
