 	questa	la	costruirono	mastri	che	erano	i	muratori	</S>
a23	0.233745919851	0.0332585706385	0.29250950941	0.06804200353	0.01576256862	0.0320678573464	0.09862596457	0.142575432899	0.08341218051
a31	0.172767315548	0.0283238586307	0.234061032397	0.0563591771767	0.0253572004667	0.0834840904888	0.24871656097	0.0731608041086	0.0777699572233
a38	0.149393139741	0.0242954437551	0.132279668632	0.0373904434856	0.0371267310822	0.195038032116	0.33548260793	0.0401365705735	0.0488573458011
a17	0.154159041831	0.045620011356	0.093840051384	0.0205476986885	0.0460426793607	0.222762538792	0.303611522657	0.0283559810178	0.0850604497537
a31	0.103930568981	0.0464294116942	0.105766489928	0.0328918879962	0.0659581479869	0.260027448397	0.271512092392	0.0191672255326	0.0943167020646
a41	0.0690515347123	0.0423149176173	0.118241026003	0.0479353654654	0.0834311288623	0.267978240732	0.278171847331	0.0224891678909	0.0703867588482
a17	0.0831906351428	0.0671527812312	0.113820673094	0.0506644944218	0.0972233281541	0.180613018511	0.285506063444	0.0339893742436	0.0878396138361
a31	0.0867663512289	0.0641468101004	0.159589791351	0.0658615168073	0.0856652502514	0.17034698857	0.252875086948	0.0324483698745	0.0822998165787
a0	0.059520854323	0.0555973929055	0.18311069575	0.101092225109	0.0549555608438	0.15261823899	0.268850020716	0.0370422560582	0.0872127552862
a31	0.0596232537077	0.0553210524458	0.15374314147	0.13001735685	0.0483150357413	0.120201722063	0.290968716705	0.0538669780461	0.0879427459554
a37	0.0743248971292	0.0666217114419	0.142229476083	0.111619686723	0.0455202256138	0.116037364688	0.316012382702	0.0558284843087	0.0718057577118
a10	0.0651617459364	0.0789976411873	0.100528854481	0.092957561941	0.0381980040913	0.104971673229	0.357886388234	0.0724633991696	0.0888347015706
a31	0.0568535833788	0.0658660601958	0.064279150927	0.1077082185	0.0485210491838	0.109628344676	0.366491305478	0.103129613777	0.0775226526035
a16	0.119027804126	0.0747422905186	0.0928449916757	0.09230023052	0.0509412902479	0.109182299559	0.303482457893	0.090264603019	0.0672140314145
a17	0.190313755909	0.0841593621862	0.141410939592	0.0628955521067	0.0503941811226	0.0918553581863	0.224750550631	0.078028153913	0.0761921398715
a20	0.186002533903	0.0720872639287	0.134718446464	0.0620292047689	0.0634427783609	0.100974584995	0.195623298877	0.103739746238	0.0813821272905
a31	0.152471663274	0.0699806160429	0.0913932470213	0.0685846237896	0.0726314243203	0.135486686998	0.218331958292	0.113333108146	0.0777866740968
a39	0.173719559198	0.071052133881	0.10012495814	0.0678466575965	0.0771196224401	0.130680861866	0.213956560364	0.0942272179153	0.0712724343189
a20	0.191079652933	0.072896618227	0.133317105113	0.0627544551322	0.0786012566134	0.109257803889	0.183871675721	0.0941066561718	0.074114769793
a31	0.150941629111	0.0771469056757	0.111239456571	0.0747920774441	0.0770577692711	0.11606925703	0.198878427507	0.104307446924	0.0895670309977
a33	0.176253469904	0.0889654176252	0.115766848924	0.085290424348	0.0825815622904	0.105897736477	0.172319501236	0.0809065270413	0.0920185070659
a48	0.183385480635	0.0860213224751	0.123361950308	0.084217935916	0.0917782637635	0.101258153292	0.135292981545	0.0763072583471	0.118376640289
a31	0.122482471812	0.0701346578917	0.0902470967693	0.0782623110387	0.0928126133878	0.118206470897	0.169821448515	0.106472838382	0.15156007863
a19	0.116302725871	0.0725590129639	0.15734986939	0.0762498201462	0.0880212092626	0.112068720032	0.166732873105	0.0976583659273	0.113057411143
a31	0.12140100485	0.081310077388	0.21926909693	0.0777420070487	0.0787836763542	0.094914810344	0.136238147968	0.0811545927091	0.109186599848
a37	0.13933177351	0.106502846729	0.17664905451	0.0842532210829	0.0796935330514	0.0874577527147	0.121629337389	0.082909514703	0.121572975416
a31	0.147261946263	0.122761687443	0.160141387903	0.0873700690276	0.0805882900838	0.0938348041049	0.10812578493	0.082326967101	0.117589085005
a8	0.153151301181	0.117733419348	0.152956666168	0.0866866540759	0.0833868776279	0.102799914035	0.10416899871	0.0848666548337	0.114249523002
</S>	0.17751172959	0.119682720174	0.140922929084	0.094646114638	0.0904345648139	0.0999491610175	0.097105431355	0.0818046579169	0.097942687701
