 	Anna	ora	sta	vicino	a	me	dormendo	</S>
a8	0.2704113735	0.17325535837	0.05783256286	0.20780690358	0.053756589442	0.0961265279305	0.101932831571	0.0388778606763
a31	0.213744018807	0.133672748523	0.0319824914	0.200085123177	0.099849652934	0.127279640999	0.159605122357	0.0337812122488
a8	0.148844718515	0.148375590556	0.0161174172205	0.201175446756	0.141605422238	0.173734133051	0.154272464557	0.0158748129795
a31	0.118179446904	0.1736787057	0.00965185740737	0.197620370485	0.168703082453	0.219520050915	0.104040238255	0.0086062531197
a17	0.0985297223347	0.190298018513	0.00839061471579	0.187777374462	0.158059357391	0.236761838962	0.111887994998	0.0082950504119
a18	0.0933452850849	0.213533012384	0.0144764165253	0.186428189701	0.101195485597	0.212486058069	0.162658547694	0.0158769673893
a31	0.0792119419083	0.205428374128	0.0293545413618	0.216679469314	0.137051767199	0.144969518204	0.172224242003	0.0150801359231
a17	0.0722777603828	0.181153042376	0.0345441323073	0.225664570105	0.155653535026	0.11835312232	0.193480732953	0.0188730969637
a30	0.0709701924609	0.194082355925	0.0359469492358	0.229000017968	0.129561406435	0.118769386011	0.186948561298	0.0347211295506
a17	0.0541902528336	0.250381615308	0.0429834229453	0.221379949789	0.132853444012	0.12056369243	0.123336827613	0.0543107986902
a39	0.0429350116712	0.332071472169	0.0470489213151	0.168573302596	0.128617256604	0.11737595037	0.0955049368977	0.0678731459634
a17	0.0394833244037	0.388255398323	0.0517025435717	0.152025473999	0.124948032001	0.10407190987	0.0821017776326	0.0574115411545
a31	0.0479532995679	0.307295278394	0.0545685298439	0.218574808866	0.140430460067	0.11173088797	0.0799670792109	0.0394796686715
a17	0.0696131582226	0.233248353151	0.062533154068	0.260004036489	0.142313634822	0.11416165999	0.0792867044036	0.0388393229372
a20	0.0752218438075	0.274634145917	0.063776304756	0.22606612083	0.146326748807	0.0965379743967	0.0702246320679	0.0472122512257
a27	0.0605285743358	0.304515928439	0.054106019852	0.212811759277	0.162116794269	0.0925279551322	0.0617713270893	0.0516216548752
a20	0.0555849727786	0.329932521946	0.0493133079507	0.206099952092	0.151541975423	0.0970060749774	0.0582209075631	0.0523002903851
a31	0.0590544270595	0.261548634249	0.0461393292502	0.244388984697	0.168440834208	0.110076429526	0.061506067121	0.0488452931017
a18	0.0663963570865	0.232282859416	0.0487745226167	0.265984253966	0.157687763803	0.103357716842	0.0652836165737	0.0602329195672
a31	0.0864667276955	0.246641471405	0.0550798889389	0.214546651055	0.124756670934	0.106262114481	0.0737371532579	0.0925093233224
a13	0.0988286757652	0.251546884202	0.0568688388463	0.193952095685	0.108435190111	0.10804721336	0.0776441353526	0.104676952841
a20	0.0977340935884	0.273563108601	0.0609914260821	0.202407545895	0.0941220557703	0.0915394477867	0.0778244961175	0.101817822014
a31	0.102377475663	0.228323535934	0.0648880413607	0.180852936432	0.104662118123	0.119029500062	0.0807902350392	0.119076160005
a28	0.106110828688	0.244439616645	0.0630070885202	0.163367607277	0.102628834574	0.126021033621	0.0772141953464	0.117210797068
a31	0.105550236363	0.231441029748	0.0668683939734	0.159747434159	0.0995116257913	0.128515809474	0.0788939854488	0.129471486756
a8	0.114829778521	0.189149857449	0.0762617227911	0.16593941712	0.10505257873	0.131912802491	0.0805680691496	0.136285778519
a17	0.12797762684	0.187817481483	0.086671623597	0.178833343707	0.109767445043	0.117304854164	0.0826655017165	0.10896213604
a8	0.128927751547	0.154554484494	0.0905641977323	0.186494112569	0.124531450014	0.128153717121	0.0880042349055	0.0987700710133
a23	0.119529833449	0.124447406765	0.0843425348441	0.22690996019	0.145647371005	0.123734170774	0.0859769933018	0.0894117306711
a8	0.10761650775	0.111787295855	0.0835879870147	0.256131094063	0.163343972002	0.111879105925	0.0788847946339	0.0867692358237
a20	0.106612394583	0.119736855285	0.0948460576049	0.217947464688	0.153578036667	0.122455812775	0.0903647928113	0.0944585905412
a31	0.120914805661	0.170511589428	0.0995462900016	0.156556001229	0.128388794489	0.130462724458	0.0973225805371	0.0962972131804
a39	0.123196446687	0.185103510809	0.0979400188672	0.167972226076	0.123134051096	0.114113469219	0.0832026125124	0.105337657527
a18	0.105462296896	0.139934516936	0.0947339049557	0.215579760025	0.150480322699	0.11200768414	0.0741910787041	0.107610428896
a37	0.0988000282987	0.164905233645	0.0919574846519	0.196686824675	0.153975815233	0.12408368378	0.0740835076347	0.095507419952
a31	0.102294979433	0.188228317548	0.085964175684	0.176802840092	0.137423223744	0.13216984326	0.0822801273449	0.0948364910507
a8	0.118120683811	0.173919228849	0.082676466828	0.195683278164	0.131145834848	0.120611380687	0.0807140984483	0.0971290246169
a23	0.120591613604	0.146206309816	0.084178820676	0.232450936988	0.151015951216	0.103703923496	0.0710471748828	0.0908052756723
a37	0.0988747718013	0.109513958805	0.0786998215587	0.263325391329	0.181629338405	0.105516948832	0.0690961510276	0.0933436425574
a8	0.0848909562004	0.095347586935	0.0780754207862	0.287266414776	0.190396229468	0.109097791944	0.0666094892092	0.0883161409191
</S>	0.0800204951002	0.0895002444675	0.0801093701931	0.307250909388	0.195415351734	0.110309496472	0.0623576931046	0.0750364649596
