 	io	voglio	che	Maria	venga	qui	</S>
a31	0.46812102843	0.085323920606	0.05037085091	0.061418928869	0.11859926722	0.099640901144	0.116525148872
a39	0.352673919497	0.0703040854993	0.04770080369	0.092501778103	0.179526917607	0.162657661011	0.094634880072
a31	0.268208937232	0.0565237865931	0.0438327471367	0.108941390064	0.217604368469	0.233346687736	0.071542114044
a37	0.207591598411	0.0696377110644	0.0475528275122	0.134887730081	0.247291473423	0.223072672244	0.0699660226347
a31	0.287545481537	0.0520458980215	0.0600809448374	0.14223381018	0.234208937874	0.166502303608	0.0573826591449
a11	0.427848604912	0.0383874485405	0.0663313969925	0.117687369973	0.224867373891	0.0860632547693	0.0388145676016
a20	0.381821211437	0.0382836912468	0.0613263483108	0.085362495751	0.269661674697	0.0974119762898	0.0661326204539
a4	0.422719477212	0.0381874872823	0.0507200975969	0.0729594189437	0.248724522432	0.100077815343	0.0666112037293
a24	0.487214087537	0.0473358149608	0.0456927410923	0.0758932893146	0.172072895144	0.126660142541	0.0451310397878
a31	0.432596067446	0.0681481858269	0.0481829132974	0.0944644112382	0.159233162248	0.149011247914	0.0483640173959
a11	0.416824210549	0.090061918249	0.0572110224325	0.0988171648794	0.183183239816	0.106658995305	0.047243459132
a24	0.422468351516	0.099230815283	0.0667883684108	0.0884107980931	0.167732403139	0.100625220035	0.054744075044
a31	0.350583677025	0.101451998028	0.0810208752036	0.100705777364	0.166326015713	0.120730873078	0.0791808172813
a46	0.260981447262	0.107406432876	0.0942387119345	0.112859097121	0.198346239238	0.131573305826	0.0945947696271
a8	0.244355962821	0.126327758625	0.0997880448448	0.109592834774	0.197734266413	0.131367377275	0.090833743009
</S>	0.259270285411	0.138730309313	0.0999514274224	0.102973709987	0.183532008207	0.128971493637	0.0865707538045
