 	il	medico	mi	ha	detto	che	non	devo	mangiare	dolci	perché	mi	fanno	male	a	me	mi	piacciono	e	li	mangio	</S>
a31	0.073148528596	0.0786617023315	0.049149353404	0.017044782884	0.04393717381	0.007947191149	0.00595215375846	0.021407920116	0.0129950335752	0.114598275683	0.01380646919	0.01741906009	0.02730558237	0.02663113	0.01584326091	0.0185173235216	0.0718825042	0.06350228536	0.091981635	0.029668612894	0.118298557002	0.080301478374
a8	0.0571244298243	0.0734600522615	0.042980579188	0.0151157123083	0.0276993219367	0.008730931413	0.00699299046467	0.0150203079653	0.0115377383552	0.106332291714	0.0165871258167	0.0151858977033	0.0264430852567	0.030387063	0.0294686930633	0.0335479903065	0.09524489816	0.0943273512733	0.106104903587	0.025941315818	0.121523359813	0.0402439875673
a31	0.0548653467577	0.0540575402505	0.0207010813053	0.0172985973352	0.0157611947789	0.008314276515	0.0168027796691	0.0299353079844	0.0172781635584	0.0965822199913	0.0214112298189	0.0151263043678	0.0285076055522	0.0441933282667	0.0544677754211	0.0411105293404	0.0927294993733	0.104249611344	0.0927078924823	0.0287806404807	0.130358769904	0.0147603382401
a18	0.0427929969959	0.0301751160655	0.0119968759398	0.0180489869893	0.0123660939303	0.00718843673033	0.0192444515358	0.0361086148248	0.0189213043061	0.10915112349	0.0260123888396	0.0194178343159	0.0347832486774	0.0572927340889	0.072679235787	0.0423754603591	0.0866321337778	0.0934404226147	0.0715889337941	0.0267683738669	0.153337582456	0.00967766295437
a31	0.0488104794113	0.0345116454552	0.0103154699526	0.0165072803759	0.0090579996341	0.00586133121544	0.00922748056073	0.0249368695983	0.015585058622	0.122830804123	0.0204771317399	0.0231952562653	0.0346854781191	0.0521898660296	0.0676086855223	0.0410572284394	0.0753858024326	0.0804108977582	0.0658111277314	0.0243455027523	0.209067045395	0.00812156821812
a28	0.0362009503991	0.0303803340704	0.00919243087487	0.0150363980621	0.0077677873247	0.00636767232115	0.00717942058918	0.0302077736328	0.0136802217007	0.123438692874	0.0290000686133	0.0271161910551	0.0375802056264	0.0553911745832	0.0689358712274	0.0392728387885	0.0655806908709	0.0708106060727	0.0640239604838	0.0231197356608	0.233169883542	0.00654709890604
a31	0.028552475575	0.0369294298041	0.00919693607029	0.0098865968155	0.00702224934823	0.00647658522972	0.00689511512133	0.0265865387576	0.0105339615069	0.117106463758	0.0315378902378	0.0329294669584	0.0374612041355	0.0526914688477	0.0679231464625	0.0390864790342	0.0626941121636	0.0663422726576	0.0595782187946	0.0224337477403	0.261283320661	0.00685231422868
a46	0.023201197063	0.039628895368	0.0121192088934	0.00892830204477	0.00836358502274	0.00535165226324	0.00483361738844	0.0221583674552	0.0129623702223	0.113590195819	0.0306815554393	0.0384411599728	0.0352630527852	0.0491436742492	0.0653688121675	0.0404531935191	0.0497997427672	0.0597617366612	0.0628879327049	0.0254044943001	0.280705141814	0.0109521179202
a31	0.0240599406417	0.0376375329473	0.0148911435351	0.00579809193652	0.00996537412758	0.00477490089441	0.00387812302415	0.0194668626744	0.0167341821274	0.099736646673	0.0316193895264	0.0489934451576	0.0336020733751	0.0464451106364	0.0621269532558	0.04048935677	0.0435155559817	0.0495884497624	0.0595710034816	0.0274038040667	0.304094242818	0.0156078303774
a18	0.0253122368766	0.0376030603591	0.0173637598537	0.00483179199284	0.00988655404919	0.0049197163248	0.00515138153272	0.0176813818315	0.0210010637291	0.110043465224	0.0290569121555	0.0575061384059	0.0369512951717	0.0511550592788	0.0717956278853	0.036167152446	0.0352559152672	0.0427283284541	0.0610107027605	0.0309193229222	0.279064033339	0.0145951119178
a31	0.0175031575215	0.037209475937	0.0146130944926	0.00369556144095	0.0088369591964	0.00476384795333	0.00853966651557	0.0161534330372	0.025487073003	0.116369362541	0.0343406325185	0.0597847011086	0.0418336345106	0.0597551040929	0.0947031758284	0.0353902233687	0.0306279019824	0.0362322885514	0.0563480395002	0.0329808878407	0.25068091806	0.0141508786513
a37	0.0164511236165	0.0379547515763	0.0141395944709	0.00310111053965	0.0092648569388	0.00509328908951	0.00953083671852	0.0111807092991	0.0281534832277	0.10796901598	0.0317300859728	0.0629357207429	0.0413994370235	0.0550509751643	0.111666807676	0.0310964641269	0.0253915655941	0.0341846904105	0.0584409742801	0.0360425022136	0.25549434922	0.0137276623938
a31	0.0154183050482	0.0355858434594	0.014302197125	0.00299000208788	0.00960398920627	0.00449997461917	0.00766941700417	0.0100427831597	0.0285481300759	0.118450355927	0.0342555396576	0.065605512581	0.0453173472745	0.0558041559214	0.113403369892	0.030722418023	0.023951182578	0.0330556626968	0.0549557838267	0.0347112518712	0.24991380898	0.0111929675246
a20	0.0182647865454	0.0337314083898	0.0154097978977	0.00378382615063	0.0107522511621	0.00543877200239	0.00766392463139	0.00927331401323	0.028813312852	0.102211904842	0.0348031275525	0.065845580727	0.0439703005582	0.0521286769071	0.114565127164	0.0298781855243	0.0229442641727	0.0328079936989	0.0574052088089	0.0354862523571	0.26515891002	0.00966309178153
