 	l	anno	che	viene	mia	sorella	sta	per	sta	per	studiare	medicina	</S>
a8	0.095628768394	0.0481516926536	0.0482677160478	0.00237180082023	0.0293373279295	0.0180183303079	0.0099267456399	0.0155761639714	0.0350622079353	0.0562839500485	0.4396190145	0.187083086846	0.014673193513
a31	0.057537242576	0.0350721645276	0.0489192223761	0.00221114957965	0.0223800618543	0.0118577439905	0.0080330135868	0.0496892554977	0.0430036017963	0.0916738613452	0.400376155833	0.210046435733	0.0192000879211
a23	0.0288805314212	0.0310901062261	0.0253780039676	0.00183937824857	0.015550524045	0.00975419910736	0.00826243860317	0.0788042816581	0.0476936755294	0.114233618061	0.406950900611	0.214300972416	0.0172613766118
a31	0.0284412833296	0.0603202287196	0.0286639465477	0.00198017991892	0.0252081647072	0.0051935465594	0.0104009200437	0.08060110761	0.0322576444649	0.0847592128276	0.370984623337	0.257654169305	0.0135349839251
a39	0.0275266529336	0.0823933622452	0.0236398362548	0.00236501868071	0.0261278972933	0.00303898132742	0.0097383626279	0.0646731618855	0.0200560746038	0.0543091839795	0.365671790912	0.307290161548	0.0131695242082
a8	0.0338557944096	0.0974197013767	0.01131412162	0.00329806990236	0.0105581639739	0.00230662315731	0.0049594549433	0.0368092476546	0.0177099966846	0.0522290933152	0.396737974571	0.318973191183	0.0138285692169
a31	0.0481912079099	0.162321062695	0.0191810693122	0.00629482308571	0.0233032949257	0.00265865908278	0.00626863593443	0.0577003809292	0.0208878732019	0.0406492539197	0.294755894324	0.309038630394	0.00874919685183
a13	0.0523236658086	0.202572856152	0.0317647642134	0.0104318897059	0.0292152965656	0.00367620937149	0.00829034474214	0.0716506181097	0.021675422561	0.0308477294279	0.232139602441	0.292522018798	0.0128895643013
a31	0.0535316263629	0.163797631691	0.0387282229085	0.0183737919163	0.0233646812479	0.0046218919295	0.0138751464354	0.0955985407096	0.035505358797	0.0434092625853	0.192567457414	0.301903632533	0.0147227651511
a46	0.058225585441	0.156135784497	0.0484385959762	0.0208325910948	0.0251998832686	0.00522886330737	0.0239669719531	0.111643012956	0.0439363474223	0.0582468727711	0.123758854871	0.306484832111	0.0179018126757
a35	0.0566312239203	0.183994301966	0.0410928749254	0.0171813434783	0.0176730664229	0.00568583889772	0.0221050958797	0.0760613420987	0.0361874758741	0.0704647049237	0.178002535604	0.263713243504	0.0312069599186
a24	0.0502371767934	0.157746088375	0.0286605214285	0.0208555733661	0.011872172161	0.00623351941417	0.0230268791352	0.0522485690996	0.0346686180847	0.0875307046612	0.213953936448	0.276746897635	0.0362193641329
a18	0.0412026999178	0.116100110018	0.0307187022428	0.0206250859794	0.00934286791633	0.00573448942032	0.0273769221464	0.0359316172332	0.0286524673682	0.0930566388337	0.210344687816	0.347522305878	0.0333914144843
a17	0.0303603068459	0.132100700766	0.0339813132449	0.0151612085491	0.00748363920811	0.00488277914731	0.0283768920808	0.0264808990777	0.0207538826627	0.0696531431379	0.225991985379	0.379609090093	0.0251641669974
a43	0.027462192622	0.150907822114	0.035762521907	0.0154659487457	0.0084193394427	0.00508439090804	0.0307721740429	0.0248078786526	0.0174380165476	0.0447163107593	0.2088325283	0.406114313698	0.0242165636218
a31	0.029417040494	0.11205049435	0.0380344445783	0.0374357769692	0.0116097513942	0.00769161255295	0.0225975290063	0.0244217168442	0.0172449343159	0.0538945423664	0.1743039249	0.446879731033	0.0244184989406
a20	0.0317774998913	0.0835209693567	0.0340742771874	0.0453042167797	0.0199553787847	0.0105901709386	0.0183704331254	0.0252194507481	0.018552965172	0.0626357730821	0.1815690404	0.439231975944	0.0291978685402
a24	0.0342533407238	0.0794438474522	0.0314689604091	0.0357798652466	0.0239988565616	0.0113228584095	0.0276936200451	0.0266186772494	0.019738127544	0.056910352454	0.218655112567	0.391188817315	0.0429275879667
a49	0.0341765118146	0.0556887844307	0.0294498156564	0.0367281201622	0.0180135294405	0.0120464136332	0.0312522712237	0.0277847457498	0.020823731008	0.063091396618	0.229879016389	0.383735638438	0.0573300271756
a39	0.0324995331649	0.0554392422502	0.0276599736721	0.0341489122541	0.0225842022402	0.0140745643111	0.0342366051432	0.0304357657833	0.021888864896	0.0591754384727	0.214766692796	0.392674983479	0.0604152137065
a19	0.0379522489883	0.0665043386967	0.032910121304	0.0387623791914	0.0432188327867	0.0184117207837	0.0507787536144	0.0335492830611	0.0228816928253	0.0425783442242	0.195058069199	0.36689225116	0.0505019424408
a18	0.0382011722361	0.0598004814322	0.0366126758013	0.0530037198638	0.0528719321289	0.0327622417079	0.0588290088781	0.0420386864204	0.0298289046018	0.0470680876747	0.193337446533	0.30949389372	0.0461517291096
a31	0.0361379646387	0.0561658989441	0.0357684591538	0.0620907994746	0.0451302297096	0.0438087484073	0.0522949454114	0.0593998213668	0.0381901289739	0.0818505301582	0.172772664644	0.271210057907	0.0451797467485
a17	0.0477321315462	0.0597555741947	0.0365478151713	0.0530694484915	0.0475531246365	0.0458725952938	0.0482454492225	0.0601065770823	0.0365925773313	0.0823040958527	0.154414718015	0.281080367569	0.0467255154095
a20	0.0537728590487	0.0572506179582	0.0392961164038	0.0456548515105	0.0569478342122	0.0492367459313	0.0496702773608	0.0511951472274	0.0377020426771	0.0603442270176	0.162793761605	0.28892716839	0.0472083358032
a31	0.0527718922162	0.0549037342527	0.0361056684679	0.0475140903968	0.0530531949374	0.0488353623718	0.0485427259289	0.0522968487225	0.0430352116257	0.0820430552059	0.164793151202	0.269518995063	0.0465860679344
a37	0.0604829166721	0.0523308313509	0.036399793356	0.0455035635456	0.0605211566458	0.0509918684186	0.0491879194983	0.0541052221542	0.0442786257419	0.0833246567353	0.154648805267	0.246640365421	0.0615842886448
a31	0.0661644054574	0.055780546917	0.0388881299653	0.0460164781152	0.0645619305819	0.0555494942595	0.0512795614061	0.0503884556514	0.0449964674473	0.0698899154451	0.146053020956	0.23817198154	0.0722596123483
a20	0.0719932026525	0.0598388033057	0.0414111547684	0.0453498207717	0.0604844474273	0.0606917531398	0.055270563042	0.0500464875505	0.0494081660824	0.0684937128817	0.141052966919	0.223454884247	0.0725040220494
a31	0.0783220691508	0.0628282049686	0.0463858408361	0.0475031526572	0.0592042906091	0.0647792154533	0.0624061515007	0.0527107269168	0.0528115862275	0.0643444051606	0.131175402306	0.201906332482	0.0756226128831
a24	0.0826453911836	0.0679470719895	0.048368220192	0.0491689793524	0.0545060719364	0.0596105692911	0.0583094669202	0.0486116655723	0.0489188143425	0.0599054677869	0.129480755035	0.218505447827	0.074022097161
a20	0.0869075179945	0.0634665338632	0.0462520769973	0.0427053628508	0.0544403983788	0.0549824050304	0.0565264573067	0.0518468806574	0.0505317321808	0.057950533729	0.144024226212	0.221233570542	0.069132328187
a24	0.0864480487982	0.0583191192744	0.0423402525191	0.0397889000969	0.0479491620729	0.0490260225435	0.0529418791022	0.0517313000191	0.0502883675269	0.0593731787763	0.161092654537	0.239693220847	0.061007904769
a8	0.0819672700661	0.0585808285581	0.0450441790664	0.0408235430456	0.0447614414376	0.0477031839812	0.0521062273674	0.0520419152064	0.0449641626423	0.0537963479921	0.187104267312	0.235195146682	0.055911501203
a31	0.074774352622	0.0558335463994	0.0424908253955	0.0516253007485	0.0424433543459	0.0561968824137	0.0648753617891	0.0638687810688	0.0524789104141	0.064631147264	0.201830789504	0.174162440894	0.054788325241
a29	0.075740090074	0.0545722986665	0.0397667529985	0.0578247058495	0.0520378965153	0.0603178424246	0.0673684859964	0.0661050700229	0.0595744344047	0.0723311932213	0.170403768168	0.156510471898	0.0674469936803
a31	0.075083863558	0.0602859780222	0.0423769903328	0.0598996298165	0.0577757086384	0.0609223688749	0.0621590865321	0.0612436028743	0.0595923736682	0.0714847492071	0.150370881856	0.160988861766	0.0778158980934
a28	0.0768260102527	0.0639797656741	0.0435943055776	0.0590362893388	0.0570416749461	0.0619527607583	0.0609858937774	0.0597258503581	0.0598897192894	0.0707157148024	0.144933410085	0.160895110122	0.0804235045645
a24	0.0859453546842	0.065268866158	0.0452556172192	0.0481104327796	0.0554537342487	0.0555747761861	0.0561583460591	0.0565492661194	0.0552729800298	0.0651912308008	0.153079303362	0.185059680707	0.0730804265215
