 	i	bambini	piccoli	vengono	vestiti	dal	padre	e	dalla	madre	</S>
a31	0.1539935429	0.0049811665336	0.0157068062294	0.0416133741976	0.0106552875096	0.0939562601967	0.055981337342	0.093541294	0.05693563486	0.4577355159	0.014899780866
a28	0.0789400461629	0.00452981848365	0.0176942646853	0.0780274231512	0.0108800858985	0.0894110474165	0.0497939030353	0.18519008714	0.0626002481933	0.410500599233	0.012432504994
a37	0.0647815796239	0.00477489557227	0.0264261223004	0.0848252251235	0.0324745511204	0.0826255049979	0.0391163360851	0.214537739053	0.0741622067978	0.361547875611	0.0147280017327
a31	0.055593007968	0.00308160458589	0.0337754852406	0.0384547380934	0.0704023875855	0.0865133212973	0.101675270055	0.145865281284	0.0704090177726	0.377814016657	0.0164158736028
a17	0.0486089039893	0.00185723689896	0.0373722464665	0.0186437641543	0.0642650114018	0.105083102484	0.124849032498	0.110191399561	0.0655561101642	0.403031972472	0.0205412304395
a31	0.0418109846031	0.00182657175665	0.0537408074058	0.0130653506105	0.0458073828406	0.127726007688	0.108987140099	0.10248274592	0.0664638271214	0.407397301157	0.0306919012598
a28	0.0502378422677	0.00184656516635	0.0612853942886	0.0126066841588	0.0367395995602	0.123654449529	0.0994288105263	0.10074191584	0.0763021856405	0.399327538786	0.0378290284666
a17	0.0838465535559	0.00264956905012	0.0577636195029	0.0185439138959	0.0195040029667	0.108061008863	0.0651834618688	0.06660317848	0.108510559613	0.431423474729	0.0379106592489
a20	0.0978756963453	0.00784508556004	0.052744498413	0.0227805820393	0.0167877300289	0.104054838501	0.0628442913563	0.05533557276	0.123487033938	0.426485982643	0.0297586768763
a31	0.0735228767618	0.013405945992	0.0583462990603	0.0323993837175	0.014865058683	0.0755959072403	0.0572900881854	0.0589254713867	0.156324040513	0.434267689814	0.0250572333888
a37	0.0666568005673	0.0114021817567	0.0506267503548	0.0336129105939	0.0119211541303	0.0575161499134	0.0575774516885	0.0778003991956	0.186790696438	0.420127572471	0.0259679291863
a31	0.0687880286558	0.0200604199122	0.0470926156129	0.0327343159103	0.0129291279794	0.0615540842111	0.0921280061228	0.0892278504652	0.151854849013	0.399838053757	0.0237926323154
a18	0.0689744285053	0.0259328694374	0.046664809311	0.0346484206434	0.0139804132598	0.054220491897	0.100380413774	0.100303816488	0.134897004938	0.395903205519	0.0240940974318
a8	0.0616611095018	0.0154898921991	0.041585179917	0.0299381659478	0.0191715645533	0.0473073539257	0.088836327658	0.118650543229	0.149595162979	0.39823333524	0.0295313375839
a31	0.0768620940806	0.0267914675064	0.0470701325723	0.0300332661399	0.0258394955444	0.0414827181752	0.0845313322193	0.10805918781	0.122405994326	0.39566182248	0.0412624686346
a24	0.102264706894	0.0373461632088	0.0386321486974	0.027477149964	0.0239602990081	0.0384384153917	0.0719676713398	0.108730509737	0.115304282109	0.38378248876	0.0520961503449
a37	0.0943313854313	0.0331490588296	0.0305835617391	0.0263263718813	0.0240688136694	0.0480997959306	0.0757062721133	0.134682829646	0.120459011503	0.35730703592	0.055285859515
a31	0.0794895577438	0.0404581342632	0.0361920538464	0.0341148459404	0.0325432227898	0.0503378490435	0.0745591347711	0.159699384215	0.0989731066343	0.32509557704	0.0685371258383
a30	0.0906873289146	0.0439027025611	0.0382755078288	0.0387045930268	0.0365878103433	0.0484724541478	0.073391776657	0.162048767738	0.111553645545	0.280836238747	0.0755391551461
a24	0.107258355972	0.0422525897404	0.0346269292629	0.0363778827423	0.0328252383611	0.0482820959826	0.0847603847523	0.154118852246	0.127071967848	0.266630453582	0.065795240182
a46	0.0935912537907	0.0413937621135	0.0339319143943	0.0375585779141	0.0348575642537	0.0541340625275	0.0960468483174	0.188347066149	0.113286040749	0.244351031194	0.062501878594
a31	0.0802701717302	0.0410290841045	0.0315521326648	0.0429646005314	0.0412718328379	0.0611037412958	0.0857128637725	0.200654667583	0.0956225868497	0.243072336531	0.076745980998
a8	0.0882995634434	0.0464086595015	0.0327770440883	0.0503305346038	0.049052364566	0.0674104986853	0.0710750083908	0.180333242994	0.0919008775499	0.237804287244	0.0846079105993
a31	0.0944300598811	0.0564092961672	0.0340485625628	0.0555760221613	0.0520377554553	0.0649557574751	0.0629039385969	0.171248763398	0.0917772977833	0.233033130148	0.0835793936664
a3	0.0989776091604	0.0650356457224	0.0382811676543	0.0621547978138	0.0540011999518	0.063653719405	0.062481928799	0.160542422866	0.0943580863944	0.219104292183	0.0814090986888
a39	0.104617583587	0.0640801182408	0.0426996829514	0.0638699229379	0.0555267920506	0.0671064514683	0.0768079291997	0.171157508622	0.108641588131	0.173965735794	0.0715266596296
a31	0.096934216549	0.0580403780136	0.0395579114838	0.0591057463126	0.0517385419169	0.0641864009561	0.0774017191066	0.178993148274	0.098415612377	0.186119439265	0.0895068672765
a28	0.102401096003	0.0614568442712	0.0418541167946	0.0615281615709	0.054311276739	0.067938154252	0.0763241360755	0.157358828225	0.105800550126	0.173846310022	0.0971805108255
a31	0.102223732668	0.0708037952904	0.0467632079982	0.0679324521236	0.0652396934463	0.0726838199507	0.0775045150252	0.151094028475	0.117088231575	0.144001615607	0.0846649173418
a17	0.0975336682893	0.0769268319635	0.0521818685994	0.0735460875745	0.0720820211488	0.0772797090502	0.0776096733417	0.147614851758	0.116165373058	0.129599317336	0.0794606162473
</S>	0.106835657245	0.0800023674817	0.0569385650997	0.0758061153872	0.0718027179744	0.0806382399251	0.0809627330709	0.135739035279	0.122933839529	0.116703009868	0.0716377238236
