 	se	vieni	ogni	sabato	ti	compro	il	pane	</S>
a31	0.09945235831	0.14698101117	0.10782198735	0.0165319937338	0.10256358651	0.113848823201	0.1108841487	0.2638627962	0.03805328608
a29	0.056926335274	0.08879436627	0.0985239124785	0.0106886773713	0.144174005663	0.0760774234486	0.117760272087	0.359287744133	0.0477672621867
a31	0.0555862812753	0.0735079969033	0.0933223302213	0.0105640747184	0.153533517221	0.0815820281533	0.101683373749	0.383544348111	0.0466760420622
a20	0.0598820875318	0.0662853308944	0.0885786866064	0.0133764105171	0.171786559407	0.0556257252358	0.12096514345	0.39407042067	0.0294296270207
a31	0.106000159417	0.0633573952915	0.113898589168	0.0134685385219	0.212663951802	0.0302776348563	0.126744344725	0.314138573883	0.0194508085669
a28	0.133193157006	0.0766517671638	0.113023001843	0.0129771309409	0.201358636734	0.0207048026618	0.134491640816	0.267496334521	0.0401035210156
a3	0.098657745202	0.125901331188	0.0650112613343	0.0115158426943	0.136691846938	0.0145016610946	0.162214437939	0.30723157684	0.0782742880052
a35	0.0978778292673	0.191123905996	0.0428084243448	0.012749387057	0.0948370636727	0.0140882234911	0.169382780553	0.283147949747	0.0939844401824
a31	0.125201272489	0.170554244199	0.0477916550416	0.0277214599759	0.103431282291	0.0208463849166	0.158455015984	0.264449766116	0.0815489339415
a20	0.12237932383	0.189320433066	0.0512957128339	0.0377334321353	0.106886964377	0.0316915415735	0.132532322921	0.258230098905	0.0699301899178
a31	0.124570971743	0.195115426489	0.071906711538	0.0466559776411	0.110275352939	0.0504266702258	0.107375573207	0.226411612435	0.0672617240099
a28	0.133780768048	0.196405526096	0.0789285801993	0.0519182044804	0.11457252278	0.0792227642019	0.083749337309	0.182608967212	0.0788133399633
a13	0.111756290349	0.254127596299	0.0661509292198	0.0465104241601	0.0886455609267	0.106542848027	0.0641014714763	0.162350026604	0.0998148619478
a41	0.11509732405	0.234249339833	0.0644543121399	0.0479123741867	0.0908356699089	0.113220217742	0.0616460248921	0.165432644268	0.107152101983
a28	0.118273129617	0.195894270744	0.05468951438	0.0458644782689	0.0946833819696	0.0898093327807	0.074183351964	0.214822312023	0.111780235994
a31	0.111619284746	0.146322684048	0.0490709707933	0.0469704860963	0.11805008879	0.0762933061936	0.0917007705213	0.247326107341	0.112646314331
a20	0.118918842455	0.125886332083	0.0526009184644	0.0544159818988	0.120024919863	0.104676026731	0.0866834128404	0.218449511114	0.118344069977
a31	0.125292176285	0.134849863694	0.0707200433548	0.0670997726996	0.093384589821	0.12028009851	0.0792612588801	0.178035748038	0.131076464726
a24	0.127834804628	0.146933260898	0.0846080513183	0.0802325668999	0.0874648008737	0.136600202437	0.0761996698934	0.139991227746	0.120135424909
a46	0.127960881009	0.147976157966	0.0893316217728	0.0984916089666	0.0868343482246	0.155369962146	0.0815270909645	0.113873333515	0.098634997503
</S>	0.119932466104	0.129287717483	0.0929405168864	0.111869314483	0.0934102286123	0.149844279073	0.0954851008823	0.113860904558	0.0933694763515
