 	sicuramente	stanno	ancora	svegli	</S>
a17	0.3918644124	0.345664509864	0.132088406393	0.110975956504	0.0194066966638
a24	0.278238876733	0.419711390755	0.101907025824	0.168954088715	0.0311885994901
a28	0.166293932844	0.421517279718	0.0867776106413	0.291274736903	0.0341364192735
a37	0.174234481881	0.392251401906	0.142572173406	0.269296421591	0.0216455173952
a18	0.226470349374	0.324529523302	0.256079970055	0.173240418989	0.0196797185584
a39	0.300761608718	0.252666475767	0.312380433085	0.10444521353	0.0297462522395
a31	0.281491863819	0.242499676589	0.310013836402	0.10678582251	0.0592088011465
a39	0.29763131664	0.211027471863	0.269401682454	0.10016566433	0.121773859847
a31	0.345956621693	0.169871269888	0.232186194271	0.0894578885367	0.162528032614
a46	0.342668597211	0.163444130429	0.22956666649	0.0859967337789	0.178323882191
a31	0.29353428051	0.16067296741	0.268112970563	0.113149199793	0.164530582717
a18	0.270974147077	0.160096023537	0.285256220854	0.138296914598	0.145376690572
a31	0.298369115426	0.132401526979	0.280148150951	0.148101472466	0.140979726457
a39	0.276512097342	0.137843320793	0.27253695365	0.168784815355	0.144322809819
a31	0.253585800447	0.141168718131	0.26301551255	0.178896200452	0.163333774206
a41	0.263861288816	0.136304166044	0.24151343085	0.191426441484	0.166894661869
a39	0.270658862939	0.141582852548	0.215529026283	0.200492490495	0.171736747556
a28	0.252090144313	0.125069873916	0.226856884094	0.228025945498	0.167957139452
a20	0.274821221104	0.116461446772	0.213186386031	0.238960807833	0.156570125551
a31	0.287590760701	0.154649529057	0.21409070801	0.208822673944	0.134846319317
a39	0.316557530234	0.168546408019	0.206500028003	0.193847806648	0.114548224839
a35	0.380197724745	0.145894161273	0.168354332001	0.197467473549	0.108086302146
a31	0.338289783448	0.171033642024	0.188992510667	0.188578845183	0.113105197249
a11	0.305672990349	0.178370114008	0.196277314889	0.204169841461	0.115509725083
a18	0.346723966116	0.154661624669	0.17877780363	0.212151581554	0.107685024361
a24	0.385908580705	0.143736618623	0.175940023877	0.189185236518	0.105229528787
a31	0.346174942968	0.159130692208	0.195203113959	0.180243582173	0.119247645596
a18	0.307885898389	0.170438345669	0.197805738653	0.191828840058	0.132041163199
a31	0.29216946613	0.159518444956	0.204864566218	0.192951164686	0.150496353066
a18	0.278650837377	0.158518408052	0.208556885406	0.201255596895	0.153018268355
a15	0.314814839126	0.155083122684	0.181914075135	0.212800130298	0.135387833985
a8	0.289726623042	0.161007729561	0.201068167045	0.220955382099	0.127242114528
a39	0.253527352347	0.166164897854	0.221385847015	0.234663921366	0.124258002176
a31	0.239808846782	0.170258441618	0.223906717005	0.222332638455	0.143693374059
</S>	0.231568715391	0.175793651309	0.225899877503	0.206010382228	0.16072739603
