 	loro	non	vengono	non	li	aspettiamo	mangiamo	</S>
a20	0.544218851462	0.011093525716	0.003730365418	0.00684367275	0.023771510748	0.056404190195	0.283692554766	0.0702453348138
a46	0.506164752589	0.0404374979853	0.00413302437133	0.007730105386	0.0127476016167	0.0726594622117	0.293579435202	0.0625481281913
a39	0.354406938705	0.0922119613618	0.00563972437844	0.0227074842327	0.0212332875996	0.102200904897	0.250091421334	0.15150829341
a31	0.218764740355	0.0826588602673	0.0114446731053	0.0394346284789	0.0240778847552	0.114734538966	0.224138725578	0.284745962586
a20	0.151706108572	0.178634130756	0.024232579483	0.048107021801	0.0250074394071	0.0951661123087	0.221022888459	0.2561237061
a31	0.065819868924	0.250589004119	0.0332250387753	0.0630563382203	0.042092178449	0.0762681966896	0.322486693086	0.146462655955
a15	0.0870503689547	0.21998948144	0.0351530748694	0.0860202733334	0.051560868863	0.0760304575632	0.320642324115	0.123553131538
a11	0.144566979165	0.241800935347	0.0387758152911	0.102963320638	0.0530210552677	0.0705773290544	0.201155703792	0.147138853559
a31	0.131508410613	0.184130313249	0.039866058207	0.0919944306793	0.0562548890892	0.120392051351	0.266181887931	0.109671961573
a46	0.100968189603	0.147906883883	0.044715893155	0.0943075990264	0.0683422934964	0.14994065881	0.321307149977	0.072511332359
a31	0.0954673409643	0.156039871961	0.0520906917383	0.103481395009	0.0807572808988	0.134221490963	0.304967278659	0.0729746394877
a46	0.0952904713848	0.15242146052	0.0580352939728	0.104977657003	0.0845376990329	0.139745021121	0.29172573862	0.0732666548906
a31	0.0989593984989	0.162421355107	0.0644558566709	0.105442772534	0.091111477811	0.142426128774	0.260574549273	0.0746084656715
a15	0.106206955597	0.168384753436	0.0713171953703	0.104533943978	0.094374864137	0.138523437211	0.241794027758	0.0748648238305
a31	0.118439879999	0.166184734079	0.0786364984234	0.104108540726	0.0990651004457	0.13587105589	0.222370491253	0.0753236962102
a20	0.129912974733	0.164646164826	0.0956103593745	0.101595493109	0.104562616015	0.13197363743	0.196695818018	0.0750029261367
a18	0.135717306258	0.158082126809	0.116299612125	0.103713500036	0.103904336672	0.132588167277	0.169637348139	0.0800575898456
a46	0.142118556999	0.13753065027	0.112650314975	0.0960654844787	0.0969287445573	0.151631321292	0.184907393913	0.0781675296152
a31	0.145504322033	0.125961957423	0.102509026125	0.0949585506929	0.0975576725191	0.159602914631	0.189526493038	0.0843790706051
a15	0.153604021878	0.131306303808	0.106066372242	0.100876113164	0.10506994524	0.148742286477	0.164736010079	0.0895989579684
a31	0.148962725293	0.127900164736	0.110324005481	0.103097580255	0.109240174147	0.159555105092	0.15219411556	0.0887261324895
a37	0.144934016364	0.129768898379	0.111591615227	0.103046568218	0.109957087516	0.166493361697	0.146034663853	0.0881737848298
a35	0.153643532321	0.13577878146	0.109315354076	0.096239121606	0.101804000639	0.171116771899	0.148867359084	0.0832350898766
a31	0.151374776307	0.128091933153	0.108056391025	0.101828922935	0.103380090746	0.1661845023	0.149798084695	0.0912853121589
a46	0.148625376302	0.131764725051	0.111653125008	0.106490273512	0.107444815182	0.161540383767	0.136302776232	0.0961785291196
a31	0.142350347567	0.13093826615	0.115905980869	0.105679930037	0.107315022461	0.168916051256	0.136325549077	0.0925688517065
a11	0.136468710656	0.13173437785	0.118503009023	0.105808653146	0.10784660782	0.172129871085	0.136713653159	0.0907951062355
a31	0.131133031352	0.129592247083	0.120660107541	0.105615592182	0.10972528394	0.175756397695	0.13651742012	0.0909999070785
a46	0.125870402517	0.128266316828	0.122058565514	0.106378983194	0.111602978647	0.177468050232	0.137243061307	0.0911116372262
a20	0.132145332439	0.136878460276	0.123463381038	0.103962333798	0.110232043616	0.171684021344	0.130811283769	0.0908231439421
</S>	0.136806608219	0.136271904138	0.126044262319	0.104975179299	0.110944180908	0.162361934072	0.128573776385	0.0940221556711
