 	ora	io	sto	studiando	di	di	imparare	di	diventare	maestra	</S>
a33	0.21968695727	0.12683162188	0.108414478507	0.09907826397	0.0418830629	0.0402013248396	0.1134017004	0.0397340325234	0.0686517012993	0.130296241772	0.011820646472
a31	0.174559881977	0.11766081768	0.100078401792	0.0589353384567	0.0583679234893	0.0696041802649	0.100491931887	0.0427171690421	0.0593391751938	0.192408670629	0.025836538524
a7	0.108375155079	0.0775434359733	0.0899070300933	0.0611673678189	0.0488931257724	0.0669099669916	0.169294941916	0.031918034195	0.0541190757703	0.262109681445	0.0297622038147
a0	0.0694487541597	0.0572813379831	0.108450298009	0.0768900953776	0.0268819164467	0.0325036214476	0.226749485105	0.0230013177919	0.0269257089669	0.321041768488	0.0308257050376
a31	0.0574707031599	0.06879098165	0.110742634894	0.0995479111639	0.0211610257621	0.0200562656418	0.188856896502	0.0134404383591	0.0297867952768	0.362599761666	0.0275466008169
a37	0.05304038392	0.069754221031	0.109734387935	0.120647040271	0.020645671969	0.0159771051939	0.173894905567	0.0100237020782	0.0271496289659	0.377135651064	0.021997330405
a8	0.06594252476	0.0432124584943	0.108048293107	0.158902452333	0.0267898974323	0.0164836612512	0.185967425289	0.00682059941207	0.0104659337323	0.344116531308	0.03325024761
a37	0.0769730445467	0.0390224274981	0.107687259227	0.165077611328	0.029485701958	0.0169494480835	0.192179764396	0.00664516953669	0.00629392982577	0.327953908036	0.0317317456413
a31	0.0599565824489	0.0374505471394	0.153875828407	0.131553270633	0.0331410952836	0.0188450473842	0.171243801599	0.00869550443436	0.0193624342105	0.347648221519	0.0182276797138
a17	0.091468213043	0.0572004440865	0.170661240909	0.144765546211	0.0366551087432	0.0221783251453	0.146215499666	0.0145694342816	0.0242197167368	0.280103712953	0.0119627699273
a37	0.127321075974	0.0718411927622	0.126443703583	0.152418725004	0.0256547884877	0.015635160199	0.186449955355	0.0298937845365	0.0233580474916	0.214065751358	0.0269178112624
a31	0.099966729458	0.0523718779407	0.110314565581	0.172694860601	0.0349575996612	0.025708230661	0.189013143985	0.0422743493255	0.0410950176519	0.202884664173	0.0287189437608
a14	0.131182381166	0.0474674837069	0.0968345165537	0.213497291134	0.0432370361504	0.045491549249	0.143672457328	0.0400447236978	0.0488526352453	0.171321280271	0.0183986342736
a3	0.202755091469	0.0625473793423	0.0774280896912	0.213910641711	0.0343534958481	0.0407199503937	0.130056476576	0.0426259164886	0.0453305891918	0.127365907217	0.0229064720512
a11	0.201450686156	0.0649442838474	0.0697923642571	0.202912016037	0.0268844931027	0.0248703506512	0.169757191659	0.0535865304229	0.0432334519039	0.117280643726	0.0252880093771
a35	0.162728351385	0.0555740213491	0.064107224219	0.229949356546	0.0233848112809	0.0170235929904	0.23523517002	0.0480811110476	0.0383044173013	0.104185501922	0.0214264521457
a8	0.116953516128	0.0368933232497	0.0542012037663	0.270155824982	0.0254563708203	0.0137117857168	0.279076175673	0.0398316093559	0.0340734320338	0.098964604534	0.0306821485619
a23	0.0941915412427	0.0250046733832	0.0501034865128	0.265216430461	0.0314816336601	0.0218647917389	0.295915976358	0.0443450921186	0.0364734725446	0.0991985121113	0.0362043774673
a31	0.0981562298142	0.0266733258277	0.0528242398549	0.222151546754	0.0394200461734	0.037272298325	0.296273096653	0.0476582879995	0.0467240219549	0.104065721904	0.0287811730824
a11	0.102441910071	0.0309108670092	0.046008860965	0.195516426051	0.0394702331511	0.0395045394937	0.292090742284	0.0519915723998	0.061259364025	0.113718238968	0.0270872205675
a10	0.100867990357	0.0359776292697	0.042546138855	0.179361645817	0.0326116316904	0.0303878972579	0.291111886295	0.0540470039733	0.062026075075	0.124516755923	0.0465453158292
a31	0.0967272764523	0.0409696781566	0.0471924101717	0.165506046572	0.0312351740615	0.0334944604006	0.263498029365	0.0554068016298	0.0578448329583	0.152865938908	0.0552593348097
a10	0.112755061284	0.0440244968522	0.0444530358106	0.179090889291	0.0334991123185	0.0399057337749	0.232504307255	0.0686019635153	0.0634927817194	0.143965535569	0.0377070697366
a35	0.139064363495	0.0519598767507	0.0433839307369	0.20505969003	0.0387159396395	0.041494397725	0.210888677018	0.0726884291718	0.0612475818398	0.106440903723	0.0290561977122
a20	0.137620369832	0.0568273835836	0.0453615481523	0.19320864801	0.0406874022798	0.041585153675	0.213823187273	0.0702611609239	0.0683015670799	0.0963050419077	0.0360185333107
a31	0.133466260211	0.0547080034345	0.0435543336708	0.14693741885	0.0378305452959	0.0421736147223	0.214456316558	0.0729540585013	0.0743463114266	0.124415532169	0.0551576101769
a20	0.127929125337	0.0564830105182	0.0420092306036	0.134690379997	0.038847212368	0.0471610632381	0.189308719186	0.0949925027604	0.0792082891422	0.136097307656	0.0532731541923
a31	0.112549304646	0.0548991070661	0.0450141419345	0.126172748732	0.039043697656	0.0486441218794	0.166154413129	0.112483131653	0.0891288277141	0.130312242152	0.0755982623308
a35	0.105707875349	0.0595806597154	0.0499892092448	0.125091312111	0.0432173212853	0.0535928687598	0.15631917231	0.118322657418	0.086497815038	0.119054694584	0.0826264294436
a14	0.114616573983	0.0724762354385	0.0522473792816	0.12767004977	0.0509734170951	0.0604486357199	0.159102649303	0.115483398473	0.0848083820127	0.109988426995	0.0521848531479
a37	0.132155730661	0.0747441027462	0.0531870762272	0.11272101819	0.0520228730984	0.06132207344	0.178686347501	0.094408786691	0.0837195118709	0.114288194398	0.0427442613826
a19	0.13586585822	0.0700877205154	0.0505227316091	0.113147831063	0.0511771658995	0.0582491553467	0.2121285907	0.0880595399637	0.079594174757	0.106054682666	0.0351125300609
a28	0.109755072273	0.0624664237051	0.0449523441497	0.108262441488	0.0460185729665	0.0499819427822	0.2757123743	0.0816377250546	0.078845061799	0.0983601507553	0.0440078855936
a21	0.0820069909577	0.059777804235	0.0438296450099	0.0915058258293	0.0435376216555	0.0451138965941	0.357357473833	0.0766030516849	0.076255700773	0.0776078399184	0.0464041427579
a11	0.0777295489859	0.0608367990117	0.04497466909	0.0826089616098	0.0440501819518	0.045468844798	0.384071483411	0.0787800495616	0.0737987560577	0.0690772747061	0.0386034138926
a37	0.0790320483286	0.0602098475372	0.04368692621	0.0795338896699	0.0449069695173	0.0490982977993	0.374148680937	0.0829790772539	0.0744488997926	0.0737574779687	0.0381978810175
a29	0.0830277077095	0.0614898265124	0.0437839481367	0.0808359001566	0.0480417495724	0.0553525048664	0.353098852979	0.0896041846846	0.0722386299175	0.0745449296562	0.0379817651792
a18	0.0871029551032	0.0627923668375	0.0442206302856	0.0829144361855	0.0505491394575	0.0607635802888	0.332035659393	0.0952848910282	0.0711574734925	0.0760929940854	0.0370858557664
a31	0.119756202168	0.0611516924125	0.0376617033485	0.0898923220618	0.0432714397925	0.0533534134096	0.313936107998	0.0822360803427	0.0581433540308	0.0800792840285	0.0605183841888
a20	0.133660979989	0.0636988288042	0.0385530692895	0.107994004354	0.0433568635042	0.0495175009165	0.284945142066	0.0770795951809	0.0515929062103	0.0797230622762	0.0698780131963
a31	0.122202088063	0.0676486973347	0.0444228618298	0.108799806651	0.0480065597681	0.0536695831055	0.221272714689	0.0920797403936	0.0642472290034	0.0865488634921	0.0911018142654
a39	0.120921186021	0.0750950708449	0.0486795917433	0.096186473217	0.0501829589227	0.0612473548352	0.17626193263	0.104149107731	0.0759091280011	0.0893437496307	0.102023423955
a31	0.10221453534	0.075517671415	0.0548717755144	0.0971877780723	0.0513395659076	0.0636237124117	0.15449707521	0.114930024044	0.0818198055337	0.0970554130102	0.106942643185
</S>	0.08968296517	0.0668541694075	0.0541697575572	0.0991980953362	0.0460400890538	0.0558172214059	0.133893251105	0.117531974622	0.0833522205668	0.115579949505	0.137880320693
