 	Marika	cerca	una	macchina	che	consuma	fa	poco	consumo	in	benzina	</S>
a31	0.156448643755	0.232224908776	0.02756838433	0.06409829012	0.019142665208	0.048785673482	0.07781828066	0.11799853349	0.16899348247	0.021821833777	0.054834434444	0.01026488924
a10	0.12655879125	0.185869954656	0.0191692105396	0.107999947465	0.0370501697147	0.0397938866323	0.0972875383267	0.189252579029	0.140440526357	0.0207836545557	0.0263850136387	0.009408736012
a20	0.156689736886	0.132907731783	0.0109440254028	0.104016904867	0.0562660559249	0.0252993255541	0.128115973976	0.238771558172	0.0981448119857	0.0149826101116	0.0136346588582	0.0202266094415
a31	0.161933286866	0.118993689225	0.00989998021507	0.056588524609	0.053363651955	0.0452591092175	0.129834789392	0.261111366947	0.105165381529	0.0269589530002	0.00583416148413	0.0250571132159
a20	0.164278616523	0.118019587175	0.0107282082858	0.0410567749563	0.0497953589161	0.0544661894239	0.0845624630773	0.259028637913	0.157038342403	0.0367521814893	0.00341508757544	0.0208585538293
a31	0.193727315022	0.107313654318	0.0110259460586	0.0346851356188	0.0373254372898	0.0326513860612	0.0964268405524	0.218165257527	0.181235193428	0.066637102242	0.00308717464515	0.0177195480965
a17	0.200021130874	0.0951648336793	0.0108498547951	0.0323904705043	0.0294178751979	0.0243782370151	0.110062982852	0.181011930891	0.193748876449	0.0931613208897	0.00392269679572	0.0258697715595
a31	0.245800783091	0.0730709190664	0.0115491929706	0.0261995368661	0.0283747275006	0.0251636306163	0.100487279557	0.125938459654	0.23170161579	0.0984827900319	0.00468934386324	0.02854172095
a26	0.257589569477	0.0617908274355	0.0103457154502	0.018368699862	0.0283842723802	0.0282846932587	0.119170657538	0.089992201544	0.250699868863	0.10126791806	0.00723719476108	0.0268683958055
a23	0.232607090992	0.0731900754852	0.00688898369673	0.015106437234	0.0322841688427	0.0313780084784	0.112998785079	0.0633309952293	0.229210470288	0.123951530953	0.0156572531337	0.0633961952085
a31	0.209847345984	0.0741861571951	0.0102373784962	0.0263869078113	0.0470501504836	0.0573548977383	0.085539493693	0.0626817372244	0.194350981429	0.143397791651	0.0188971210446	0.0700700258762
a20	0.177366391881	0.0873517871317	0.0148637783294	0.0386141751371	0.0577113478012	0.0803447890928	0.080380674431	0.0533316416881	0.17957564741	0.164037722084	0.0256299516815	0.0407920968654
