 	cosa	fa	Anna	il	sabato	mattina	</S>
a46	0.202846483	0.38557406716	0.10169668462	0.07919373429	0.033096591958	0.1696544155	0.02793805439
a31	0.128635169007	0.31612134802	0.108233724273	0.11212391873	0.0695774040953	0.246264306233	0.01904417703
a6	0.0619424888757	0.260623629287	0.121276165291	0.153808817843	0.0781670475102	0.312708697658	0.0114731878167
a31	0.0612993114972	0.271457360616	0.11271397323	0.195898797948	0.0450619278645	0.293693783846	0.0198748780022
a37	0.0696968466524	0.229509911932	0.0875059289433	0.213930257863	0.0388332882695	0.326350065169	0.0341737276441
a31	0.0808599526928	0.227250182257	0.0769036132478	0.219105586634	0.0357210425005	0.327352682331	0.032806945292
a17	0.0782213311249	0.213846325606	0.0734809732026	0.210625970278	0.0463887254588	0.288663839712	0.0887728204413
a31	0.059920065135	0.189344059315	0.0663285722675	0.207291632559	0.0513826418563	0.300632487184	0.125100522307
a17	0.051999104845	0.194061465945	0.0643264479025	0.20053814032	0.0614534535621	0.308431090441	0.119190287989
a31	0.0310843051483	0.206944506782	0.0571781377675	0.193139832507	0.0816269998174	0.308420599747	0.121605600736
a8	0.0278844495828	0.227663728394	0.0626680289225	0.180933705169	0.0812237636665	0.299251782116	0.120374524539
a31	0.0307084849943	0.281657030998	0.0699309779742	0.16438647419	0.0761685758002	0.246942334039	0.130206120773
a28	0.0373918200648	0.355472483466	0.0662033713247	0.134352551663	0.0664975182514	0.206691748546	0.133390520304
a0	0.0741038830216	0.405445959155	0.0504847629749	0.0852068304877	0.0652528531971	0.185742044715	0.133763671968
a41	0.120371575081	0.395685729852	0.049317155525	0.0781460034959	0.066815809979	0.183745445972	0.105918273856
a39	0.135172348567	0.392694367084	0.0606872485083	0.091332723632	0.0702180839263	0.170574293724	0.079320947152
a31	0.170797080322	0.313759352028	0.0901794823028	0.108898572944	0.0776600159754	0.158740483441	0.079965033784
a39	0.217962350241	0.238125805343	0.110967697834	0.108819399781	0.0776350989918	0.165142176014	0.0813474850613
a31	0.204235492214	0.212167278648	0.118708215811	0.120088247927	0.0825681619306	0.174072773605	0.0881598372871
a18	0.180346830205	0.207477957749	0.122595193137	0.125683088842	0.0900178107769	0.183451347468	0.090427771429
a31	0.156492181868	0.21138171725	0.124168607712	0.117476621681	0.103961946126	0.188108580156	0.0984103280097
a18	0.142146272756	0.214250921083	0.136449298171	0.118486805227	0.114573278042	0.171927640452	0.102165762903
a31	0.136661822785	0.208279268361	0.13833251539	0.116819933742	0.128906249347	0.166124267551	0.104875931868
a39	0.134823301128	0.20714576612	0.14406803353	0.116016363914	0.135286880449	0.157197169717	0.105462462263
a41	0.161536698376	0.233721745373	0.146270659977	0.116817200638	0.125177764816	0.133662633572	0.082813273061
a8	0.152601360125	0.214993155791	0.150268599459	0.132836762213	0.128519354272	0.140243251657	0.080537525287
a31	0.125827565242	0.18197241793	0.163208255153	0.143168361204	0.131369096091	0.144745633219	0.109708697496
a46	0.132707139614	0.188298733977	0.152694106384	0.131374307001	0.143718873364	0.13269720374	0.118509660365
a8	0.141418331871	0.190966676659	0.139788408795	0.127740159134	0.160370187788	0.138955842847	0.100760416922
</S>	0.137081802935	0.17345178533	0.142849682398	0.133190543567	0.166018270894	0.147108185823	0.100299754061
