 	voglio	che	Maria	che	venga	domani	</S>
a8	0.23952244823	0.08078813639	0.038447435052	0.13980699242	0.26315903685	0.14818614846	0.09008980786
a31	0.145640786917	0.0491701416913	0.0347213540312	0.136118478624	0.402129941483	0.158052056129	0.0741672573067
a8	0.0748077682057	0.0487227692118	0.0283428197069	0.162532560592	0.427345510494	0.158449432231	0.0997991661022
a31	0.0577622687752	0.122932144691	0.0418727732263	0.188437168397	0.292563621231	0.130980440089	0.165451602234
a24	0.0351264657051	0.143948761364	0.0431966123288	0.170919155822	0.24606905161	0.11821557951	0.242524372278
a31	0.0502053549617	0.142017216921	0.0692841748029	0.168234867131	0.218031765803	0.125346593117	0.226880037693
a46	0.0704092158806	0.184465010307	0.0856432685343	0.141719917744	0.168498901668	0.178583465646	0.170680219431
a31	0.0596241799469	0.158021080569	0.0750974947114	0.109134748381	0.190942076956	0.244304765081	0.162875639766
a29	0.062451565249	0.13896218679	0.0793071351705	0.0968506259937	0.227663226652	0.250023056906	0.144742203144
a20	0.102321430016	0.15426195793	0.0960045186568	0.0801185113312	0.209230676617	0.210519336035	0.147543576648
a0	0.119825706805	0.16622749131	0.136861963819	0.0792188065104	0.152941872806	0.196463165612	0.148461008149
a31	0.105868121418	0.136560061854	0.128375308406	0.0731148836368	0.174771059069	0.214712532604	0.166598051716
a23	0.127245475156	0.118953155235	0.0968372578687	0.0712114070123	0.21087580129	0.206984324135	0.167892606352
a31	0.138807383052	0.119179060412	0.110551769223	0.0833979642041	0.204408777763	0.182051188978	0.161603867231
a18	0.151530495684	0.119220731204	0.124668896408	0.0928341118014	0.178433452388	0.174955196326	0.158357105477
a37	0.172511016561	0.130787675335	0.118767213469	0.0986858052671	0.156807904329	0.172108454109	0.150331925559
a31	0.1645723238	0.128570999778	0.115408893156	0.104709483356	0.170593716243	0.16291343737	0.153231141853
a20	0.164516974547	0.135827654993	0.121615380052	0.109982723052	0.158825593281	0.16637178979	0.142859875618
a31	0.156571550716	0.137643596331	0.133306242351	0.112980117084	0.130226093227	0.18978341393	0.139488969539
</S>	0.139380964658	0.129087406565	0.140402774176	0.112775175142	0.121923520613	0.206729450965	0.14970068777
