 	vado	cercando	un	forno	che	fa	rustici	</S>
a29	0.154793418106	0.01411696652	0.038753712375	0.214164620257	0.06563067917	0.1772076614	0.2298911264	0.105441823367
a31	0.0557286732544	0.0159902343014	0.056938561121	0.143620378019	0.0693747895233	0.2905465286	0.310353556013	0.057447276709
a8	0.0197057038037	0.016223276202	0.0667011001763	0.148501790473	0.0832682005744	0.278977009813	0.350408975071	0.0362139417963
a31	0.0123753105656	0.0152387132749	0.0721288719188	0.181220220624	0.0905912441915	0.229865535818	0.369824702566	0.0287553908654
a23	0.0108855675806	0.0183685296917	0.0851095199996	0.178877128741	0.0874458065305	0.212428689339	0.375334265411	0.0315504772785
a31	0.0237147010423	0.0613912268115	0.106218802213	0.199576204447	0.110888819844	0.18605334578	0.278406638604	0.0337502364788
a10	0.0278025828802	0.0870901840518	0.122012065738	0.183341126616	0.111517259415	0.215165669927	0.224195729108	0.0288753589089
a31	0.0200138824501	0.10577477257	0.117229215313	0.158192581805	0.104704903472	0.255696172042	0.209799807676	0.028588654863
a24	0.0186006067607	0.112735521508	0.101322339158	0.132095875135	0.0994953922907	0.294294482281	0.192108305825	0.0493474698543
a31	0.0198052299896	0.120026076881	0.121076892173	0.102985530778	0.0961331963436	0.28730060756	0.194333902542	0.0583385601514
a18	0.0216816238165	0.120387100227	0.107341614284	0.0820069289927	0.0863835117612	0.30693523732	0.224097786047	0.0511662099171
a31	0.0248095508855	0.0901201378026	0.103528811495	0.0636412163976	0.0803089849671	0.31935336004	0.262227880616	0.0560100745057
a8	0.0312348202218	0.0688471205209	0.109633941138	0.0640103233325	0.0845652488357	0.29951496428	0.291918736805	0.0502748358619
a31	0.0277613256473	0.0529486018203	0.101261775259	0.0565211150442	0.0708096323452	0.282795062627	0.350209711735	0.0576927702473
a29	0.0280422450291	0.0657349226068	0.0890955109663	0.0528820561481	0.0589513350484	0.250765840076	0.373064745378	0.0814633552824
a31	0.0338344962097	0.0805774061356	0.0681012328554	0.0684983400494	0.0650674682161	0.247285916025	0.352162527993	0.0844726031941
a21	0.0494634836699	0.0915209247119	0.0771662568185	0.0927255414831	0.070776895272	0.205742047608	0.324928401531	0.0876764268314
a31	0.0579976641566	0.0936048682373	0.0788356306728	0.115367783628	0.0731495451573	0.180338490803	0.307020696244	0.0936853173438
a38	0.0583434493855	0.105027126212	0.0856530922243	0.134920975243	0.0748830597191	0.161331738734	0.283612011148	0.0962285557813
a10	0.0608426610618	0.116534675471	0.0846981781414	0.139167097114	0.0781554718397	0.144784088711	0.250413984516	0.125403840127
a39	0.0641364768206	0.110941448424	0.0762354993138	0.140741919971	0.0833212273466	0.155349347904	0.242575303639	0.126698760042
a8	0.0645328224069	0.0975569838747	0.0645621970379	0.129838442657	0.0891886429155	0.178197887368	0.275747758546	0.100375255747
a31	0.0637714663623	0.0864477776249	0.0581368156793	0.149427773486	0.101597456105	0.188259165256	0.247202051515	0.105157479916
a20	0.0810280696808	0.0969021228083	0.0657873700264	0.158439709562	0.097800283235	0.161618975885	0.218327366505	0.120096080239
a31	0.0857282356936	0.101094493149	0.0689603496088	0.127284890054	0.0934107596783	0.158602354362	0.218098086168	0.14682081008
a20	0.0879633030979	0.115206764263	0.0848621629363	0.126739058885	0.0914793900928	0.150552307454	0.197926104056	0.145270889893
a3	0.100423532499	0.141092874421	0.104840823845	0.130189890628	0.0824046068976	0.124990570618	0.204170092685	0.111887601831
a41	0.1057619153	0.147304426474	0.106485126415	0.125201243409	0.0800381439659	0.122531068539	0.211916930228	0.100761150877
a37	0.0991521003	0.133655421158	0.0927508510717	0.132831823403	0.0782917073886	0.136386095046	0.232625724076	0.0943062868257
a31	0.0837607103	0.109753976453	0.0701440605906	0.124574394734	0.0943217751962	0.180562244749	0.224663673359	0.112219163542
a8	0.0889623932333	0.117550401884	0.0752251178302	0.119187150445	0.0993419841987	0.179141245583	0.20359194712	0.116999756847
a31	0.0961860334778	0.122263913428	0.0812780901434	0.111241595282	0.0937095549996	0.171818113461	0.199914934373	0.123587746949
a23	0.102570108093	0.130736303009	0.0912393541811	0.103941182627	0.0919748441332	0.166310809554	0.187041348124	0.126186028783
a31	0.105216716431	0.131907994403	0.0957569859937	0.101847607009	0.0917043533777	0.157428469251	0.180519154441	0.135618724061
a8	0.10629065521	0.120847773268	0.0891607081979	0.11245121547	0.0945435933926	0.158737958084	0.17956889788	0.138399215287
a31	0.107810056183	0.116325504829	0.0889719289326	0.119725947423	0.0934654851309	0.152085723361	0.17839888756	0.143216481029
a24	0.101259941841	0.11952898415	0.0947756588442	0.121422759474	0.0924192621103	0.146559517454	0.17979701412	0.144236863676
a31	0.093155712187	0.120442807163	0.0963005472814	0.123578835758	0.0920156461701	0.146054870818	0.18519661284	0.143254948425
a24	0.0857926843023	0.117941004101	0.0970365728271	0.135117974653	0.0918874761234	0.146895374606	0.18353328908	0.141795596675
a46	0.101495928767	0.1344392679	0.109709448742	0.149316618418	0.0901881523078	0.129701641069	0.17945681636	0.105692110558
a24	0.112752495189	0.143308441967	0.108126158847	0.128990959873	0.0898709395026	0.125269890423	0.19067430012	0.101006807186
a18	0.107281359996	0.146419020322	0.104230462149	0.120325372624	0.0888106497009	0.127177032741	0.203621274707	0.102134808929
a21	0.109573614665	0.150798181441	0.107113509783	0.123640374341	0.0874884352336	0.132197417714	0.190806204236	0.098382239243
a28	0.104461985555	0.143191963747	0.101474229928	0.128279725247	0.0848304753445	0.139402189638	0.203260922745	0.0950984961477
a20	0.0979996994517	0.128460989182	0.0893553169093	0.150082147482	0.0818691941148	0.142922891146	0.218683504915	0.0906262503826
a31	0.0928880261772	0.114238336394	0.0777269006364	0.139583851494	0.0918001663716	0.173597931915	0.202648166305	0.107516622128
a46	0.0972533848191	0.123701169865	0.0881059714788	0.107528300365	0.0977432147239	0.177638811772	0.191065533435	0.116963627043
</S>	0.10875422641	0.144478385533	0.107115497539	0.105119973283	0.091327263662	0.145879055186	0.191798166717	0.105527448522
