 	sul	muro	vuole	uno	specchio	</S>
a31	0.435128158425	0.2661905594	0.075978094663	0.068410839116	0.124035228127	0.0302571158646
a39	0.480519078958	0.2194306486	0.105662199181	0.0717289961947	0.102215263666	0.0204438115635
a35	0.531777718453	0.114898322052	0.157565323167	0.0414426607709	0.117683296128	0.0366326765078
a31	0.591665805284	0.0746930183893	0.142240575742	0.0556394645551	0.097166162232	0.0385949557019
a2	0.603568663695	0.121147977951	0.0929141725873	0.0855921350765	0.0751274219487	0.0216496255766
a0	0.500679357845	0.221286032521	0.0869782509558	0.0753390738655	0.0468407432082	0.0688765441722
a20	0.477408511628	0.243990327506	0.105216366405	0.0501784260085	0.0276203813361	0.0955859760041
a18	0.533567060676	0.195136182039	0.100695450635	0.0429892752895	0.0434766937787	0.084135332828
a31	0.621019020892	0.1153879233	0.0720627101583	0.0358190069565	0.0621149935929	0.0935963367693
a0	0.640033000297	0.0855393441467	0.0586560933861	0.0379617986188	0.0753223157976	0.102487423283
a31	0.543738181832	0.0873891192489	0.067026970062	0.0615282460063	0.107871958066	0.132445496894
a46	0.454239352344	0.0917924121496	0.077942624154	0.0838789782688	0.153971585355	0.138175018498
a33	0.416215433448	0.10216802565	0.0860826276513	0.0988834919563	0.180263108118	0.116387288033
a8	0.410162314083	0.108553977083	0.0905341611504	0.107353942919	0.176430873306	0.106964697078
a31	0.369185669628	0.110012047494	0.0849319260501	0.113812453373	0.179917232035	0.142140643826
</S>	0.313157765814	0.113707155447	0.082852193425	0.122626695687	0.185541791018	0.182114384913
