 	guardate	che	il	ladro	che	il	ladro	è	entrato	da	qui	che	ci	sono	i	segni	</S>
a31	0.581577878004	0.0287119763456	0.0318931949019	0.0496740268661	0.0347052446976	0.0186871732407	0.0398151237437	0.00594382675102	0.003401790918	0.00627942465117	0.0104574782358	0.0094214749644	0.0890967296765	0.00593969427204	0.0041420697721	0.0673620743195	0.0128907902426
a11	0.425731718113	0.0223828279205	0.0416689735018	0.120404556737	0.0435382411291	0.0487225229299	0.0693827411986	0.00867872792581	0.0059722193613	0.00982115262446	0.0149334684962	0.0504445685562	0.0370001910638	0.00697680085425	0.00922092611897	0.0707387508162	0.0143815903385
a37	0.219561262492	0.0226394694842	0.0725533668979	0.158987532946	0.0425288409764	0.11247107591	0.0743096940395	0.0213079323526	0.0170132053434	0.0252376010128	0.0207488047761	0.0854865379961	0.024918503489	0.00427089990635	0.0323129410767	0.0540132473001	0.0116390685495
a28	0.133544781445	0.0262236303667	0.090369213766	0.101094854369	0.0487579642588	0.16055044497	0.0690952738532	0.0365600033202	0.0258500063821	0.0389105128956	0.0263531633587	0.064956512692	0.0180108795995	0.00353878389638	0.066043690478	0.078502569044	0.0116376992865
a31	0.0890654555203	0.0272202722622	0.106106431565	0.0990458082497	0.0508060970196	0.13339775527	0.0630094427397	0.0450290481556	0.0265493931189	0.0343714145677	0.0226225320096	0.0367887691307	0.0377025518186	0.0031717371491	0.08120384682	0.132704446711	0.0112049748708
a21	0.0697857556201	0.0354493951607	0.112625103911	0.0878536677232	0.0527564305799	0.10646463337	0.0586925181552	0.0439403253074	0.0283608160539	0.0327100298879	0.0213691847756	0.0247106962102	0.0427251525449	0.00350830595401	0.0997171084034	0.168785236801	0.0105456208123
a31	0.104760882553	0.0378707194336	0.0792017380037	0.0819886532677	0.0518122540333	0.0914128770567	0.070917781681	0.0418283814081	0.0270886992149	0.0341656048189	0.0236112834869	0.0253023977407	0.0683654326546	0.00382280411	0.0941513282355	0.15418270049	0.00951644367677
a10	0.120583956924	0.0383480983579	0.0645543524279	0.0913043145159	0.0403986049044	0.0750740506856	0.0757796666162	0.0420261851924	0.0254319229329	0.0451364060338	0.024689990277	0.0251527601842	0.0782483687625	0.00508661757	0.0741347046928	0.158270908392	0.0157790748783
a31	0.132354963048	0.047916446274	0.0655992931626	0.0587230034386	0.0333276363948	0.0766406299619	0.0728807167825	0.0412709432655	0.025669591018	0.0557055810187	0.0308613351307	0.0339472923974	0.0930733968618	0.0060069650736	0.0690631746276	0.137583228909	0.019375811825
a3	0.153491975729	0.0468371520193	0.0564883832049	0.0354125815729	0.0289495934649	0.0857174673206	0.0751536222512	0.0429729755298	0.0250981034584	0.093448188543	0.035312783982	0.0404653157751	0.100925821573	0.00954073253547	0.0617217917125	0.0936883462963	0.0147751907806
a28	0.130674257603	0.0390843456064	0.058564604155	0.045959483751	0.023807506355	0.0913585591069	0.0987370227504	0.0445193337299	0.0232766557995	0.121101863794	0.0356866091273	0.0381408157317	0.0488662721983	0.0160851796852	0.0919073935042	0.0812583243894	0.0109718025869
a31	0.0939584290543	0.0265053244981	0.0617309543743	0.0593115271837	0.0272927350517	0.089268034369	0.107302133983	0.0651836070766	0.0216393846598	0.0984128810113	0.0352512499558	0.0419188773172	0.0569625425161	0.0142365218417	0.114014737235	0.0786875143578	0.0083235753623
a20	0.111609847445	0.017800906982	0.0630048980914	0.0420243137012	0.0283254304439	0.100956805323	0.0995145095943	0.0656967226255	0.0232234023266	0.132215383264	0.0374687572319	0.0431578710391	0.056373212392	0.0134140815872	0.0884252050783	0.0696697347633	0.0071189394741
a0	0.130599438082	0.0200320289407	0.0560342272251	0.0303180297137	0.0264796643746	0.0977505171743	0.116085193131	0.0539152363485	0.0240678966555	0.145210014468	0.037153335344	0.039290671213	0.033605516764	0.0192943628491	0.0971676582261	0.0675284012051	0.0054678210047
a20	0.0831627849393	0.0185501798736	0.0426491563497	0.0266314211446	0.0285577999915	0.0864541032581	0.162528470244	0.0544969367095	0.0331159582518	0.103550654423	0.0451816385013	0.0397822370977	0.0242189793547	0.0229029814364	0.134366403075	0.0888648969684	0.00498539616157
a31	0.0599744062331	0.0132108311165	0.0370418853899	0.0258140957149	0.0384688113305	0.109486474419	0.167829521615	0.0472214507965	0.0361942883853	0.0914803656543	0.0510095271671	0.0368017013992	0.0292678217182	0.0211554568721	0.132513483605	0.0978573548361	0.00467250560986
a20	0.072190346419	0.0129850157842	0.03731205665	0.0282325119183	0.0427012858435	0.114369929206	0.138408345672	0.0429931227322	0.0369360968098	0.104688957931	0.0618735127357	0.0379844708064	0.0347522450994	0.0204243735374	0.111181471962	0.0977248566587	0.00524138451929
a8	0.0684938524997	0.0183606049081	0.02938615023	0.0213179810661	0.0370311033478	0.0780489846687	0.141812062691	0.0407845327374	0.0437523597233	0.103067705644	0.0738098771119	0.0485893438421	0.0316163963198	0.0216777794458	0.121320675167	0.113426892486	0.00750368922643
a31	0.0544473255052	0.0223924558027	0.0361516691367	0.0250458573687	0.0406709340493	0.0865044243562	0.155299205564	0.0368085264725	0.0338639623944	0.079981312108	0.0612303175573	0.049139126254	0.0350840311599	0.0243310631286	0.132126237856	0.117480658095	0.00944289344214
a10	0.0631285555471	0.0237478718009	0.0401525561256	0.0304692109629	0.0427042093231	0.0956313077187	0.156280003788	0.0345484007175	0.0303234007915	0.088472847796	0.0525575960524	0.044599236838	0.0357696286866	0.0317488638829	0.112014469399	0.108130342232	0.00972150162738
a31	0.064842061289	0.023061366255	0.0500012925085	0.034173309561	0.038619355481	0.0762701399062	0.136707828863	0.0339989357325	0.0304003005972	0.0813406802853	0.0493148035975	0.044510211566	0.0532075794955	0.0319021004676	0.117877437513	0.123724401744	0.0100482161291
a18	0.11066881167	0.0284348367397	0.0555886016895	0.0354422050137	0.0377582242937	0.0657825039687	0.112262986821	0.0331944324442	0.0292335874924	0.0620319219818	0.0539981044458	0.0443424349553	0.0585835629652	0.0346051985025	0.108041191651	0.117643843115	0.012387577543
a31	0.123728330161	0.0323763749799	0.0574036182965	0.0388561373646	0.0369611098979	0.0595065631896	0.106362243607	0.0332964255747	0.0301998607375	0.0568338846939	0.0585662747953	0.0462732287518	0.0568718116884	0.0396040210342	0.102640464897	0.104727279305	0.0157923745877
a37	0.166972148191	0.0357813251266	0.0598425284322	0.0418714003882	0.0362117402326	0.0554035341299	0.0955707783357	0.0324940320982	0.0268103574858	0.0466180224646	0.0506210640451	0.0434028678839	0.0588841016295	0.0397581697114	0.0968289241457	0.0956689255683	0.0172600799292
a31	0.18153531801	0.0410513255755	0.0613810739441	0.0439159926627	0.0360597340775	0.0537308741766	0.0943944468452	0.0328915779127	0.0267927498286	0.0458984227882	0.0486303704284	0.0414763246613	0.0565098399432	0.0447625883371	0.0853558172286	0.0859893511894	0.0196242026097
a21	0.20332291035	0.0450937694585	0.0636832373547	0.0454723835542	0.0356148224925	0.0517981395922	0.0900920496151	0.0326956849709	0.0262761683695	0.0427878271627	0.0468432871295	0.0401831930004	0.0511007606744	0.0441684696457	0.0787883530429	0.0806679985298	0.0214109569766
a28	0.269815571317	0.0549048526862	0.0578525499582	0.0386721687181	0.0361879528308	0.0529519595307	0.0845378473384	0.0320004007236	0.0259979368832	0.0450046777209	0.0426565427632	0.0352856531268	0.0413313148515	0.0411417431486	0.0510293645143	0.0693114603099	0.0213180091989
a15	0.258889372439	0.0641784282287	0.0615617248527	0.0349789038394	0.0354959245436	0.0553487859102	0.0836481160461	0.0318397459745	0.0288265970944	0.0499868426403	0.0423414267877	0.0345878098556	0.0438062912838	0.0404297477162	0.0444384441448	0.0693398948366	0.0203019270996
a7	0.207907476013	0.0603117071429	0.0631923347909	0.0367514714131	0.0392825734479	0.0672780596367	0.0949214350154	0.0323151507248	0.0347641077648	0.0609298532801	0.0439102957959	0.0378117065319	0.0402535810946	0.0381720297721	0.0512246830883	0.0724262326789	0.0185472632332
a20	0.120217208738	0.046619630781	0.061957332437	0.0538392337377	0.0501726954826	0.0891954437456	0.111439657072	0.0332717827749	0.0402253761216	0.0763145152934	0.0497240714653	0.045820108784	0.0312897057649	0.0354820217907	0.0619607247961	0.074118518493	0.0183519367177
a31	0.0774542565793	0.0385590349937	0.0578221950123	0.0606847218459	0.0561523850942	0.108402583782	0.107530464891	0.0420455193916	0.0373539434405	0.0856765648311	0.0521293899551	0.0486642250213	0.0420818335883	0.0399759836102	0.0668915926987	0.0585937960977	0.0199815003859
a28	0.119422054326	0.0431461429979	0.0562825312041	0.050460317082	0.0509697746981	0.098456650594	0.0941594244303	0.0437037392639	0.0329378820135	0.0785454457104	0.0442039358517	0.0399583712871	0.0502654759961	0.0419707995501	0.0645156131462	0.0665850563659	0.0244167921686
a33	0.185133571842	0.049706620266	0.0555269623347	0.046047377094	0.0423947220994	0.0668437773313	0.0772932739434	0.0342996445546	0.0341380055378	0.0569265073368	0.0458810900839	0.0358911312424	0.0510762576654	0.0384229859167	0.0569192917221	0.095095008522	0.0284037709229
a8	0.209494083014	0.0512123565553	0.0493458851116	0.0445226472313	0.0375584608331	0.0560537755771	0.0738924893811	0.0318961377182	0.0348755565126	0.0462221045789	0.046401208428	0.0356299017475	0.0505930429551	0.0382686703722	0.0546624086874	0.107108558841	0.0322627121743
</S>	0.228545338507	0.0536662294776	0.0468445530558	0.0431384133156	0.0366933361165	0.0566171287885	0.0727291626905	0.0318482115591	0.0342487831563	0.0426028748894	0.038986694814	0.0323294224738	0.0418470363775	0.0377269178861	0.0556546275737	0.111740967621	0.0347803025871
