 	sta	seduta	nel	giardino	nel	giardino	</S>
a33	0.4538252444	0.090428724663	0.0504527966514	0.03365379323	0.03355741259	0.22107144475	0.117010583635
a31	0.291370725234	0.125351645921	0.0501108481658	0.0448885487633	0.0544672212833	0.345849575237	0.087961439645
a20	0.180118573139	0.091528977952	0.0572590831283	0.0732457048168	0.0830040934678	0.458914842995	0.0559287135017
a31	0.15785946418	0.0521554332047	0.0893345576348	0.0961015556435	0.118169349443	0.439680210344	0.0466994148872
a20	0.15336138618	0.0367535355649	0.100164250145	0.120071639862	0.125460519274	0.392385740012	0.0718029225424
a38	0.1806865229	0.0181011687636	0.0936464048483	0.158235839806	0.0952629453313	0.356023267385	0.0980438453275
a31	0.18466148682	0.0411970762057	0.112982640016	0.167728991185	0.11769031953	0.294090028274	0.0816494521332
a29	0.1404676315	0.0751250592344	0.144297160672	0.156461215316	0.165272109197	0.227769506323	0.0906073117684
a20	0.0955715131	0.0818752380648	0.216150620891	0.135574842983	0.176276559732	0.175457379814	0.119093845823
a31	0.0760443516733	0.0834595419534	0.24967445363	0.123490327103	0.190727919244	0.184643682265	0.091959710441
a20	0.0884618090644	0.121924907056	0.218748184543	0.112548417136	0.200359171748	0.192267179395	0.0656903065803
a46	0.124768493555	0.136910811132	0.199175398181	0.0965069142187	0.201388675249	0.163741509798	0.0775081714934
a31	0.124035985185	0.129974836117	0.18172612566	0.101856725626	0.21005959055	0.162165648266	0.0901810572978
a20	0.150471380595	0.156900880466	0.160260016153	0.100924328242	0.19573751365	0.155540075289	0.0801657763659
a31	0.171436960065	0.165221861222	0.170133288718	0.0906296145473	0.18998569775	0.143939040963	0.0686535148553
a39	0.200624088022	0.167944214207	0.177196207573	0.0911276087824	0.16365144105	0.125895365654	0.0735610609851
a0	0.213830198141	0.159337534669	0.153590017724	0.0976601904608	0.133911596483	0.153902876551	0.0877675730284
a20	0.15462407698	0.12714927429	0.124717226775	0.11294761382	0.124912929294	0.23289567285	0.122753201209
a23	0.13596587646	0.109561321963	0.110091049125	0.120380039673	0.105125303898	0.242357430283	0.176518969736
a31	0.134853825887	0.106196173254	0.0997172165083	0.128076465624	0.104319902499	0.228096544094	0.198739867245
a20	0.160921009029	0.118097754618	0.0990998715028	0.119915626541	0.109403629166	0.214388981098	0.178173147348
a31	0.173417105676	0.159309119273	0.121037467568	0.105429125047	0.113091736189	0.168137744833	0.159577717783
a46	0.174721966559	0.186964930424	0.131485701189	0.114381583482	0.11914621851	0.138706165344	0.134593444261
</S>	0.197634951279	0.189308270212	0.129869091594	0.121422995141	0.118534740725	0.129705016172	0.113524949031
