 	devo	comprare	il	pane	ogni	ogni	giorno	</S>
a31	0.3557907173	0.048043338217	0.21465812084	0.19031773104	0.067756308072	0.044374725533	0.043440514756	0.03561853335
a20	0.315340085033	0.0443156220141	0.16165621988	0.134330533573	0.103426627203	0.083855605895	0.079397671852	0.0776776189233
a31	0.245898777544	0.0460102415904	0.0881939348667	0.124663510418	0.124376770087	0.170539944364	0.091352392704	0.108964412641
a20	0.179253298048	0.0476128008135	0.0977774221289	0.152802155406	0.0914687545043	0.172300628365	0.086735718988	0.17204918708
a31	0.205920858616	0.0506569407269	0.096506305843	0.135681686135	0.0949617799081	0.100839804728	0.114031927303	0.201400668867
a20	0.216381495405	0.0666325645034	0.119480634348	0.107491982112	0.102018725469	0.0674559984927	0.125526629408	0.195011979636
a31	0.206647707002	0.0762678068645	0.144470808049	0.0902683823573	0.103472100436	0.0693623325809	0.138394251403	0.171116631759
a35	0.284715533901	0.0633401459515	0.132821719883	0.0967726550391	0.0955106970587	0.0703467566336	0.136257486201	0.120235032133
a31	0.250028788667	0.0801687153292	0.145165915161	0.10586833898	0.0777974683329	0.0640170191979	0.160936371534	0.116017410604
a15	0.198088060089	0.0835294507884	0.14729581812	0.127952831227	0.083236679711	0.0700292368993	0.189133481045	0.100734447775
a18	0.18425134163	0.0801811424428	0.130265280573	0.120043922742	0.086795220237	0.0808631469998	0.211039608215	0.106560327045
a31	0.175045401877	0.0915647115276	0.145247226858	0.0957676747807	0.082410865079	0.0806807545333	0.222379941272	0.106903409348
a20	0.194425391426	0.0935548737092	0.160344023886	0.100303517927	0.090884550293	0.0852995237111	0.187283561957	0.0879045403827
a7	0.152528055942	0.114004873236	0.136759110495	0.0889006612423	0.113792895698	0.123778507037	0.179336596986	0.0908992865276
a31	0.150964402981	0.113309885012	0.154574953232	0.0837663187474	0.106911940499	0.123589565146	0.182119452929	0.0847634854425
a7	0.205056516994	0.103829983071	0.168957879344	0.0836989666491	0.096044534033	0.105677052049	0.16384408771	0.0728909845475
a6	0.202494069465	0.109989399357	0.145766919248	0.0752388159497	0.100514962011	0.124387388016	0.158962055037	0.0826463886492
a20	0.166469275488	0.124843121452	0.129421990549	0.0642137535166	0.099105140537	0.146490655072	0.149690873812	0.11976518935
a3	0.212597733963	0.142890946484	0.143889487116	0.0620696457055	0.086349745179	0.122305036357	0.107875581537	0.122021816317
a7	0.272387407121	0.138710234961	0.168651284372	0.0728137327018	0.0769653575263	0.0886948933857	0.0941653519123	0.0876117423057
</S>	0.27211388406	0.13220476968	0.174775730186	0.0811822050509	0.0754429961632	0.0821292061928	0.0995092813562	0.0826419486529
