 	mia	mamma	puliva	la	casa	ogni	giorno	</S>
a37	0.34106442366	0.1989457057	0.169433326884	0.0889941716373	0.0718216439316	0.034334150035	0.0589689387227	0.036437605661
a31	0.306620939147	0.177513322767	0.227126386903	0.0669639954704	0.0711310863489	0.0481949892243	0.0707002175808	0.0317490338403
a21	0.219463850409	0.169174845256	0.24167411627	0.0595614388466	0.060779704377	0.151078818645	0.0670580937773	0.0312091156168
a28	0.15364260981	0.216955805752	0.137444048758	0.0517757285024	0.0415029133597	0.274661355836	0.0488849699658	0.0751325461689
a35	0.124847818338	0.218558406851	0.0648779256064	0.0761388815833	0.0383114317172	0.275112818645	0.0607994691086	0.14135321989
a24	0.137283414461	0.24606211395	0.0350728286672	0.0982644495221	0.0388193433124	0.192075665522	0.0750600923429	0.17736207985
a46	0.22109074358	0.25389342265	0.0292445417044	0.095974143794	0.0411324264641	0.127037775934	0.093876157301	0.137750785483
a31	0.272437286953	0.220483329217	0.0488532863633	0.111052839371	0.0940775356214	0.0981532803313	0.0852977682737	0.069644674961
a24	0.276372472451	0.255535913872	0.053425837273	0.115959268157	0.10991553576	0.0781965651324	0.0633229549846	0.0472714654803
a46	0.248845325357	0.314422719091	0.063963568841	0.128025053886	0.06160161558	0.0682688398861	0.0633977223282	0.0514751635868
a20	0.219644233406	0.335279716497	0.080242936681	0.133604745695	0.0473142209133	0.066797801602	0.0645091118561	0.0526072238223
a31	0.259316028335	0.276506170232	0.0722624331103	0.121295966765	0.0817438351178	0.0705408798007	0.066754615592	0.0515800673541
a6	0.297226834898	0.253734144344	0.0581529190128	0.101312309755	0.0919975070393	0.0689425745069	0.065797494824	0.0628362196447
a20	0.257057563013	0.292098301448	0.0721233248043	0.105381973018	0.0617137653464	0.0675244495223	0.0646030321413	0.0794975862882
a31	0.253503419444	0.224368719683	0.0850768213588	0.135445140273	0.0810765850488	0.0646135996874	0.0720357278471	0.0838799999627
a45	0.245710249881	0.221932895094	0.0671586776103	0.124136494291	0.0990472279496	0.0630508343625	0.077913971749	0.101049667721
a20	0.171303121627	0.238476568231	0.0809276014034	0.128436431364	0.0886906040499	0.0707467471875	0.0949780932497	0.12644083604
a31	0.212287537476	0.184118987944	0.0781651306011	0.121103330388	0.0944881694166	0.0745001323292	0.104428953017	0.130907759613
a46	0.238654146425	0.180705833981	0.0716374380004	0.100564236396	0.102768929672	0.0858925413097	0.0964757538057	0.123301121938
a31	0.192255792742	0.17032412466	0.0828881696001	0.107964587199	0.112220917024	0.0979030628366	0.0999134775352	0.136529871779
</S>	0.177167317271	0.14368677033	0.0813223362	0.1165680378	0.123784294212	0.0986687930183	0.103807176868	0.15499528189
